scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_060",5544.19,11.92,"[1, 83, 15, 12, 97] | [1, 75, 98, 11] | [0, 51, 49, 20] | [0, 63, 22, 16] | [7, 92, 30, 90] | [7, 56, 36, 23, 89] | [0, 71, 31, 37] | [3, 40, 64] | [6, 10, 57] | [3, 39, 73, 41] | [3, 50, 105, 60, 26] | [3, 61, 96, 47] | [9, 55, 87, 29] | [7, 107, 53, 58] | [1, 44, 59, 72] | [5, 104, 70, 38] | [5, 65, 68, 21] | [5, 33, 81, 88, 67] | [5, 28, 86, 69] | [7, 74, 94] | [1, 52, 46] | [4, 76, 25, 93] | [0, 78, 45, 102] | [7, 95, 66, 101, 79] | [7, 80, 19, 43] | [6, 108, 85, 106, 27] | [0, 100, 109, 48, 35] | [1, 24, 77, 82, 18] | [0, 84, 54, 13, 32] | [5, 17, 62, 34] | [3, 91, 14, 99] | [7, 103, 42]"
