scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_047",4934.34,13.90,"[1, 86, 40, 24] | [8, 30, 51, 89] | [4, 31, 58, 42] | [8, 25, 32, 87] | [1, 23, 69, 33] | [0, 101, 56, 13, 35] | [5, 68, 21, 94] | [4, 22, 19, 66, 37] | [1, 39, 27, 38] | [0, 14, 41, 44] | [6, 46, 90, 79, 45] | [2, 83, 76, 48, 26] | [6, 12, 71, 106] | [6, 84, 53, 16, 50] | [0, 10, 54, 81] | [7, 64, 43, 105] | [7, 11, 18, 59, 85] | [1, 99, 15, 62] | [5, 63, 93] | [5, 74, 60] | [5, 70, 61, 98] | [1, 34, 96, 75] | [0, 107, 72, 78] | [1, 82, 100, 80] | [5, 73, 67, 88, 108] | [0, 91, 95, 97] | [2, 52, 104, 28] | [1, 47, 57, 77] | [5, 109, 55, 29] | [0, 92, 103, 102] | [0, 20, 49, 65] | [2, 36, 17]"
