scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_022",4463.90,12.13,"[8, 23, 91, 68] | [9, 24, 30, 11, 67] | [6, 14, 100, 34] | [6, 70, 35, 48, 31] | [4, 12, 88, 85] | [6, 15, 28, 38, 82] | [0, 52, 39] | [0, 10, 106] | [4, 41, 19, 107, 43] | [3, 42, 69] | [3, 81, 21] | [4, 36, 26, 44] | [6, 40, 33, 71, 45] | [6, 73, 46, 99] | [0, 62, 18, 92, 50] | [3, 51, 66, 61] | [4, 54, 49, 56, 64] | [2, 75, 17, 59] | [5, 60, 90, 53] | [1, 65, 84, 98] | [0, 80, 97, 13] | [5, 58, 83, 79, 76] | [6, 86, 77, 93] | [5, 89, 87] | [5, 55, 72] | [2, 94, 103, 22] | [2, 95, 27, 47] | [7, 108, 105, 109] | [6, 32, 74, 25] | [4, 96, 78, 20] | [2, 57, 29, 104] | [1, 101, 63] | [8, 16, 37] | [2, 102]"
