scenario,test_name,total_distance,runtime_ms,tours
"scenario2","dataset_061",4464.59,13.30,"[6, 12, 95] | [6, 23, 10] | [6, 16, 28, 49, 22] | [5, 50, 25, 17, 89] | [0, 31, 15, 33, 67] | [8, 34, 97, 20] | [6, 108, 30, 14] | [9, 37, 92, 66] | [1, 38, 18, 58] | [3, 100, 46, 41] | [7, 103, 26, 47] | [1, 24, 88, 51, 105] | [6, 13, 101, 54, 39] | [6, 94, 55, 104] | [9, 87, 56, 42] | [7, 74, 60] | [4, 53, 59] | [9, 76, 62] | [9, 52, 21] | [1, 69, 44, 107] | [0, 70, 91, 57] | [9, 71, 72, 40] | [7, 81, 82, 65] | [5, 109, 79, 32, 83] | [9, 86, 84, 90] | [2, 85, 45, 102] | [4, 99, 75, 27] | [6, 106, 64, 98] | [0, 43, 35, 11, 36] | [6, 19, 61, 77, 93] | [1, 78, 73, 63] | [3, 96, 80, 29, 68] | [5, 48]"
