scenario,dataset,total_distance_sum,total_time_ms_sum
scenario1,dataset_001,4447.199247,42.599792
scenario1,dataset_002,4796.505168,41.607083
scenario1,dataset_003,6536.972473,56.753291
scenario1,dataset_004,4993.568046,47.659041
scenario1,dataset_005,5141.998274,43.027250
scenario1,dataset_006,5605.731182,59.768417
scenario1,dataset_007,4618.509371,62.546916
scenario1,dataset_008,4854.267071,53.618334
scenario1,dataset_009,5202.383726,42.243083
scenario1,dataset_010,5344.553205,51.185542
scenario1,dataset_011,6140.262080,76.121333
scenario1,dataset_012,4617.464825,54.330250
scenario1,dataset_013,5853.692146,41.008500
scenario1,dataset_014,4888.643252,48.204625
scenario1,dataset_015,5572.197412,74.865667
scenario1,dataset_016,5982.932680,59.164709
scenario1,dataset_017,5742.328939,35.446667
scenario1,dataset_018,5387.481120,35.382583
scenario1,dataset_019,6010.240379,62.009959
scenario1,dataset_020,4681.212150,34.410875
scenario1,dataset_021,5604.575895,36.356000
scenario1,dataset_022,5351.575999,35.110791
scenario1,dataset_023,5076.425811,35.358666
scenario1,dataset_024,5251.477658,73.524166
scenario1,dataset_025,4742.475289,34.941916
scenario1,dataset_026,5459.634985,34.803792
scenario1,dataset_027,5987.071949,36.387041
scenario1,dataset_028,4528.608088,47.648958
scenario1,dataset_029,6094.630375,37.284375
scenario1,dataset_030,4839.619631,45.623500
scenario1,dataset_031,5254.528691,34.666083
scenario1,dataset_032,5307.738643,38.619000
scenario1,dataset_033,5103.846053,35.973250
scenario1,dataset_034,4851.291410,41.864917
scenario1,dataset_035,5358.474736,60.329750
scenario1,dataset_036,4759.132772,45.126625
scenario1,dataset_037,6185.500072,63.256250
scenario1,dataset_038,6044.818837,35.337125
scenario1,dataset_039,5173.518683,59.301417
scenario1,dataset_040,5104.858036,45.036875
scenario1,dataset_041,6325.797855,38.597292
scenario1,dataset_042,4960.543445,34.535208
scenario1,dataset_043,5510.514943,36.540750
scenario1,dataset_044,5733.146566,55.778333
scenario1,dataset_045,5137.144965,34.770584
scenario1,dataset_046,4835.268557,34.324458
scenario1,dataset_047,5087.123139,57.952833
scenario1,dataset_048,5611.292759,34.332750
scenario1,dataset_049,4410.510241,57.773250
scenario1,dataset_050,5261.025363,41.959625
scenario1,dataset_051,4929.887333,50.585167
scenario1,dataset_052,4813.446155,58.264875
scenario1,dataset_053,6066.615397,41.449125
scenario1,dataset_054,5252.637813,46.277375
scenario1,dataset_055,6424.979864,46.780875
scenario1,dataset_056,5363.333564,42.297292
scenario1,dataset_057,6212.272323,43.349875
scenario1,dataset_058,6641.349024,86.963083
scenario1,dataset_059,6444.145362,46.859125
scenario1,dataset_060,6452.357339,37.983916
scenario1,dataset_061,5000.437251,35.531750
scenario1,dataset_062,5358.661635,36.157708
scenario1,dataset_063,5015.039267,49.890084
scenario1,dataset_064,4529.783954,35.311625
scenario1,dataset_065,5088.255353,39.123667
scenario1,dataset_066,5410.684179,66.471750
scenario1,dataset_067,4716.083464,40.776959
scenario1,dataset_068,4647.697384,41.935333
scenario1,dataset_069,5241.365013,36.182833
scenario1,dataset_070,5286.209645,45.420750
scenario1,dataset_071,4781.601118,49.963334
scenario1,dataset_072,5624.501174,34.955208
scenario1,dataset_073,6203.556599,44.823250
scenario1,dataset_074,5401.059842,42.251083
scenario1,dataset_075,4704.779978,47.814625
scenario1,dataset_076,6155.028210,36.964958
scenario1,dataset_077,4910.667237,43.045875
scenario1,dataset_078,5501.739412,34.831792
scenario1,dataset_079,5865.280665,37.854667
scenario1,dataset_080,4727.724059,49.414667
scenario1,dataset_081,4817.400049,42.228417
scenario1,dataset_082,5275.837284,42.843875
scenario1,dataset_083,5780.784269,78.947083
scenario1,dataset_084,4982.995988,45.180375
scenario1,dataset_085,5433.646019,44.913625
scenario1,dataset_086,5261.006602,42.691250
scenario1,dataset_087,6274.390847,42.924917
scenario1,dataset_088,5231.644125,50.414500
scenario1,dataset_089,4859.062518,35.474833
scenario1,dataset_090,5872.730504,36.839875
scenario1,dataset_091,5393.862019,41.637750
scenario1,dataset_092,5088.444548,40.351458
scenario1,dataset_093,5311.688791,33.963583
scenario1,dataset_094,5700.245523,37.351625
scenario1,dataset_095,5182.468782,43.232042
scenario1,dataset_096,5766.857044,34.874584
scenario1,dataset_097,5575.791015,38.371709
scenario1,dataset_098,5287.291344,36.343791
scenario1,dataset_099,6617.722194,37.759708
scenario1,dataset_100,5323.297744,37.896000
