scenario,dataset,total_distance_sum,total_time_ms_sum
scenario2,dataset_001,3004.826518,47515.272750
scenario2,dataset_002,3206.986522,44546.257708
scenario2,dataset_003,3863.951057,36854.378042
scenario2,dataset_004,3136.943755,30510.315708
scenario2,dataset_005,3305.751385,21358.768084
scenario2,dataset_006,3559.964569,43182.824166
scenario2,dataset_007,3122.168134,36063.775417
scenario2,dataset_008,3124.572233,28590.785708
scenario2,dataset_009,3318.193307,26827.433333
scenario2,dataset_010,3404.824305,32797.584416
scenario2,dataset_011,3735.535850,17002.294916
scenario2,dataset_012,3066.208507,26832.415125
scenario2,dataset_013,3638.882756,20809.173791
scenario2,dataset_014,3135.831384,18905.675375
scenario2,dataset_015,3462.303299,34072.671791
scenario2,dataset_016,3634.977964,25389.214000
scenario2,dataset_017,3538.668530,23569.623375
scenario2,dataset_018,3368.425355,25781.208208
scenario2,dataset_019,3811.509141,21314.533125
scenario2,dataset_020,3063.456964,17900.011958
scenario2,dataset_021,3539.453049,44864.220625
scenario2,dataset_022,3363.968625,30807.904167
scenario2,dataset_023,3268.977198,33511.027375
scenario2,dataset_024,3293.011287,27600.174916
scenario2,dataset_025,3077.019540,26346.953250
scenario2,dataset_026,3466.756913,38196.616875
scenario2,dataset_027,3638.594469,62187.141959
scenario2,dataset_028,2991.706245,28856.367792
scenario2,dataset_029,3713.651865,37635.472708
scenario2,dataset_030,3271.449244,27954.115750
scenario2,dataset_031,3271.833979,32507.606417
scenario2,dataset_032,3482.786036,25198.034125
scenario2,dataset_033,3318.952151,26985.125750
scenario2,dataset_034,3208.299127,29699.914083
scenario2,dataset_035,3393.219081,34025.353834
scenario2,dataset_036,3072.710788,19780.130208
scenario2,dataset_037,3829.791754,44271.963041
scenario2,dataset_038,3691.376496,25449.164542
scenario2,dataset_039,3374.744500,38329.422208
scenario2,dataset_040,3354.405640,36840.206084
scenario2,dataset_041,3857.121924,54855.741083
scenario2,dataset_042,3218.587317,24131.572125
scenario2,dataset_043,3471.767641,42493.805750
scenario2,dataset_044,3591.664720,36089.135250
scenario2,dataset_045,3359.451997,52072.604500
scenario2,dataset_046,3134.817683,33417.357833
scenario2,dataset_047,3253.763886,34398.182375
scenario2,dataset_048,3549.612268,36094.765958
scenario2,dataset_049,2995.807607,24694.711125
scenario2,dataset_050,3256.136841,29410.806167
scenario2,dataset_051,3222.473403,24416.455708
scenario2,dataset_052,3172.317914,25994.767708
scenario2,dataset_053,3775.070054,22882.386625
scenario2,dataset_054,3336.469406,45840.874750
scenario2,dataset_055,3975.877583,32029.478583
scenario2,dataset_056,3391.106115,19552.096375
scenario2,dataset_057,3692.604880,36433.184333
scenario2,dataset_058,3926.198957,22762.483250
scenario2,dataset_059,3914.793887,20973.861083
scenario2,dataset_060,3937.938770,23593.400083
scenario2,dataset_061,3214.191654,34103.342542
scenario2,dataset_062,3348.515140,20656.694666
scenario2,dataset_063,3138.196869,27840.569542
scenario2,dataset_064,3039.962156,41038.560458
scenario2,dataset_065,3260.450934,34219.740292
scenario2,dataset_066,3470.662868,21485.086750
scenario2,dataset_067,3127.860801,48709.136750
scenario2,dataset_068,3147.701344,33064.344875
scenario2,dataset_069,3408.808801,35439.310458
scenario2,dataset_070,3307.911369,17850.905917
scenario2,dataset_071,3165.124497,22770.761584
scenario2,dataset_072,3540.806869,27453.312291
scenario2,dataset_073,3853.424457,38405.571292
scenario2,dataset_074,3475.764148,31585.790875
scenario2,dataset_075,3111.263217,17857.149375
scenario2,dataset_076,3770.521679,37410.482083
scenario2,dataset_077,3313.612498,48024.741250
scenario2,dataset_078,3461.245367,34547.630334
scenario2,dataset_079,3639.621954,30146.899958
scenario2,dataset_080,3092.706103,30581.575292
scenario2,dataset_081,3140.528045,25172.230750
scenario2,dataset_082,3316.058349,19064.295709
scenario2,dataset_083,3668.922185,30058.612083
scenario2,dataset_084,3195.249004,26065.956750
scenario2,dataset_085,3356.521076,33943.817709
scenario2,dataset_086,3288.822921,27189.570333
scenario2,dataset_087,3731.457153,29741.330083
scenario2,dataset_088,3269.704232,22319.363875
scenario2,dataset_089,3306.022980,20654.959166
scenario2,dataset_090,3619.243628,25575.178916
scenario2,dataset_091,3347.656573,26297.640500
scenario2,dataset_092,3311.655145,40554.898416
scenario2,dataset_093,3241.096075,31142.742458
scenario2,dataset_094,3553.232307,36851.489083
scenario2,dataset_095,3300.172805,24116.446541
scenario2,dataset_096,3656.700263,29428.857375
scenario2,dataset_097,3460.878926,32583.828042
scenario2,dataset_098,3451.312905,26221.507416
scenario2,dataset_099,4119.347608,43527.897375
scenario2,dataset_100,3340.377100,41305.066750
