scenario,dataset,total_distance_sum,total_time_ms_sum
scenario2,dataset_001,3002.18,14.43
scenario2,dataset_002,3272.87,16.24
scenario2,dataset_003,3979.36,12.23
scenario2,dataset_004,3247.50,14.91
scenario2,dataset_005,3398.42,12.87
scenario2,dataset_006,3643.58,14.37
scenario2,dataset_007,3213.96,14.24
scenario2,dataset_008,3202.58,14.04
scenario2,dataset_009,3467.22,15.33
scenario2,dataset_010,3494.79,12.88
scenario2,dataset_011,3896.00,12.51
scenario2,dataset_012,3167.96,14.63
scenario2,dataset_013,3758.68,13.52
scenario2,dataset_014,3207.45,13.83
scenario2,dataset_015,3593.63,15.94
scenario2,dataset_016,3711.51,15.41
scenario2,dataset_017,3845.58,13.86
scenario2,dataset_018,3439.00,12.29
scenario2,dataset_019,3805.11,10.97
scenario2,dataset_020,3122.55,11.37
scenario2,dataset_021,3670.33,12.85
scenario2,dataset_022,3383.54,12.12
scenario2,dataset_023,3365.15,12.96
scenario2,dataset_024,3491.87,14.38
scenario2,dataset_025,3174.44,13.58
scenario2,dataset_026,3557.92,14.85
scenario2,dataset_027,3625.65,13.35
scenario2,dataset_028,3065.47,13.64
scenario2,dataset_029,3833.84,16.27
scenario2,dataset_030,3514.51,16.91
scenario2,dataset_031,3361.86,13.88
scenario2,dataset_032,3570.00,11.69
scenario2,dataset_033,3400.85,14.40
scenario2,dataset_034,3245.29,12.57
scenario2,dataset_035,3456.71,13.75
scenario2,dataset_036,3041.70,12.75
scenario2,dataset_037,3855.07,13.95
scenario2,dataset_038,3896.88,12.94
scenario2,dataset_039,3417.19,12.62
scenario2,dataset_040,3390.35,13.01
scenario2,dataset_041,3970.77,12.29
scenario2,dataset_042,3290.17,12.10
scenario2,dataset_043,3513.02,11.06
scenario2,dataset_044,3676.76,12.66
scenario2,dataset_045,3413.60,12.91
scenario2,dataset_046,3196.33,11.87
scenario2,dataset_047,3330.59,13.43
scenario2,dataset_048,3652.34,12.18
scenario2,dataset_049,2993.61,10.85
scenario2,dataset_050,3309.51,13.14
scenario2,dataset_051,3363.39,13.29
scenario2,dataset_052,3292.62,11.46
scenario2,dataset_053,3876.02,13.17
scenario2,dataset_054,3474.39,12.91
scenario2,dataset_055,3980.25,13.34
scenario2,dataset_056,3609.68,13.18
scenario2,dataset_057,3740.21,12.51
scenario2,dataset_058,3955.90,13.06
scenario2,dataset_059,4117.30,12.50
scenario2,dataset_060,4085.22,11.32
scenario2,dataset_061,3277.07,12.96
scenario2,dataset_062,3474.43,16.10
scenario2,dataset_063,3151.21,14.69
scenario2,dataset_064,3029.64,11.66
scenario2,dataset_065,3422.53,14.63
scenario2,dataset_066,3551.12,13.32
scenario2,dataset_067,3218.56,12.86
scenario2,dataset_068,3229.64,13.64
scenario2,dataset_069,3513.17,13.27
scenario2,dataset_070,3585.32,15.77
scenario2,dataset_071,3268.98,14.98
scenario2,dataset_072,3610.88,13.23
scenario2,dataset_073,3857.25,13.91
scenario2,dataset_074,3613.98,13.86
scenario2,dataset_075,3235.53,12.77
scenario2,dataset_076,3875.90,13.54
scenario2,dataset_077,3337.72,12.14
scenario2,dataset_078,3589.02,13.67
scenario2,dataset_079,3671.56,11.78
scenario2,dataset_080,3237.08,15.09
scenario2,dataset_081,3171.02,13.88
scenario2,dataset_082,3283.72,12.35
scenario2,dataset_083,3750.54,14.42
scenario2,dataset_084,3261.57,14.81
scenario2,dataset_085,3535.49,15.28
scenario2,dataset_086,3398.73,14.35
scenario2,dataset_087,3843.84,15.92
scenario2,dataset_088,3358.72,13.76
scenario2,dataset_089,3345.11,14.93
scenario2,dataset_090,3659.89,12.62
scenario2,dataset_091,3363.82,12.75
scenario2,dataset_092,3314.80,11.14
scenario2,dataset_093,3266.09,13.27
scenario2,dataset_094,3546.50,11.88
scenario2,dataset_095,3420.77,12.92
scenario2,dataset_096,3778.71,13.70
scenario2,dataset_097,3530.58,12.76
scenario2,dataset_098,3528.82,13.44
scenario2,dataset_099,4152.55,12.49
scenario2,dataset_100,3399.36,15.34
