scenario,test_name,total_distance,runtime_ms,tours
"scenario2","depot_9_route_1",10.198039,700.542751,"[8, 33]"
"scenario2","depot_5_route_2",31.622777,700.542751,"[4, 43]"
"scenario2","depot_6_route_3",80.427032,700.542751,"[5, 12, 104]"
"scenario2","depot_4_route_4",64.410577,700.542751,"[3, 34, 38]"
"scenario2","depot_2_route_5",51.865415,700.542751,"[1, 39, 99]"
"scenario2","depot_6_route_6",79.756795,700.542751,"[5, 52, 76]"
"scenario2","depot_1_route_7",40.266651,700.542751,"[0, 57, 73]"
"scenario2","depot_8_route_8",67.120828,700.542751,"[7, 64, 108]"
"scenario2","depot_6_route_9",18.930107,700.542751,"[5, 65, 67]"
"scenario2","depot_6_route_10",49.351749,700.542751,"[5, 86, 92]"
"scenario2","depot_3_route_11",189.299500,700.542751,"[2, 15, 75, 101]"
"scenario2","depot_10_route_12",87.347152,700.542751,"[9, 77, 16, 87]"
"scenario2","depot_8_route_13",58.320532,700.542751,"[7, 81, 19, 91]"
"scenario2","depot_2_route_14",89.203928,700.542751,"[1, 20, 93, 23]"
"scenario2","depot_7_route_15",233.204779,700.542751,"[6, 21, 61, 48]"
"scenario2","depot_4_route_16",59.253468,700.542751,"[3, 63, 22, 97]"
"scenario2","depot_5_route_17",118.508151,700.542751,"[4, 42, 25, 107]"
"scenario2","depot_2_route_18",199.252956,700.542751,"[1, 26, 29, 85]"
"scenario2","depot_4_route_19",68.030450,700.542751,"[3, 30, 45, 90]"
"scenario2","depot_7_route_20",145.059387,700.542751,"[6, 102, 31, 106]"
"scenario2","depot_10_route_21",94.360999,700.542751,"[9, 53, 36, 68]"
"scenario2","depot_2_route_22",130.795773,700.542751,"[1, 40, 105, 80]"
"scenario2","depot_2_route_23",77.214525,700.542751,"[1, 66, 41, 109]"
"scenario2","depot_5_route_24",149.266068,700.542751,"[4, 55, 89, 100]"
"scenario2","depot_2_route_25",213.209054,700.542751,"[1, 10, 32, 70, 49]"
"scenario2","depot_5_route_26",192.990850,700.542751,"[4, 11, 94, 95, 24]"
"scenario2","depot_7_route_27",154.192181,700.542751,"[6, 13, 62, 69, 35]"
"scenario2","depot_7_route_28",104.645925,700.542751,"[6, 14, 28, 71, 44]"
"scenario2","depot_7_route_29",141.619533,700.542751,"[6, 56, 17, 58, 103]"
"scenario2","depot_7_route_30",234.391613,700.542751,"[6, 27, 78, 18, 51]"
"scenario2","depot_2_route_31",169.096432,700.542751,"[1, 37, 79, 82, 84]"
"scenario2","depot_3_route_32",288.643040,700.542751,"[2, 60, 83, 50, 46]"
"scenario2","depot_7_route_33",161.054513,700.542751,"[6, 54, 47, 74, 96]"
"scenario2","depot_2_route_34",151.012360,700.542751,"[1, 98, 59, 72, 88]"
