scenario,test_name,total_distance,runtime_ms,tours
"scenario2","depot_6_route_1",19.697716,672.536374,"[5, 21]"
"scenario2","depot_9_route_2",21.540659,672.536374,"[8, 30]"
"scenario2","depot_6_route_3",61.482929,672.536374,"[5, 10, 52]"
"scenario2","depot_6_route_4",56.888638,672.536374,"[5, 26, 55]"
"scenario2","depot_5_route_5",65.237385,672.536374,"[4, 38, 76]"
"scenario2","depot_8_route_6",115.694960,672.536374,"[7, 39, 88]"
"scenario2","depot_9_route_7",78.279971,672.536374,"[8, 47, 74]"
"scenario2","depot_5_route_8",49.104275,672.536374,"[4, 48, 56]"
"scenario2","depot_3_route_9",72.588871,672.536374,"[2, 77, 98]"
"scenario2","depot_10_route_10",65.788605,672.536374,"[9, 91, 109]"
"scenario2","depot_1_route_11",274.902859,672.536374,"[0, 12, 78, 19]"
"scenario2","depot_10_route_12",164.579678,672.536374,"[9, 13, 84, 92]"
"scenario2","depot_4_route_13",172.486930,672.536374,"[3, 15, 34, 102]"
"scenario2","depot_3_route_14",53.917092,672.536374,"[2, 22, 16, 24]"
"scenario2","depot_6_route_15",57.950350,672.536374,"[5, 25, 66, 42]"
"scenario2","depot_7_route_16",81.801822,672.536374,"[6, 27, 31, 73]"
"scenario2","depot_6_route_17",86.774129,672.536374,"[5, 28, 53, 81]"
"scenario2","depot_2_route_18",77.953090,672.536374,"[1, 33, 99, 71]"
"scenario2","depot_1_route_19",198.020039,672.536374,"[0, 80, 37, 97]"
"scenario2","depot_10_route_20",95.282698,672.536374,"[9, 45, 41, 106]"
"scenario2","depot_5_route_21",159.921947,672.536374,"[4, 43, 95, 94]"
"scenario2","depot_1_route_22",105.920302,672.536374,"[0, 44, 89, 59]"
"scenario2","depot_1_route_23",80.835036,672.536374,"[0, 50, 86, 57]"
"scenario2","depot_1_route_24",102.156265,672.536374,"[0, 82, 58, 103]"
"scenario2","depot_4_route_25",177.363704,672.536374,"[3, 60, 108, 93]"
"scenario2","depot_1_route_26",231.421640,672.536374,"[0, 65, 87, 100]"
"scenario2","depot_6_route_27",66.703626,672.536374,"[5, 68, 75, 101]"
"scenario2","depot_9_route_28",84.437445,672.536374,"[8, 69, 72, 104]"
"scenario2","depot_10_route_29",167.600387,672.536374,"[9, 46, 11, 51, 105]"
"scenario2","depot_10_route_30",168.113989,672.536374,"[9, 20, 107, 14, 67]"
"scenario2","depot_1_route_31",221.309646,672.536374,"[0, 17, 35, 83, 85]"
"scenario2","depot_8_route_32",150.500759,672.536374,"[7, 40, 23, 18, 79]"
"scenario2","depot_2_route_33",127.046052,672.536374,"[1, 29, 49, 64, 32]"
"scenario2","depot_9_route_34",169.193772,672.536374,"[8, 36, 63, 62, 90]"
"scenario2","depot_8_route_35",105.053900,672.536374,"[7, 61, 54, 70, 96]"
