scenario,test_name,total_distance,runtime_ms,tours
"scenario2","depot_6_route_1",16.492423,420.099176,"[5, 34]"
"scenario2","depot_8_route_2",8.246211,420.099176,"[7, 45]"
"scenario2","depot_2_route_3",10.000000,420.099176,"[1, 78]"
"scenario2","depot_3_route_4",16.124515,420.099176,"[2, 98]"
"scenario2","depot_4_route_5",81.699469,420.099176,"[3, 22, 86]"
"scenario2","depot_3_route_6",87.697845,420.099176,"[2, 23, 74]"
"scenario2","depot_6_route_7",51.276691,420.099176,"[5, 37, 52]"
"scenario2","depot_9_route_8",44.527296,420.099176,"[8, 44, 102]"
"scenario2","depot_5_route_9",47.049716,420.099176,"[4, 46, 81]"
"scenario2","depot_7_route_10",42.138286,420.099176,"[6, 76, 109]"
"scenario2","depot_5_route_11",79.664998,420.099176,"[4, 87, 89]"
"scenario2","depot_5_route_12",130.805112,420.099176,"[4, 14, 10, 84]"
"scenario2","depot_6_route_13",257.730466,420.099176,"[5, 11, 30, 42]"
"scenario2","depot_7_route_14",153.013746,420.099176,"[6, 38, 19, 47]"
"scenario2","depot_10_route_15",183.859890,420.099176,"[9, 40, 20, 65]"
"scenario2","depot_4_route_16",100.335815,420.099176,"[3, 21, 25, 71]"
"scenario2","depot_4_route_17",152.346536,420.099176,"[3, 29, 53, 55]"
"scenario2","depot_9_route_18",76.084675,420.099176,"[8, 36, 64, 82]"
"scenario2","depot_4_route_19",207.243696,420.099176,"[3, 41, 58, 85]"
"scenario2","depot_7_route_20",96.749141,420.099176,"[6, 43, 105, 70]"
"scenario2","depot_1_route_21",60.232389,420.099176,"[0, 48, 51, 62]"
"scenario2","depot_2_route_22",67.952238,420.099176,"[1, 68, 49, 104]"
"scenario2","depot_9_route_23",219.732194,420.099176,"[8, 57, 56, 63]"
"scenario2","depot_9_route_24",73.701165,420.099176,"[8, 75, 97, 107]"
"scenario2","depot_9_route_25",170.772704,420.099176,"[8, 91, 99, 106]"
"scenario2","depot_9_route_26",197.203793,420.099176,"[8, 17, 35, 12, 96]"
"scenario2","depot_9_route_27",294.864027,420.099176,"[8, 15, 80, 13, 79]"
"scenario2","depot_8_route_28",92.964393,420.099176,"[7, 16, 27, 67, 31]"
"scenario2","depot_7_route_29",202.427151,420.099176,"[6, 24, 18, 39, 54]"
"scenario2","depot_6_route_30",207.994668,420.099176,"[5, 26, 66, 101, 59]"
"scenario2","depot_2_route_31",112.110322,420.099176,"[1, 73, 28, 94, 95]"
"scenario2","depot_4_route_32",172.424169,420.099176,"[3, 32, 60, 77, 93]"
"scenario2","depot_10_route_33",157.586609,420.099176,"[9, 33, 103, 92, 90]"
"scenario2","depot_6_route_34",119.729252,420.099176,"[5, 61, 50, 72, 88]"
"scenario2","depot_9_route_35",230.318495,420.099176,"[8, 83, 69, 100, 108]"
