scenario,test_name,total_distance,runtime_ms,tours
"scenario2","depot_4_route_1",4.000000,527.728034,"[3, 21]"
"scenario2","depot_3_route_2",20.880613,527.728034,"[2, 64]"
"scenario2","depot_8_route_3",117.591665,527.728034,"[7, 15, 63]"
"scenario2","depot_1_route_4",74.464577,527.728034,"[0, 24, 72]"
"scenario2","depot_7_route_5",43.355459,527.728034,"[6, 31, 71]"
"scenario2","depot_9_route_6",42.841886,527.728034,"[8, 34, 69]"
"scenario2","depot_8_route_7",117.184431,527.728034,"[7, 44, 60]"
"scenario2","depot_5_route_8",65.702493,527.728034,"[4, 47, 53]"
"scenario2","depot_6_route_9",70.806549,527.728034,"[5, 66, 99]"
"scenario2","depot_6_route_10",81.996109,527.728034,"[5, 75, 87]"
"scenario2","depot_4_route_11",60.007147,527.728034,"[3, 80, 109]"
"scenario2","depot_9_route_12",81.288139,527.728034,"[8, 12, 13, 97]"
"scenario2","depot_9_route_13",171.536914,527.728034,"[8, 16, 92, 100]"
"scenario2","depot_3_route_14",107.742342,527.728034,"[2, 18, 86, 93]"
"scenario2","depot_3_route_15",120.417466,527.728034,"[2, 22, 57, 83]"
"scenario2","depot_10_route_16",109.940906,527.728034,"[9, 23, 30, 67]"
"scenario2","depot_3_route_17",120.946072,527.728034,"[2, 39, 26, 56]"
"scenario2","depot_3_route_18",141.069782,527.728034,"[2, 36, 33, 61]"
"scenario2","depot_4_route_19",105.278479,527.728034,"[3, 37, 107, 102]"
"scenario2","depot_4_route_20",103.271693,527.728034,"[3, 45, 58, 74]"
"scenario2","depot_9_route_21",102.352511,527.728034,"[8, 55, 95, 70]"
"scenario2","depot_5_route_22",105.459883,527.728034,"[4, 68, 98, 85]"
"scenario2","depot_5_route_23",150.417642,527.728034,"[4, 89, 104, 108]"
"scenario2","depot_5_route_24",138.029023,527.728034,"[4, 10, 25, 90, 29]"
"scenario2","depot_8_route_25",151.183098,527.728034,"[7, 38, 43, 11, 96]"
"scenario2","depot_10_route_26",81.247282,527.728034,"[9, 19, 14, 46, 101]"
"scenario2","depot_3_route_27",111.667352,527.728034,"[2, 17, 91, 27, 65]"
"scenario2","depot_8_route_28",188.481378,527.728034,"[7, 20, 88, 50, 78]"
"scenario2","depot_8_route_29",162.027634,527.728034,"[7, 81, 28, 94, 82]"
"scenario2","depot_4_route_30",124.565194,527.728034,"[3, 32, 49, 41, 73]"
"scenario2","depot_8_route_31",237.568376,527.728034,"[7, 35, 48, 51, 52]"
"scenario2","depot_3_route_32",142.385872,527.728034,"[2, 40, 59, 79, 42]"
"scenario2","depot_4_route_33",191.270154,527.728034,"[3, 84, 54, 62, 103]"
"scenario2","depot_9_route_34",145.518970,527.728034,"[8, 77, 76, 105, 106]"
