scenario,test_name,total_distance,runtime_ms,tours
"scenario2","depot_1_route_1",61.891811,499.884664,"[0, 10, 46]"
"scenario2","depot_6_route_2",89.159621,499.884664,"[5, 12, 44]"
"scenario2","depot_8_route_3",57.797534,499.884664,"[7, 15, 25]"
"scenario2","depot_9_route_4",50.317808,499.884664,"[8, 22, 95]"
"scenario2","depot_3_route_5",18.691680,499.884664,"[2, 47, 86]"
"scenario2","depot_9_route_6",57.445022,499.884664,"[8, 52, 85]"
"scenario2","depot_3_route_7",77.192708,499.884664,"[2, 55, 63]"
"scenario2","depot_5_route_8",45.131388,499.884664,"[4, 59, 70]"
"scenario2","depot_2_route_9",56.609658,499.884664,"[1, 89, 105]"
"scenario2","depot_8_route_10",68.648174,499.884664,"[7, 13, 82, 39]"
"scenario2","depot_10_route_11",99.908935,499.884664,"[9, 42, 18, 69]"
"scenario2","depot_7_route_12",81.963364,499.884664,"[6, 31, 19, 97]"
"scenario2","depot_2_route_13",142.652146,499.884664,"[1, 20, 37, 48]"
"scenario2","depot_1_route_14",118.163934,499.884664,"[0, 45, 21, 57]"
"scenario2","depot_1_route_15",168.835745,499.884664,"[0, 34, 23, 35]"
"scenario2","depot_4_route_16",97.466138,499.884664,"[3, 41, 26, 78]"
"scenario2","depot_1_route_17",38.733604,499.884664,"[0, 91, 27, 104]"
"scenario2","depot_3_route_18",58.527050,499.884664,"[2, 65, 32, 71]"
"scenario2","depot_9_route_19",175.082581,499.884664,"[8, 50, 99, 61]"
"scenario2","depot_6_route_20",103.752046,499.884664,"[5, 68, 109, 102]"
"scenario2","depot_6_route_21",152.153947,499.884664,"[5, 72, 84, 108]"
"scenario2","depot_10_route_22",134.531465,499.884664,"[9, 80, 76, 88]"
"scenario2","depot_1_route_23",105.738348,499.884664,"[0, 87, 98, 96]"
"scenario2","depot_8_route_24",234.016732,499.884664,"[7, 11, 54, 30, 103]"
"scenario2","depot_9_route_25",142.523468,499.884664,"[8, 14, 43, 93, 101]"
"scenario2","depot_3_route_26",185.453294,499.884664,"[2, 75, 29, 16, 100]"
"scenario2","depot_5_route_27",108.288378,499.884664,"[4, 51, 17, 74, 83]"
"scenario2","depot_10_route_28",136.367546,499.884664,"[9, 24, 66, 60, 33]"
"scenario2","depot_7_route_29",168.253645,499.884664,"[6, 28, 53, 92, 79]"
"scenario2","depot_1_route_30",206.948683,499.884664,"[0, 62, 40, 36, 94]"
"scenario2","depot_8_route_31",201.909888,499.884664,"[7, 77, 73, 38, 107]"
"scenario2","depot_9_route_32",189.346758,499.884664,"[8, 49, 81, 90, 56]"
"scenario2","depot_10_route_33",165.163418,499.884664,"[9, 64, 58, 106, 67]"
