scenario,test_name,total_distance,runtime_ms,tours
"scenario2","depot_2_route_1",28.071338,470.061109,"[1, 23]"
"scenario2","depot_4_route_2",2.000000,470.061109,"[3, 73]"
"scenario2","depot_10_route_3",166.314176,470.061109,"[9, 12, 52]"
"scenario2","depot_10_route_4",105.581084,470.061109,"[9, 20, 76]"
"scenario2","depot_7_route_5",67.392406,470.061109,"[6, 30, 95]"
"scenario2","depot_8_route_6",68.146856,470.061109,"[7, 55, 64]"
"scenario2","depot_2_route_7",41.862572,470.061109,"[1, 61, 80]"
"scenario2","depot_9_route_8",55.702283,470.061109,"[8, 10, 26, 69]"
"scenario2","depot_7_route_9",74.896893,470.061109,"[6, 81, 15, 94]"
"scenario2","depot_10_route_10",187.698353,470.061109,"[9, 16, 42, 21]"
"scenario2","depot_5_route_11",107.804490,470.061109,"[4, 17, 93, 49]"
"scenario2","depot_3_route_12",73.074311,470.061109,"[2, 18, 53, 68]"
"scenario2","depot_10_route_13",65.588444,470.061109,"[9, 24, 22, 104]"
"scenario2","depot_7_route_14",95.853218,470.061109,"[6, 31, 85, 107]"
"scenario2","depot_5_route_15",118.390767,470.061109,"[4, 33, 44, 98]"
"scenario2","depot_8_route_16",89.965146,470.061109,"[7, 36, 41, 67]"
"scenario2","depot_10_route_17",177.250503,470.061109,"[9, 66, 38, 87]"
"scenario2","depot_2_route_18",116.821371,470.061109,"[1, 43, 60, 48]"
"scenario2","depot_10_route_19",132.380603,470.061109,"[9, 82, 51, 92]"
"scenario2","depot_2_route_20",94.381487,470.061109,"[1, 78, 54, 99]"
"scenario2","depot_1_route_21",72.902935,470.061109,"[0, 57, 97, 86]"
"scenario2","depot_10_route_22",69.526239,470.061109,"[9, 58, 63, 108]"
"scenario2","depot_10_route_23",66.814557,470.061109,"[9, 90, 75, 103]"
"scenario2","depot_1_route_24",181.190005,470.061109,"[0, 11, 89, 106, 25]"
"scenario2","depot_10_route_25",222.204371,470.061109,"[9, 13, 37, 102, 70]"
"scenario2","depot_3_route_26",139.458315,470.061109,"[2, 14, 39, 27, 65]"
"scenario2","depot_10_route_27",166.972749,470.061109,"[9, 19, 62, 47, 100]"
"scenario2","depot_7_route_28",305.627838,470.061109,"[6, 40, 109, 28, 77]"
"scenario2","depot_9_route_29",113.105970,470.061109,"[8, 29, 96, 84, 72]"
"scenario2","depot_7_route_30",163.108519,470.061109,"[6, 32, 71, 101, 79]"
"scenario2","depot_7_route_31",99.616179,470.061109,"[6, 34, 88, 59, 56]"
"scenario2","depot_9_route_32",145.948792,470.061109,"[8, 35, 45, 50, 74]"
"scenario2","depot_5_route_33",136.032088,470.061109,"[4, 46, 105, 91, 83]"
