scenario,test_name,total_distance,runtime_ms,tours
"scenario2","depot_8_route_1",6.324555,318.008438,"[7, 12]"
"scenario2","depot_4_route_2",29.732137,318.008438,"[3, 34]"
"scenario2","depot_7_route_3",10.770330,318.008438,"[6, 109]"
"scenario2","depot_6_route_4",38.152368,318.008438,"[5, 15, 22]"
"scenario2","depot_9_route_5",58.924515,318.008438,"[8, 30, 46]"
"scenario2","depot_9_route_6",147.347285,318.008438,"[8, 42, 52]"
"scenario2","depot_5_route_7",64.557641,318.008438,"[4, 47, 92]"
"scenario2","depot_4_route_8",73.414005,318.008438,"[3, 57, 85]"
"scenario2","depot_1_route_9",56.284389,318.008438,"[0, 63, 78]"
"scenario2","depot_9_route_10",60.914380,318.008438,"[8, 72, 81]"
"scenario2","depot_2_route_11",92.783289,318.008438,"[1, 75, 86]"
"scenario2","depot_2_route_12",145.309608,318.008438,"[1, 11, 38, 105]"
"scenario2","depot_7_route_13",124.128153,318.008438,"[6, 17, 36, 55]"
"scenario2","depot_8_route_14",108.773990,318.008438,"[7, 23, 73, 61]"
"scenario2","depot_7_route_15",163.064736,318.008438,"[6, 84, 24, 95]"
"scenario2","depot_9_route_16",162.515893,318.008438,"[8, 35, 25, 80]"
"scenario2","depot_7_route_17",194.879742,318.008438,"[6, 26, 44, 58]"
"scenario2","depot_8_route_18",58.143958,318.008438,"[7, 27, 104, 31]"
"scenario2","depot_2_route_19",82.834701,318.008438,"[1, 32, 108, 53]"
"scenario2","depot_3_route_20",96.676191,318.008438,"[2, 37, 94, 88]"
"scenario2","depot_4_route_21",85.458365,318.008438,"[3, 64, 40, 107]"
"scenario2","depot_2_route_22",152.605573,318.008438,"[1, 41, 76, 100]"
"scenario2","depot_5_route_23",150.365658,318.008438,"[4, 62, 45, 91]"
"scenario2","depot_8_route_24",92.283104,318.008438,"[7, 56, 96, 74]"
"scenario2","depot_8_route_25",54.991071,318.008438,"[7, 68, 103, 69]"
"scenario2","depot_6_route_26",78.311303,318.008438,"[5, 82, 101, 99]"
"scenario2","depot_2_route_27",136.078894,318.008438,"[1, 10, 70, 51, 106]"
"scenario2","depot_3_route_28",123.881906,318.008438,"[2, 67, 43, 98, 13]"
"scenario2","depot_7_route_29",225.756411,318.008438,"[6, 20, 14, 19, 102]"
"scenario2","depot_7_route_30",205.055037,318.008438,"[6, 71, 16, 54, 89]"
"scenario2","depot_6_route_31",191.399364,318.008438,"[5, 50, 48, 18, 60]"
"scenario2","depot_6_route_32",120.550536,318.008438,"[5, 21, 79, 28, 97]"
"scenario2","depot_1_route_33",75.546369,318.008438,"[0, 49, 29, 33, 87]"
"scenario2","depot_1_route_34",156.884372,318.008438,"[0, 39, 59, 90, 77]"
"scenario2","depot_6_route_35",74.061103,318.008438,"[5, 66, 83, 65, 93]"
