scenario,test_name,total_distance,runtime_ms,tours
"scenario2","depot_5_route_1",17.088007,462.862825,"[4, 92]"
"scenario2","depot_9_route_2",26.000000,462.862825,"[8, 95]"
"scenario2","depot_1_route_3",40.249224,462.862825,"[0, 97]"
"scenario2","depot_9_route_4",82.934762,462.862825,"[8, 12, 86]"
"scenario2","depot_7_route_5",34.944348,462.862825,"[6, 16, 71]"
"scenario2","depot_6_route_6",127.562845,462.862825,"[5, 31, 80]"
"scenario2","depot_10_route_7",93.095801,462.862825,"[9, 39, 100]"
"scenario2","depot_5_route_8",49.162924,462.862825,"[4, 75, 84]"
"scenario2","depot_10_route_9",121.192807,462.862825,"[9, 78, 99]"
"scenario2","depot_9_route_10",131.875775,462.862825,"[8, 63, 10, 67]"
"scenario2","depot_10_route_11",140.266423,462.862825,"[9, 13, 77, 19]"
"scenario2","depot_3_route_12",209.501761,462.862825,"[2, 14, 81, 104]"
"scenario2","depot_10_route_13",43.603697,462.862825,"[9, 61, 15, 68]"
"scenario2","depot_10_route_14",112.900520,462.862825,"[9, 18, 53, 21]"
"scenario2","depot_10_route_15",120.149193,462.862825,"[9, 20, 33, 46]"
"scenario2","depot_7_route_16",114.882824,462.862825,"[6, 102, 25, 108]"
"scenario2","depot_7_route_17",127.518478,462.862825,"[6, 55, 29, 64]"
"scenario2","depot_9_route_18",103.567704,462.862825,"[8, 30, 87, 70]"
"scenario2","depot_5_route_19",113.740486,462.862825,"[4, 32, 52, 65]"
"scenario2","depot_5_route_20",112.698518,462.862825,"[4, 106, 41, 109]"
"scenario2","depot_8_route_21",123.884039,462.862825,"[7, 42, 48, 94]"
"scenario2","depot_5_route_22",106.053098,462.862825,"[4, 44, 51, 72]"
"scenario2","depot_5_route_23",218.092305,462.862825,"[4, 57, 59, 89]"
"scenario2","depot_3_route_24",187.651378,462.862825,"[2, 60, 69, 62]"
"scenario2","depot_3_route_25",207.725059,462.862825,"[2, 11, 27, 47, 23]"
"scenario2","depot_5_route_26",113.436040,462.862825,"[4, 17, 98, 93, 73]"
"scenario2","depot_6_route_27",130.824880,462.862825,"[5, 22, 85, 35, 28]"
"scenario2","depot_10_route_28",221.604075,462.862825,"[9, 79, 49, 24, 91]"
"scenario2","depot_9_route_29",170.222589,462.862825,"[8, 36, 88, 26, 101]"
"scenario2","depot_7_route_30",95.820415,462.862825,"[6, 54, 103, 34, 56]"
"scenario2","depot_10_route_31",177.692825,462.862825,"[9, 43, 37, 105, 96]"
"scenario2","depot_3_route_32",219.462124,462.862825,"[2, 38, 40, 45, 50]"
"scenario2","depot_5_route_33",264.144326,462.862825,"[4, 90, 58, 82, 74]"
"scenario2","depot_8_route_34",113.599619,462.862825,"[7, 76, 107, 66, 83]"
