scenario,dataset,total_distance_sum,total_time_ms_sum
scenario2,dataset_001,3366.042514,42625.548748
scenario2,dataset_002,3673.684967,39080.462674
scenario2,dataset_003,4424.514730,43230.441535
scenario2,dataset_004,3577.351766,45036.380469
scenario2,dataset_005,3783.483916,41067.887925
scenario2,dataset_006,4083.011358,43749.769740
scenario2,dataset_007,3480.135188,39919.913532
scenario2,dataset_008,3598.601858,40790.120943
scenario2,dataset_009,3897.755280,43608.489814
scenario2,dataset_010,3966.666107,35488.293847
scenario2,dataset_011,4477.723471,54995.689638
scenario2,dataset_012,3445.740137,31996.852465
scenario2,dataset_013,4171.607396,50423.543963
scenario2,dataset_014,3610.207676,34543.337628
scenario2,dataset_015,4052.779662,49274.039882
scenario2,dataset_016,4223.100096,34942.798196
scenario2,dataset_017,4204.815400,34936.001160
scenario2,dataset_018,3884.621473,42288.663826
scenario2,dataset_019,4206.754391,43065.022323
scenario2,dataset_020,3446.324734,33098.021250
scenario2,dataset_021,4003.923138,41928.893183
scenario2,dataset_022,3856.336881,34725.701436
scenario2,dataset_023,3701.761388,38509.077564
scenario2,dataset_024,3825.218109,45593.132011
scenario2,dataset_025,3566.138535,39301.162322
scenario2,dataset_026,4002.296870,59052.023403
scenario2,dataset_027,4218.599863,38041.275884
scenario2,dataset_028,3491.027185,47650.930725
scenario2,dataset_029,4206.701406,38448.682714
scenario2,dataset_030,3544.220776,41754.533280
scenario2,dataset_031,3823.348511,62722.452172
scenario2,dataset_032,3907.261313,30400.292432
scenario2,dataset_033,3791.089554,38242.768657
scenario2,dataset_034,3615.605223,27446.154985
scenario2,dataset_035,3907.143695,58887.497460
scenario2,dataset_036,3438.302183,35693.574568
scenario2,dataset_037,4283.253845,65327.553862
scenario2,dataset_038,4307.816971,51148.777228
scenario2,dataset_039,3861.770765,32378.413589
scenario2,dataset_040,3715.458506,31841.190798
scenario2,dataset_041,4253.928743,67664.765920
scenario2,dataset_042,3637.373684,28007.096105
scenario2,dataset_043,3943.573091,35707.482215
scenario2,dataset_044,4142.852391,35909.342791
scenario2,dataset_045,3792.497091,43928.259549
scenario2,dataset_046,3590.432739,39916.518011
scenario2,dataset_047,3728.054079,42597.234405
scenario2,dataset_048,4033.474056,39860.150529
scenario2,dataset_049,3471.155213,38141.710001
scenario2,dataset_050,3768.083993,33215.164869
scenario2,dataset_051,3698.760934,31228.577414
scenario2,dataset_052,3657.549802,27735.504233
scenario2,dataset_053,4205.253129,48339.643237
scenario2,dataset_054,3798.666518,43537.635788
scenario2,dataset_055,4545.397791,42319.708837
scenario2,dataset_056,3914.550149,35225.151438
scenario2,dataset_057,4273.148868,38447.366951
scenario2,dataset_058,4479.873556,39087.639555
scenario2,dataset_059,4398.353186,58821.050104
scenario2,dataset_060,4442.697477,40946.346094
scenario2,dataset_061,3622.493874,43714.522277
scenario2,dataset_062,3751.684857,34090.335806
scenario2,dataset_063,3586.915082,48519.583258
scenario2,dataset_064,3325.177475,32281.164656
scenario2,dataset_065,3761.422239,38427.989631
scenario2,dataset_066,3893.576108,36880.151691
scenario2,dataset_067,3525.040523,43174.635666
scenario2,dataset_068,3560.035314,30868.538397
scenario2,dataset_069,3954.975864,33331.141098
scenario2,dataset_070,3773.741198,33347.893882
scenario2,dataset_071,3570.393142,30030.251770
scenario2,dataset_072,4015.258152,32585.723462
scenario2,dataset_073,4432.813301,44284.951381
scenario2,dataset_074,3935.054982,35682.471810
scenario2,dataset_075,3492.522271,34119.637163
scenario2,dataset_076,4410.511423,39944.329770
scenario2,dataset_077,3664.086331,39554.059896
scenario2,dataset_078,3935.596392,37016.382027
scenario2,dataset_079,4098.202391,40050.291482
scenario2,dataset_080,3488.624310,38463.237429
scenario2,dataset_081,3559.661385,45547.406336
scenario2,dataset_082,3818.589801,45449.708896
scenario2,dataset_083,4122.856500,29768.905237
scenario2,dataset_084,3597.044494,33144.098174
scenario2,dataset_085,4032.976517,44481.340293
scenario2,dataset_086,3878.946790,31844.053273
scenario2,dataset_087,4414.748444,44793.304968
scenario2,dataset_088,3738.385554,39441.970394
scenario2,dataset_089,3715.674427,39377.711937
scenario2,dataset_090,4117.793143,32168.483927
scenario2,dataset_091,3834.765781,53771.464359
scenario2,dataset_092,3761.222079,39867.558480
scenario2,dataset_093,3735.259018,46883.233245
scenario2,dataset_094,4037.738859,38260.167627
scenario2,dataset_095,3743.131380,36049.230273
scenario2,dataset_096,4210.990422,43224.102261
scenario2,dataset_097,3918.604171,37945.838665
scenario2,dataset_098,3987.551163,40226.536886
scenario2,dataset_099,4736.388139,52862.420997
scenario2,dataset_100,3836.863011,38164.611451
