scenario,test_name,total_distance,runtime_ms,tours
"scenario1","cluster_01.json",924.41,0.16,"[0, 10, 14] | [0, 7, 12] | [0, 6, 8] | [0, 5, 11] | [0, 4, 15] | [0, 3, 16] | [0, 2, 9] | [0, 1, 13]"
"scenario1","cluster_02.json",216.88,0.04,"[0, 3, 6] | [0, 2, 4] | [0, 1, 5]"
"scenario1","cluster_03.json",443.74,0.14,"[0, 8, 10] | [0, 6, 12] | [0, 5, 11] | [0, 4, 7] | [0, 2, 3] | [0, 1, 9]"
"scenario1","cluster_04.json",309.92,0.04,"[0, 5, 6] | [0, 2, 4] | [0, 1, 3]"
"scenario1","cluster_05.json",438.44,0.07,"[0, 8, 9] | [0, 7, 10] | [0, 5, 6] | [0, 2, 3] | [0, 1, 4]"
"scenario1","cluster_06.json",455.36,0.09,"[0, 7, 8] | [0, 5, 10] | [0, 4, 6] | [0, 2, 9] | [0, 1, 3]"
"scenario1","cluster_07.json",411.37,0.09,"[0, 7, 8] | [0, 6, 10] | [0, 3, 5] | [0, 2, 4] | [0, 1, 9]"
"scenario1","cluster_08.json",673.84,0.21,"[0, 13, 15] | [0, 12, 16] | [0, 11, 17] | [0, 8, 18] | [0, 7, 9] | [0, 5, 6] | [0, 3, 4] | [0, 2, 14] | [0, 1, 10]"
"scenario1","cluster_09.json",319.20,0.05,"[0, 6, 8] | [0, 4, 5] | [0, 2, 3] | [0, 1, 7]"
"scenario1","cluster_10.json",323.98,0.05,"[0, 4, 8] | [0, 3, 7] | [0, 2, 6] | [0, 1, 5]"
