scenario,test_name,total_distance,runtime_ms,tours
"scenario1","cluster_01.json",280.96,0.06,"[0, 7, 8] | [0, 3, 5] | [0, 2, 6] | [0, 1, 4]"
"scenario1","cluster_02.json",252.45,0.04,"[0, 3, 5] | [0, 2, 6] | [0, 1, 4]"
"scenario1","cluster_03.json",1146.32,0.17,"[0, 11, 16] | [0, 10, 13] | [0, 9, 12] | [0, 5, 14] | [0, 4, 6] | [0, 3, 15] | [0, 2, 8] | [0, 1, 7]"
"scenario1","cluster_04.json",838.00,0.11,"[0, 12, 13] | [0, 9, 10] | [0, 7, 14] | [0, 6, 8] | [0, 4, 11] | [0, 2, 5] | [0, 1, 3]"
"scenario1","cluster_05.json",218.60,0.04,"[0, 6, 7] | [0, 4, 5] | [0, 2, 8] | [0, 1, 3]"
"scenario1","cluster_06.json",166.87,0.03,"[0, 4, 6] | [0, 2, 3] | [0, 1, 5]"
"scenario1","cluster_07.json",817.41,0.12,"[0, 10, 11] | [0, 8, 9] | [0, 6, 14] | [0, 5, 13] | [0, 4, 7] | [0, 3, 12] | [0, 1, 2]"
"scenario1","cluster_08.json",789.26,0.16,"[0, 10, 14] | [0, 9, 13] | [0, 7, 8] | [0, 5, 12] | [0, 3, 6] | [0, 2, 4] | [0, 1, 11]"
"scenario1","cluster_09.json",258.04,0.07,"[0, 7, 8] | [0, 5, 6] | [0, 3, 4] | [0, 1, 2]"
"scenario1","cluster_10.json",675.46,0.11,"[0, 9, 12] | [0, 8, 11] | [0, 6, 7] | [0, 5, 10] | [0, 3, 4] | [0, 1, 2]"
