scenario,test_name,total_distance,runtime_ms,tours
"scenario1","cluster_01.json",319.30,0.30,"[0, 8, 10] | [0, 6, 7] | [0, 4, 9] | [0, 2, 5] | [0, 1, 3]"
"scenario1","cluster_02.json",302.12,0.27,"[0, 5, 6] | [0, 3, 4] | [0, 2, 8] | [0, 1, 7]"
"scenario1","cluster_03.json",174.72,0.09,"[0, 2, 4] | [0, 1, 3]"
"scenario1","cluster_04.json",220.89,0.10,"[0, 4, 5] | [0, 2, 6] | [0, 1, 3]"
"scenario1","cluster_05.json",1630.15,1.83,"[0, 23, 25] | [0, 20, 21] | [0, 15, 16] | [0, 14, 26] | [0, 13, 17] | [0, 12, 19] | [0, 10, 22] | [0, 9, 18] | [0, 8, 11] | [0, 6, 7] | [0, 4, 24] | [0, 3, 5] | [0, 1, 2]"
"scenario1","cluster_06.json",39.70,0.04,"[0, 1, 2]"
"scenario1","cluster_07.json",2089.05,1.35,"[0, 18, 27] | [0, 17, 24] | [0, 15, 25] | [0, 14, 28] | [0, 13, 26] | [0, 11, 12] | [0, 9, 19] | [0, 8, 20] | [0, 6, 7] | [0, 5, 22] | [0, 4, 10] | [0, 3, 16] | [0, 2, 23] | [0, 1, 21]"
"scenario1","cluster_08.json",210.85,0.14,"[0, 5, 6] | [0, 2, 3] | [0, 1, 4]"
"scenario1","cluster_09.json",280.99,0.13,"[0, 6, 7] | [0, 3, 4] | [0, 2, 5] | [0, 1, 8]"
"scenario1","cluster_10.json",238.52,0.13,"[0, 3, 5] | [0, 2, 6] | [0, 1, 4]"
