scenario,test_name,total_distance,runtime_ms,tours
"scenario1","cluster_01.json",1319.57,1.26,"[0, 16, 21] | [0, 14, 20] | [0, 13, 15] | [0, 12, 17] | [0, 9, 22] | [0, 8, 11] | [0, 6, 18] | [0, 5, 19] | [0, 4, 7] | [0, 2, 10] | [0, 1, 3]"
"scenario1","cluster_02.json",427.37,1.02,"[0, 6, 9] | [0, 5, 8] | [0, 4, 10] | [0, 3, 7] | [0, 1, 2]"
"scenario1","cluster_03.json",613.63,0.66,"[0, 13, 16] | [0, 10, 15] | [0, 7, 8] | [0, 5, 9] | [0, 4, 11] | [0, 3, 6] | [0, 2, 12] | [0, 1, 14]"
"scenario1","cluster_04.json",41.85,0.04,"[0, 1, 2]"
"scenario1","cluster_05.json",512.70,0.26,"[0, 6, 9] | [0, 5, 7] | [0, 4, 8] | [0, 3, 10] | [0, 1, 2]"
"scenario1","cluster_06.json",170.86,0.14,"[0, 5, 7] | [0, 4, 8] | [0, 2, 3] | [0, 1, 6]"
"scenario1","cluster_07.json",150.73,0.05,"[0, 2, 4] | [0, 1, 3]"
"scenario1","cluster_08.json",342.17,0.10,"[0, 6, 7] | [0, 4, 8] | [0, 2, 5] | [0, 1, 3]"
"scenario1","cluster_09.json",602.74,0.41,"[0, 11, 13] | [0, 7, 10] | [0, 6, 12] | [0, 5, 8] | [0, 4, 9] | [0, 2, 3] | [0, 1, 14]"
"scenario1","cluster_10.json",518.32,0.15,"[0, 9, 10] | [0, 4, 5] | [0, 3, 7] | [0, 2, 6] | [0, 1, 8]"
