scenario,test_name,total_distance,runtime_ms,tours
"scenario1","cluster_01.json",74.92,0.03,"[0, 2, 3] | [0, 1, 4]"
"scenario1","cluster_02.json",122.93,0.04,"[0, 4, 6] | [0, 2, 5] | [0, 1, 3]"
"scenario1","cluster_03.json",226.87,0.03,"[0, 4, 5] | [0, 2, 6] | [0, 1, 3]"
"scenario1","cluster_04.json",718.56,0.23,"[0, 8, 12] | [0, 7, 9] | [0, 5, 11] | [0, 4, 10] | [0, 2, 6] | [0, 1, 3]"
"scenario1","cluster_05.json",390.75,0.08,"[0, 7, 8] | [0, 4, 5] | [0, 2, 3] | [0, 1, 6]"
"scenario1","cluster_06.json",1147.96,0.33,"[0, 14, 16] | [0, 13, 15] | [0, 10, 17] | [0, 7, 11] | [0, 5, 8] | [0, 4, 18] | [0, 3, 6] | [0, 2, 12] | [0, 1, 9]"
"scenario1","cluster_07.json",548.04,0.13,"[0, 9, 11] | [0, 8, 10] | [0, 6, 12] | [0, 5, 7] | [0, 2, 4] | [0, 1, 3]"
"scenario1","cluster_08.json",133.59,0.05,"[0, 4, 6] | [0, 3, 5] | [0, 1, 2]"
"scenario1","cluster_09.json",1900.19,0.71,"[0, 20, 25] | [0, 18, 21] | [0, 17, 19] | [0, 13, 16] | [0, 12, 22] | [0, 9, 14] | [0, 8, 10] | [0, 7, 23] | [0, 6, 11] | [0, 4, 24] | [0, 3, 15] | [0, 2, 26] | [0, 1, 5]"
"scenario1","cluster_10.json",433.57,0.08,"[0, 5, 6] | [0, 3, 8] | [0, 2, 7] | [0, 1, 4]"
