scenario,test_name,total_distance,runtime_ms,tours
"scenario1","cluster_01.json",590.38,0.43,"[0, 13, 15] | [0, 10, 11] | [0, 9, 14] | [0, 8, 16] | [0, 6, 12] | [0, 3, 7] | [0, 2, 4] | [0, 1, 5]"
"scenario1","cluster_02.json",394.35,0.25,"[0, 6, 7] | [0, 4, 8] | [0, 3, 5] | [0, 2, 9] | [0, 1, 10]"
"scenario1","cluster_03.json",880.24,0.60,"[0, 14, 17] | [0, 11, 16] | [0, 9, 12] | [0, 8, 13] | [0, 7, 15] | [0, 5, 10] | [0, 4, 18] | [0, 2, 6] | [0, 1, 3]"
"scenario1","cluster_04.json",534.25,0.19,"[0, 9, 10] | [0, 5, 6] | [0, 3, 4] | [0, 2, 7] | [0, 1, 8]"
"scenario1","cluster_05.json",1035.27,0.61,"[0, 13, 15] | [0, 11, 14] | [0, 10, 16] | [0, 6, 7] | [0, 5, 8] | [0, 4, 12] | [0, 3, 17] | [0, 2, 9] | [0, 1, 18]"
"scenario1","cluster_06.json",565.21,0.12,"[0, 4, 5] | [0, 3, 7] | [0, 2, 8] | [0, 1, 6]"
"scenario1","cluster_07.json",563.57,0.21,"[0, 9, 11] | [0, 8, 12] | [0, 7, 10] | [0, 3, 4] | [0, 2, 5] | [0, 1, 6]"
"scenario1","cluster_08.json",374.53,0.10,"[0, 5, 6] | [0, 4, 7] | [0, 2, 8] | [0, 1, 3]"
"scenario1","cluster_09.json",134.51,0.05,"[0, 3, 4] | [0, 1, 2]"
"scenario1","cluster_10.json",180.16,0.05,"[0, 2, 4] | [0, 1, 3]"
