scenario,test_name,total_distance,runtime_ms,tours
"scenario1","cluster_01.json",215.48,0.03,"[0, 1, 2]"
"scenario1","cluster_02.json",92.08,0.01,"[0, 1, 2]"
"scenario1","cluster_03.json",1183.20,0.10,"[0, 11, 12] | [0, 10, 13] | [0, 5, 6] | [0, 4, 8] | [0, 3, 9] | [0, 2, 14] | [0, 1, 7]"
"scenario1","cluster_04.json",107.51,0.01,"[0, 1, 2]"
"scenario1","cluster_05.json",1404.89,0.45,"[0, 20, 22] | [0, 14, 16] | [0, 13, 24] | [0, 10, 18] | [0, 9, 19] | [0, 7, 11] | [0, 6, 8] | [0, 5, 21] | [0, 4, 23] | [0, 3, 15] | [0, 2, 17] | [0, 1, 12]"
"scenario1","cluster_06.json",347.39,0.04,"[0, 4, 6] | [0, 3, 5] | [0, 2, 8] | [0, 1, 7]"
"scenario1","cluster_07.json",363.04,0.07,"[0, 6, 9] | [0, 5, 10] | [0, 4, 8] | [0, 2, 3] | [0, 1, 7]"
"scenario1","cluster_08.json",404.34,0.07,"[0, 7, 8] | [0, 5, 6] | [0, 4, 9] | [0, 2, 3] | [0, 1, 10]"
"scenario1","cluster_09.json",474.38,0.15,"[0, 7, 12] | [0, 6, 8] | [0, 4, 5] | [0, 3, 9] | [0, 2, 10] | [0, 1, 11]"
"scenario1","cluster_10.json",1435.87,0.44,"[0, 20, 23] | [0, 17, 21] | [0, 12, 18] | [0, 11, 24] | [0, 9, 15] | [0, 7, 19] | [0, 6, 22] | [0, 5, 10] | [0, 4, 16] | [0, 3, 13] | [0, 2, 14] | [0, 1, 8]"
