scenario,test_name,total_distance,runtime_ms,tours
"scenario1","cluster_01.json",357.20,0.09,"[0, 7, 9] | [0, 5, 6] | [0, 4, 10] | [0, 2, 3] | [0, 1, 8]"
"scenario1","cluster_02.json",519.59,0.14,"[0, 4, 7] | [0, 3, 8] | [0, 2, 6] | [0, 1, 5]"
"scenario1","cluster_03.json",92.89,0.03,"[0, 1, 2]"
"scenario1","cluster_04.json",810.13,0.32,"[0, 13, 14] | [0, 9, 11] | [0, 7, 12] | [0, 6, 10] | [0, 5, 8] | [0, 2, 4] | [0, 1, 3]"
"scenario1","cluster_05.json",55.25,0.04,"[0, 2, 3] | [0, 1, 4]"
"scenario1","cluster_06.json",207.34,0.08,"[0, 4, 5] | [0, 3, 8] | [0, 2, 6] | [0, 1, 7]"
"scenario1","cluster_07.json",1043.11,0.43,"[0, 13, 18] | [0, 11, 12] | [0, 8, 17] | [0, 7, 9] | [0, 6, 14] | [0, 4, 5] | [0, 3, 16] | [0, 2, 10] | [0, 1, 15]"
"scenario1","cluster_08.json",389.69,0.15,"[0, 7, 10] | [0, 6, 12] | [0, 5, 11] | [0, 4, 8] | [0, 2, 9] | [0, 1, 3]"
"scenario1","cluster_09.json",254.42,0.06,"[0, 3, 6] | [0, 2, 5] | [0, 1, 4]"
"scenario1","cluster_10.json",1026.45,0.55,"[0, 18, 21] | [0, 17, 20] | [0, 15, 16] | [0, 14, 19] | [0, 10, 11] | [0, 8, 9] | [0, 7, 22] | [0, 4, 6] | [0, 3, 12] | [0, 2, 13] | [0, 1, 5]"
