scenario,test_name,total_distance,runtime_ms,tours
"scenario1","cluster_01.json",477.15,0.23,"[0, 8, 12] | [0, 5, 7] | [0, 4, 11] | [0, 3, 6] | [0, 2, 9] | [0, 1, 10]"
"scenario1","cluster_02.json",781.86,0.60,"[0, 12, 16] | [0, 9, 13] | [0, 8, 10] | [0, 7, 11] | [0, 5, 18] | [0, 4, 6] | [0, 3, 14] | [0, 2, 17] | [0, 1, 15]"
"scenario1","cluster_03.json",716.72,0.48,"[0, 12, 13] | [0, 11, 15] | [0, 7, 9] | [0, 6, 8] | [0, 5, 14] | [0, 4, 16] | [0, 2, 10] | [0, 1, 3]"
"scenario1","cluster_04.json",382.45,0.18,"[0, 4, 6] | [0, 3, 5] | [0, 2, 8] | [0, 1, 7]"
"scenario1","cluster_05.json",367.82,0.11,"[0, 5, 6] | [0, 4, 8] | [0, 3, 7] | [0, 1, 2]"
"scenario1","cluster_06.json",249.93,0.08,"[0, 5, 6] | [0, 3, 4] | [0, 1, 2]"
"scenario1","cluster_07.json",329.12,0.13,"[0, 9, 10] | [0, 5, 7] | [0, 4, 6] | [0, 2, 3] | [0, 1, 8]"
"scenario1","cluster_08.json",733.51,0.39,"[0, 11, 12] | [0, 7, 14] | [0, 6, 9] | [0, 4, 13] | [0, 3, 5] | [0, 2, 10] | [0, 1, 8]"
"scenario1","cluster_09.json",185.33,0.08,"[0, 4, 6] | [0, 2, 3] | [0, 1, 5]"
"scenario1","cluster_10.json",461.94,0.10,"[0, 5, 7] | [0, 3, 6] | [0, 2, 4] | [0, 1, 8]"
