scenario,test_name,total_distance,runtime_ms,tours
"scenario1","cluster_01.json",371.85,0.25,"[0, 5, 9] | [0, 4, 10] | [0, 3, 7] | [0, 2, 6] | [0, 1, 8]"
"scenario1","cluster_02.json",269.01,0.09,"[0, 3, 6] | [0, 2, 4] | [0, 1, 5]"
"scenario1","cluster_03.json",1029.60,0.39,"[0, 12, 15] | [0, 11, 14] | [0, 9, 13] | [0, 7, 10] | [0, 4, 16] | [0, 3, 5] | [0, 2, 6] | [0, 1, 8]"
"scenario1","cluster_04.json",629.48,0.34,"[0, 8, 12] | [0, 7, 11] | [0, 4, 9] | [0, 3, 10] | [0, 2, 6] | [0, 1, 5]"
"scenario1","cluster_05.json",325.28,0.08,"[0, 3, 5] | [0, 2, 4] | [0, 1, 6]"
"scenario1","cluster_06.json",412.60,0.19,"[0, 7, 9] | [0, 4, 10] | [0, 3, 6] | [0, 2, 5] | [0, 1, 8]"
"scenario1","cluster_07.json",69.75,0.03,"[0, 1, 2]"
"scenario1","cluster_08.json",1403.13,0.84,"[0, 20, 21] | [0, 15, 18] | [0, 11, 12] | [0, 10, 14] | [0, 8, 19] | [0, 7, 17] | [0, 6, 13] | [0, 4, 9] | [0, 3, 16] | [0, 2, 5] | [0, 1, 22]"
"scenario1","cluster_09.json",272.99,0.13,"[0, 5, 8] | [0, 3, 4] | [0, 2, 7] | [0, 1, 6]"
"scenario1","cluster_10.json",262.64,0.16,"[0, 7, 10] | [0, 6, 8] | [0, 3, 4] | [0, 2, 9] | [0, 1, 5]"
