scenario,test_name,total_distance,runtime_ms,tours
"scenario1","cluster_01.json",412.88,0.10,"[0, 8, 10] | [0, 5, 6] | [0, 3, 9] | [0, 2, 4] | [0, 1, 7]"
"scenario1","cluster_02.json",1389.65,0.28,"[0, 10, 14] | [0, 8, 17] | [0, 7, 15] | [0, 6, 9] | [0, 5, 11] | [0, 4, 18] | [0, 3, 13] | [0, 2, 16] | [0, 1, 12]"
"scenario1","cluster_03.json",262.79,0.09,"[0, 5, 8] | [0, 3, 4] | [0, 2, 7] | [0, 1, 6]"
"scenario1","cluster_04.json",151.21,0.04,"[0, 5, 6] | [0, 2, 4] | [0, 1, 3]"
"scenario1","cluster_05.json",775.29,0.17,"[0, 11, 14] | [0, 6, 13] | [0, 5, 9] | [0, 4, 7] | [0, 3, 8] | [0, 2, 10] | [0, 1, 12]"
"scenario1","cluster_06.json",44.28,0.02,"[0, 1, 2]"
"scenario1","cluster_07.json",927.70,0.20,"[0, 14, 16] | [0, 8, 15] | [0, 7, 13] | [0, 5, 11] | [0, 4, 10] | [0, 3, 12] | [0, 2, 9] | [0, 1, 6]"
"scenario1","cluster_08.json",1097.89,0.34,"[0, 15, 18] | [0, 13, 17] | [0, 11, 20] | [0, 10, 16] | [0, 8, 9] | [0, 7, 12] | [0, 5, 19] | [0, 4, 6] | [0, 2, 3] | [0, 1, 14]"
"scenario1","cluster_09.json",243.91,0.05,"[0, 4, 5] | [0, 3, 7] | [0, 2, 8] | [0, 1, 6]"
"scenario1","cluster_10.json",150.19,0.03,"[0, 3, 4] | [0, 1, 2]"
