scenario,test_name,total_distance,runtime_ms,tours
"scenario1","cluster_01.json",958.90,0.21,"[0, 11, 12] | [0, 7, 10] | [0, 6, 9] | [0, 5, 13] | [0, 3, 4] | [0, 2, 8] | [0, 1, 14]"
"scenario1","cluster_02.json",170.82,0.04,"[0, 4, 5] | [0, 2, 6] | [0, 1, 3]"
"scenario1","cluster_03.json",512.87,0.22,"[0, 8, 12] | [0, 5, 9] | [0, 4, 7] | [0, 3, 6] | [0, 2, 10] | [0, 1, 11]"
"scenario1","cluster_04.json",172.76,0.06,"[0, 3, 4] | [0, 1, 2]"
"scenario1","cluster_05.json",325.10,0.14,"[0, 7, 8] | [0, 5, 9] | [0, 3, 6] | [0, 2, 4] | [0, 1, 10]"
"scenario1","cluster_06.json",159.97,0.04,"[0, 2, 3] | [0, 1, 4]"
"scenario1","cluster_07.json",936.85,0.29,"[0, 12, 14] | [0, 8, 10] | [0, 7, 9] | [0, 6, 11] | [0, 3, 13] | [0, 2, 4] | [0, 1, 5]"
"scenario1","cluster_08.json",301.47,0.14,"[0, 4, 6] | [0, 3, 5] | [0, 2, 8] | [0, 1, 7]"
"scenario1","cluster_09.json",693.76,0.37,"[0, 9, 14] | [0, 8, 12] | [0, 5, 10] | [0, 4, 7] | [0, 3, 11] | [0, 2, 13] | [0, 1, 6]"
"scenario1","cluster_10.json",1023.55,0.41,"[0, 11, 13] | [0, 9, 16] | [0, 8, 18] | [0, 6, 14] | [0, 5, 12] | [0, 4, 15] | [0, 3, 17] | [0, 2, 7] | [0, 1, 10]"
