scenario,test_name,total_distance,runtime_ms,tours
"scenario1","cluster_01.json",81.12,0.03,"[0, 2, 3] | [0, 1, 4]"
"scenario1","cluster_02.json",20.60,0.01,"[0, 1, 2]"
"scenario1","cluster_03.json",427.21,0.13,"[0, 6, 9] | [0, 5, 7] | [0, 3, 8] | [0, 2, 4] | [0, 1, 10]"
"scenario1","cluster_04.json",338.78,0.04,"[0, 6, 7] | [0, 5, 8] | [0, 2, 3] | [0, 1, 4]"
"scenario1","cluster_05.json",159.50,0.02,"[0, 3, 4] | [0, 1, 2]"
"scenario1","cluster_06.json",765.53,0.42,"[0, 9, 10] | [0, 8, 12] | [0, 7, 14] | [0, 5, 6] | [0, 3, 4] | [0, 2, 11] | [0, 1, 13]"
"scenario1","cluster_07.json",2216.78,1.61,"[0, 25, 30] | [0, 22, 27] | [0, 19, 23] | [0, 17, 24] | [0, 15, 16] | [0, 13, 20] | [0, 12, 14] | [0, 9, 26] | [0, 7, 28] | [0, 6, 21] | [0, 5, 8] | [0, 4, 11] | [0, 3, 29] | [0, 2, 10] | [0, 1, 18]"
"scenario1","cluster_08.json",801.80,0.50,"[0, 9, 11] | [0, 7, 16] | [0, 6, 12] | [0, 5, 13] | [0, 4, 10] | [0, 3, 8] | [0, 2, 14] | [0, 1, 15]"
"scenario1","cluster_09.json",989.65,0.44,"[0, 11, 13] | [0, 9, 15] | [0, 8, 16] | [0, 5, 14] | [0, 4, 10] | [0, 3, 6] | [0, 2, 7] | [0, 1, 12]"
"scenario1","cluster_10.json",58.30,0.03,"[0, 1, 2]"
