scenario,dataset,total_distance_sum,total_time_ms_sum
scenario2,dataset_001,4353.50,3.13
scenario2,dataset_002,4700.65,2.84
scenario2,dataset_003,6226.05,3.58
scenario2,dataset_004,4735.45,3.06
scenario2,dataset_005,5038.65,3.02
scenario2,dataset_006,5347.91,3.13
scenario2,dataset_007,4488.33,2.72
scenario2,dataset_008,4708.61,2.95
scenario2,dataset_009,5066.70,3.07
scenario2,dataset_010,5242.72,3.24
scenario2,dataset_011,5985.20,3.30
scenario2,dataset_012,4570.44,2.73
scenario2,dataset_013,5633.59,3.16
scenario2,dataset_014,4781.52,2.92
scenario2,dataset_015,5408.27,3.63
scenario2,dataset_016,5686.67,3.13
scenario2,dataset_017,5551.31,2.90
scenario2,dataset_018,5107.73,2.74
scenario2,dataset_019,5946.47,3.37
scenario2,dataset_020,4545.69,3.26
scenario2,dataset_021,5638.46,3.50
scenario2,dataset_022,5142.39,3.40
scenario2,dataset_023,4902.33,3.24
scenario2,dataset_024,5004.01,2.72
scenario2,dataset_025,4686.32,2.84
scenario2,dataset_026,5421.51,2.89
scenario2,dataset_027,5875.41,3.60
scenario2,dataset_028,4465.03,3.14
scenario2,dataset_029,5962.50,3.71
scenario2,dataset_030,4780.45,3.09
scenario2,dataset_031,5145.09,4.07
scenario2,dataset_032,5272.81,3.72
scenario2,dataset_033,4888.76,3.12
scenario2,dataset_034,4816.59,3.29
scenario2,dataset_035,5290.55,3.22
scenario2,dataset_036,4522.81,3.03
scenario2,dataset_037,6162.41,3.53
scenario2,dataset_038,6060.69,3.22
scenario2,dataset_039,5096.27,3.21
scenario2,dataset_040,5001.38,2.92
scenario2,dataset_041,6123.23,2.96
scenario2,dataset_042,4793.10,2.96
scenario2,dataset_043,5476.22,3.40
scenario2,dataset_044,5480.19,2.61
scenario2,dataset_045,5130.93,3.54
scenario2,dataset_046,4746.98,2.67
scenario2,dataset_047,4953.56,3.15
scenario2,dataset_048,5501.57,2.83
scenario2,dataset_049,4461.11,2.98
scenario2,dataset_050,5039.43,2.96
scenario2,dataset_051,4934.36,2.92
scenario2,dataset_052,4754.44,3.01
scenario2,dataset_053,5985.80,4.05
scenario2,dataset_054,5159.63,2.94
scenario2,dataset_055,6384.15,4.17
scenario2,dataset_056,5266.05,3.10
scenario2,dataset_057,6196.93,3.54
scenario2,dataset_058,6406.80,3.83
scenario2,dataset_059,6343.29,3.01
scenario2,dataset_060,6326.22,3.09
scenario2,dataset_061,4833.68,2.87
scenario2,dataset_062,5242.88,3.48
scenario2,dataset_063,4747.77,2.87
scenario2,dataset_064,4456.58,2.72
scenario2,dataset_065,4891.23,2.70
scenario2,dataset_066,5361.03,3.01
scenario2,dataset_067,4584.72,3.01
scenario2,dataset_068,4586.34,3.15
scenario2,dataset_069,5330.27,2.90
scenario2,dataset_070,5183.41,3.29
scenario2,dataset_071,4743.72,2.92
scenario2,dataset_072,5334.85,2.80
scenario2,dataset_073,6141.99,3.83
scenario2,dataset_074,5365.13,3.40
scenario2,dataset_075,4731.07,3.11
scenario2,dataset_076,5985.30,3.45
scenario2,dataset_077,4781.12,3.30
scenario2,dataset_078,5388.19,2.84
scenario2,dataset_079,5705.65,3.61
scenario2,dataset_080,4582.08,2.65
scenario2,dataset_081,4749.95,2.96
scenario2,dataset_082,5138.47,3.46
scenario2,dataset_083,5578.52,3.85
scenario2,dataset_084,4734.52,2.89
scenario2,dataset_085,5339.23,3.13
scenario2,dataset_086,5089.79,2.93
scenario2,dataset_087,6038.72,3.49
scenario2,dataset_088,5105.08,2.83
scenario2,dataset_089,4817.27,2.66
scenario2,dataset_090,5650.73,2.73
scenario2,dataset_091,5224.29,3.03
scenario2,dataset_092,5053.30,3.09
scenario2,dataset_093,5095.29,3.14
scenario2,dataset_094,5512.93,3.77
scenario2,dataset_095,4946.74,2.99
scenario2,dataset_096,5721.30,3.51
scenario2,dataset_097,5462.57,3.09
scenario2,dataset_098,5341.91,2.91
scenario2,dataset_099,6604.03,3.42
scenario2,dataset_100,5122.24,3.08
