scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,5539.60,1.61
scenario3,dataset_002,6374.27,1.48
scenario3,dataset_003,8034.25,1.64
scenario3,dataset_004,6316.18,1.48
scenario3,dataset_005,6733.53,1.51
scenario3,dataset_006,7435.78,1.63
scenario3,dataset_007,5949.46,1.37
scenario3,dataset_008,6238.11,1.45
scenario3,dataset_009,7123.23,1.53
scenario3,dataset_010,7151.84,1.62
scenario3,dataset_011,8275.04,1.54
scenario3,dataset_012,6114.38,1.44
scenario3,dataset_013,7769.10,1.57
scenario3,dataset_014,6317.03,1.49
scenario3,dataset_015,7477.53,1.62
scenario3,dataset_016,7656.71,1.56
scenario3,dataset_017,7688.32,1.34
scenario3,dataset_018,7003.50,1.38
scenario3,dataset_019,7882.49,1.58
scenario3,dataset_020,6183.74,1.45
scenario3,dataset_021,7307.92,1.77
scenario3,dataset_022,6887.14,1.71
scenario3,dataset_023,6594.75,1.71
scenario3,dataset_024,6929.75,1.51
scenario3,dataset_025,6291.35,1.38
scenario3,dataset_026,7225.30,1.39
scenario3,dataset_027,7859.88,1.71
scenario3,dataset_028,6169.90,1.52
scenario3,dataset_029,7916.28,1.89
scenario3,dataset_030,6099.28,1.41
scenario3,dataset_031,7064.79,1.75
scenario3,dataset_032,7224.94,1.81
scenario3,dataset_033,6783.84,1.47
scenario3,dataset_034,6337.39,1.57
scenario3,dataset_035,7166.27,1.45
scenario3,dataset_036,5842.25,1.47
scenario3,dataset_037,8095.43,1.74
scenario3,dataset_038,8382.68,1.59
scenario3,dataset_039,6903.65,1.55
scenario3,dataset_040,6539.30,1.58
scenario3,dataset_041,7668.93,1.46
scenario3,dataset_042,6368.41,1.51
scenario3,dataset_043,7255.54,1.51
scenario3,dataset_044,7429.38,1.36
scenario3,dataset_045,6683.96,1.63
scenario3,dataset_046,6286.50,1.40
scenario3,dataset_047,6571.61,1.58
scenario3,dataset_048,7199.96,1.33
scenario3,dataset_049,5804.59,1.52
scenario3,dataset_050,6773.34,1.45
scenario3,dataset_051,6718.79,1.43
scenario3,dataset_052,6484.94,1.35
scenario3,dataset_053,7854.52,1.85
scenario3,dataset_054,6815.70,1.35
scenario3,dataset_055,8599.02,2.13
scenario3,dataset_056,7114.81,1.49
scenario3,dataset_057,8343.99,1.70
scenario3,dataset_058,8702.56,1.69
scenario3,dataset_059,8332.63,1.43
scenario3,dataset_060,8525.19,1.52
scenario3,dataset_061,6293.09,1.42
scenario3,dataset_062,6953.58,1.51
scenario3,dataset_063,6325.68,1.28
scenario3,dataset_064,5604.59,1.30
scenario3,dataset_065,6561.17,1.46
scenario3,dataset_066,6858.97,1.33
scenario3,dataset_067,6069.01,1.51
scenario3,dataset_068,6115.95,1.36
scenario3,dataset_069,7104.26,1.52
scenario3,dataset_070,6884.67,1.67
scenario3,dataset_071,6014.63,1.60
scenario3,dataset_072,7313.33,1.52
scenario3,dataset_073,8610.99,1.77
scenario3,dataset_074,7034.65,1.60
scenario3,dataset_075,6173.70,1.49
scenario3,dataset_076,8182.96,1.75
scenario3,dataset_077,6561.39,1.69
scenario3,dataset_078,7290.08,1.36
scenario3,dataset_079,7598.87,1.84
scenario3,dataset_080,6009.56,1.28
scenario3,dataset_081,6299.36,1.40
scenario3,dataset_082,6953.32,1.88
scenario3,dataset_083,7518.28,1.72
scenario3,dataset_084,6501.63,1.46
scenario3,dataset_085,7187.90,1.57
scenario3,dataset_086,7012.47,1.35
scenario3,dataset_087,8427.49,1.62
scenario3,dataset_088,6826.13,1.51
scenario3,dataset_089,6432.18,1.29
scenario3,dataset_090,7752.48,1.38
scenario3,dataset_091,6959.61,1.48
scenario3,dataset_092,6584.76,1.48
scenario3,dataset_093,7017.50,1.54
scenario3,dataset_094,7470.43,1.82
scenario3,dataset_095,6729.00,1.49
scenario3,dataset_096,7845.14,1.62
scenario3,dataset_097,7394.23,1.57
scenario3,dataset_098,7175.61,1.34
scenario3,dataset_099,8948.64,1.64
scenario3,dataset_100,6672.10,1.50
