scenario,dataset,total_distance_sum,total_time_ms_sum
scenario1,dataset_001,0.000000,7.141500
scenario1,dataset_002,0.000000,7.475834
scenario1,dataset_003,0.000000,17.011584
scenario1,dataset_004,0.000000,11.793250
scenario1,dataset_005,0.000000,6.613875
scenario1,dataset_006,0.000000,6.622375
scenario1,dataset_007,0.000000,6.674375
scenario1,dataset_008,0.000000,6.788250
scenario1,dataset_009,0.000000,10.960500
scenario1,dataset_010,0.000000,13.833916
scenario1,dataset_011,0.000000,14.511375
scenario1,dataset_012,0.000000,8.494583
scenario1,dataset_013,0.000000,6.632750
scenario1,dataset_014,0.000000,8.026042
scenario1,dataset_015,0.000000,6.614708
scenario1,dataset_016,0.000000,6.598791
scenario1,dataset_017,0.000000,6.317417
scenario1,dataset_018,0.000000,7.222125
scenario1,dataset_019,0.000000,11.122292
scenario1,dataset_020,0.000000,14.315000
scenario1,dataset_021,0.000000,7.050250
scenario1,dataset_022,0.000000,8.250750
scenario1,dataset_023,0.000000,15.324209
scenario1,dataset_024,0.000000,7.976166
scenario1,dataset_025,0.000000,6.786292
scenario1,dataset_026,0.000000,6.700916
scenario1,dataset_027,0.000000,6.442375
scenario1,dataset_028,0.000000,6.743250
scenario1,dataset_029,0.000000,6.617875
scenario1,dataset_030,0.000000,8.659333
scenario1,dataset_031,0.000000,9.204584
scenario1,dataset_032,0.000000,10.990833
scenario1,dataset_033,0.000000,9.647000
scenario1,dataset_034,0.000000,11.218250
scenario1,dataset_035,0.000000,9.540084
scenario1,dataset_036,0.000000,6.751708
scenario1,dataset_037,0.000000,7.266667
scenario1,dataset_038,0.000000,6.641708
scenario1,dataset_039,0.000000,6.662542
scenario1,dataset_040,0.000000,12.017875
scenario1,dataset_041,0.000000,6.670292
scenario1,dataset_042,0.000000,11.800500
scenario1,dataset_043,0.000000,7.332292
scenario1,dataset_044,0.000000,12.730500
scenario1,dataset_045,0.000000,13.321583
scenario1,dataset_046,0.000000,6.909750
scenario1,dataset_047,0.000000,10.456375
scenario1,dataset_048,0.000000,9.516417
scenario1,dataset_049,0.000000,6.537959
scenario1,dataset_050,0.000000,6.527292
scenario1,dataset_051,0.000000,11.435333
scenario1,dataset_052,0.000000,6.625667
scenario1,dataset_053,0.000000,6.634917
scenario1,dataset_054,0.000000,6.826125
scenario1,dataset_055,0.000000,10.474375
scenario1,dataset_056,0.000000,8.958500
scenario1,dataset_057,0.000000,6.512875
scenario1,dataset_058,0.000000,6.448208
scenario1,dataset_059,0.000000,8.181000
scenario1,dataset_060,0.000000,7.111292
scenario1,dataset_061,0.000000,6.728041
scenario1,dataset_062,0.000000,6.428000
scenario1,dataset_063,0.000000,13.350334
scenario1,dataset_064,0.000000,9.597583
scenario1,dataset_065,0.000000,8.203250
scenario1,dataset_066,0.000000,6.507834
scenario1,dataset_067,0.000000,13.581417
scenario1,dataset_068,0.000000,13.185083
scenario1,dataset_069,0.000000,6.796625
scenario1,dataset_070,0.000000,6.529917
scenario1,dataset_071,0.000000,6.721709
scenario1,dataset_072,0.000000,12.108834
scenario1,dataset_073,0.000000,6.553084
scenario1,dataset_074,0.000000,6.736459
scenario1,dataset_075,0.000000,13.110084
scenario1,dataset_076,0.000000,6.997625
scenario1,dataset_077,0.000000,6.846667
scenario1,dataset_078,0.000000,13.525375
scenario1,dataset_079,0.000000,13.264500
scenario1,dataset_080,0.000000,6.571041
scenario1,dataset_081,0.000000,6.414208
scenario1,dataset_082,0.000000,9.489709
scenario1,dataset_083,0.000000,6.682792
scenario1,dataset_084,0.000000,6.719542
scenario1,dataset_085,0.000000,8.809000
scenario1,dataset_086,0.000000,7.359666
scenario1,dataset_087,0.000000,6.852292
scenario1,dataset_088,0.000000,8.465083
scenario1,dataset_089,0.000000,8.294041
scenario1,dataset_090,0.000000,6.430875
scenario1,dataset_091,0.000000,8.936416
scenario1,dataset_092,0.000000,10.543917
scenario1,dataset_093,0.000000,6.726959
scenario1,dataset_094,0.000000,6.479292
scenario1,dataset_095,0.000000,8.744083
scenario1,dataset_096,0.000000,6.640958
scenario1,dataset_097,0.000000,6.587667
scenario1,dataset_098,0.000000,6.671916
scenario1,dataset_099,0.000000,7.994375
scenario1,dataset_100,0.000000,6.593083
