scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,6198.36,3.40
scenario3,dataset_002,6982.71,3.28
scenario3,dataset_003,8403.11,3.63
scenario3,dataset_004,6518.31,2.93
scenario3,dataset_005,7097.25,3.54
scenario3,dataset_006,7596.72,3.16
scenario3,dataset_007,6772.26,3.14
scenario3,dataset_008,6535.59,3.43
scenario3,dataset_009,7731.52,3.08
scenario3,dataset_010,7685.14,3.50
scenario3,dataset_011,8566.10,3.13
scenario3,dataset_012,6781.41,3.27
scenario3,dataset_013,8065.36,3.39
scenario3,dataset_014,6856.20,3.00
scenario3,dataset_015,8400.44,3.82
scenario3,dataset_016,8102.37,3.28
scenario3,dataset_017,8549.14,3.16
scenario3,dataset_018,7550.32,3.26
scenario3,dataset_019,8440.71,3.19
scenario3,dataset_020,6615.21,3.27
scenario3,dataset_021,7928.10,3.45
scenario3,dataset_022,7647.45,3.10
scenario3,dataset_023,6906.94,3.28
scenario3,dataset_024,7598.37,3.30
scenario3,dataset_025,6411.40,3.13
scenario3,dataset_026,7570.56,3.04
scenario3,dataset_027,8021.02,3.17
scenario3,dataset_028,6815.40,3.24
scenario3,dataset_029,8307.58,3.35
scenario3,dataset_030,6775.56,3.29
scenario3,dataset_031,7379.99,3.17
scenario3,dataset_032,7270.74,3.37
scenario3,dataset_033,7372.96,3.43
scenario3,dataset_034,6911.56,3.14
scenario3,dataset_035,7493.64,3.30
scenario3,dataset_036,6629.13,3.56
scenario3,dataset_037,8209.71,3.44
scenario3,dataset_038,8701.84,3.23
scenario3,dataset_039,7506.34,3.34
scenario3,dataset_040,7030.38,3.51
scenario3,dataset_041,8362.30,3.38
scenario3,dataset_042,6935.24,3.54
scenario3,dataset_043,7860.29,3.25
scenario3,dataset_044,7982.98,3.15
scenario3,dataset_045,7249.52,3.46
scenario3,dataset_046,6501.73,3.23
scenario3,dataset_047,7026.82,3.24
scenario3,dataset_048,7626.96,2.96
scenario3,dataset_049,6488.92,3.51
scenario3,dataset_050,7278.07,3.20
scenario3,dataset_051,7240.69,3.21
scenario3,dataset_052,7250.12,3.53
scenario3,dataset_053,8221.00,3.37
scenario3,dataset_054,7449.57,3.26
scenario3,dataset_055,9504.14,3.41
scenario3,dataset_056,7390.04,3.31
scenario3,dataset_057,8681.59,3.37
scenario3,dataset_058,9191.31,3.53
scenario3,dataset_059,8905.18,3.37
scenario3,dataset_060,8618.63,3.61
scenario3,dataset_061,6871.29,3.45
scenario3,dataset_062,7535.39,3.21
scenario3,dataset_063,6807.51,3.02
scenario3,dataset_064,6179.21,3.14
scenario3,dataset_065,7015.80,3.15
scenario3,dataset_066,7391.16,3.11
scenario3,dataset_067,6806.39,3.52
scenario3,dataset_068,7076.55,3.50
scenario3,dataset_069,7488.82,3.03
scenario3,dataset_070,7460.44,3.10
scenario3,dataset_071,6539.88,3.13
scenario3,dataset_072,7774.09,3.58
scenario3,dataset_073,9234.75,3.25
scenario3,dataset_074,7963.52,3.33
scenario3,dataset_075,6658.19,3.03
scenario3,dataset_076,8730.03,3.09
scenario3,dataset_077,7967.84,3.63
scenario3,dataset_078,8038.99,3.27
scenario3,dataset_079,8235.02,3.25
scenario3,dataset_080,6460.98,3.53
scenario3,dataset_081,6856.36,3.39
scenario3,dataset_082,7420.51,3.38
scenario3,dataset_083,7717.54,3.34
scenario3,dataset_084,7174.19,3.24
scenario3,dataset_085,8203.84,3.10
scenario3,dataset_086,7773.86,4.19
scenario3,dataset_087,8569.85,3.43
scenario3,dataset_088,7040.04,3.42
scenario3,dataset_089,7059.58,3.04
scenario3,dataset_090,8202.41,3.29
scenario3,dataset_091,7481.91,3.16
scenario3,dataset_092,7058.96,3.24
scenario3,dataset_093,7487.32,3.32
scenario3,dataset_094,7626.00,2.99
scenario3,dataset_095,7112.80,3.43
scenario3,dataset_096,8108.82,3.09
scenario3,dataset_097,8118.90,3.24
scenario3,dataset_098,7899.72,3.10
scenario3,dataset_099,9667.72,3.04
scenario3,dataset_100,7235.59,3.27
