scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,32057.45,1068.73
scenario3,dataset_002,35489.35,1048.29
scenario3,dataset_003,39358.54,1001.47
scenario3,dataset_004,37962.31,1101.93
scenario3,dataset_005,41677.04,1070.46
scenario3,dataset_006,31522.86,971.40
scenario3,dataset_007,32232.44,1202.48
scenario3,dataset_008,33027.69,992.32
scenario3,dataset_009,29854.56,1074.63
scenario3,dataset_010,33089.55,976.94
scenario3,dataset_011,30917.99,1190.89
scenario3,dataset_012,30612.71,913.89
scenario3,dataset_013,32405.79,1068.43
scenario3,dataset_014,31038.15,1145.03
scenario3,dataset_015,30647.80,1046.93
scenario3,dataset_016,31910.43,1026.41
scenario3,dataset_017,29459.50,965.70
scenario3,dataset_018,32241.85,950.75
scenario3,dataset_019,34060.71,1113.21
scenario3,dataset_020,30114.58,1193.26
scenario3,dataset_021,35876.93,1048.42
scenario3,dataset_022,33270.37,1040.38
scenario3,dataset_023,29410.01,1093.43
scenario3,dataset_024,29854.20,1017.31
scenario3,dataset_025,34293.25,1037.13
scenario3,dataset_026,35013.96,1130.94
scenario3,dataset_027,34644.23,1003.48
scenario3,dataset_028,31029.61,988.24
scenario3,dataset_029,32340.54,1061.53
scenario3,dataset_030,33230.64,1044.37
scenario3,dataset_031,32348.81,1123.20
scenario3,dataset_032,32596.94,1144.21
scenario3,dataset_033,30318.90,949.80
scenario3,dataset_034,31177.53,1074.91
scenario3,dataset_035,37186.00,1093.26
scenario3,dataset_036,31050.82,1132.56
scenario3,dataset_037,30918.20,1127.68
scenario3,dataset_038,47117.39,986.45
scenario3,dataset_039,32879.50,897.61
scenario3,dataset_040,33033.28,1141.42
scenario3,dataset_041,32717.25,1227.15
scenario3,dataset_042,32814.98,1034.23
scenario3,dataset_043,30810.41,950.76
scenario3,dataset_044,30794.42,1039.91
scenario3,dataset_045,33646.69,963.37
scenario3,dataset_046,35119.86,1032.80
scenario3,dataset_047,30566.79,993.04
scenario3,dataset_048,27649.60,1048.65
scenario3,dataset_049,33273.66,1124.50
scenario3,dataset_050,34271.77,1118.43
