scenario,test_name,total_distance,runtime_ms,tours
"scenario3","cluster_01.json",848.07,0.75,"[0, 9, 10] | [0, 6, 8] | [0, 4, 7] | [0, 3, 11] | [0, 2, 12] | [0, 1, 5]"
"scenario3","cluster_02.json",1020.11,0.87,"[0, 16, 17] | [0, 9, 18] | [0, 8, 13] | [0, 6, 10] | [0, 5, 14] | [0, 4, 11] | [0, 3, 7] | [0, 2, 15] | [0, 1, 12]"
"scenario3","cluster_03.json",467.65,0.14,"[0, 2, 6] | [0, 1, 4] | [0, 3] | [0, 5]"
"scenario3","cluster_04.json",272.02,0.20,"[0, 4, 6] | [0, 3, 8] | [0, 2, 7] | [0, 1, 5]"
"scenario3","cluster_05.json",298.70,0.17,"[0, 4, 6] | [0, 3, 5] | [0, 1, 2]"
"scenario3","cluster_06.json",198.85,0.15,"[0, 3, 6] | [0, 2, 5] | [0, 1, 4]"
"scenario3","cluster_07.json",280.32,0.19,"[0, 6, 8] | [0, 4, 7] | [0, 3, 5] | [0, 1, 2]"
"scenario3","cluster_08.json",1086.18,0.74,"[0, 12, 14] | [0, 10, 16] | [0, 8, 15] | [0, 7, 17] | [0, 6, 13] | [0, 4, 5] | [0, 3, 18] | [0, 2, 11] | [0, 1, 9]"
"scenario3","cluster_09.json",67.94,0.05,"[0, 1, 2]"
"scenario3","cluster_10.json",807.37,2.80,"[0, 18, 19] | [0, 12, 13] | [0, 10, 16] | [0, 7, 17] | [0, 6, 11] | [0, 5, 14] | [0, 4, 9] | [0, 3, 20] | [0, 2, 15] | [0, 1, 8]"
