scenario,test_name,total_distance,runtime_ms,tours
"scenario3","cluster_01.json",649.66,0.10,"[0, 8, 9] | [0, 6, 12] | [0, 4, 5] | [0, 3, 7] | [0, 2, 11] | [0, 1] | [0, 10]"
"scenario3","cluster_02.json",189.80,0.05,"[0, 5, 6] | [0, 3, 4] | [0, 1, 2]"
"scenario3","cluster_03.json",833.11,0.39,"[0, 11, 15] | [0, 8, 16] | [0, 7, 10] | [0, 6, 13] | [0, 5, 9] | [0, 3, 4] | [0, 2, 12] | [0, 1, 14]"
"scenario3","cluster_04.json",759.61,0.77,"[0, 13, 14] | [0, 9, 11] | [0, 8, 10] | [0, 5, 15] | [0, 4, 16] | [0, 3, 7] | [0, 2, 6] | [0, 1, 12]"
"scenario3","cluster_05.json",713.28,0.14,"[0, 6, 9] | [0, 4, 10] | [0, 2, 7] | [0, 1] | [0, 3] | [0, 5] | [0, 8]"
"scenario3","cluster_06.json",712.77,0.32,"[0, 6, 8] | [0, 5, 7] | [0, 4, 11] | [0, 3, 9] | [0, 2, 12] | [0, 1, 10]"
"scenario3","cluster_07.json",227.01,0.17,"[0, 7, 8] | [0, 3, 5] | [0, 2, 6] | [0, 1, 4]"
"scenario3","cluster_08.json",876.59,0.49,"[0, 11, 14] | [0, 8, 15] | [0, 7, 12] | [0, 5, 10] | [0, 4, 6] | [0, 3, 16] | [0, 2, 9] | [0, 1, 13]"
"scenario3","cluster_09.json",130.21,0.08,"[0, 2, 3] | [0, 1] | [0, 4]"
"scenario3","cluster_10.json",117.90,0.09,"[0, 3, 4] | [0, 1] | [0, 2]"
