scenario,test_name,total_distance,runtime_ms,tours
"scenario3","cluster_01.json",40.26,0.12,"[0, 1, 2]"
"scenario3","cluster_02.json",1377.92,1.78,"[0, 16, 22] | [0, 15, 17] | [0, 14, 19] | [0, 10, 24] | [0, 9, 23] | [0, 8, 21] | [0, 7, 11] | [0, 6, 12] | [0, 5, 13] | [0, 4, 18] | [0, 2, 20] | [0, 1, 3]"
"scenario3","cluster_03.json",514.97,0.28,"[0, 6, 8] | [0, 4, 5] | [0, 2, 3] | [0, 1, 7]"
"scenario3","cluster_04.json",218.84,0.17,"[0, 5, 7] | [0, 3, 6] | [0, 2, 4] | [0, 1, 8]"
"scenario3","cluster_05.json",667.59,0.21,"[0, 6, 9] | [0, 4, 10] | [0, 3, 7] | [0, 1, 5] | [0, 2] | [0, 8]"
"scenario3","cluster_06.json",429.09,0.23,"[0, 8, 9] | [0, 5, 7] | [0, 4, 6] | [0, 2, 3] | [0, 1] | [0, 10]"
"scenario3","cluster_07.json",1882.11,1.40,"[0, 20, 23] | [0, 18, 24] | [0, 16, 22] | [0, 11, 17] | [0, 10, 13] | [0, 8, 19] | [0, 7, 26] | [0, 6, 14] | [0, 5, 25] | [0, 4, 12] | [0, 3, 21] | [0, 2, 15] | [0, 1, 9]"
"scenario3","cluster_08.json",113.57,0.08,"[0, 1, 3] | [0, 2] | [0, 4]"
"scenario3","cluster_09.json",290.43,0.11,"[0, 4, 6] | [0, 1, 2] | [0, 3] | [0, 5]"
"scenario3","cluster_10.json",278.87,0.19,"[0, 5, 8] | [0, 3, 6] | [0, 2, 4] | [0, 1, 7]"
