scenario,test_name,total_distance,runtime_ms,tours
"scenario3","cluster_01.json",376.95,0.42,"[0, 9, 10] | [0, 5, 6] | [0, 4, 7] | [0, 2, 3] | [0, 1, 8]"
"scenario3","cluster_02.json",562.57,0.26,"[0, 6, 8] | [0, 2, 3] | [0, 1, 5] | [0, 4] | [0, 7]"
"scenario3","cluster_03.json",157.92,0.05,"[0, 1] | [0, 2]"
"scenario3","cluster_04.json",865.24,1.88,"[0, 9, 11] | [0, 7, 13] | [0, 6, 8] | [0, 5, 14] | [0, 4, 10] | [0, 2, 3] | [0, 1, 12]"
"scenario3","cluster_05.json",64.20,0.10,"[0, 3, 4] | [0, 1] | [0, 2]"
"scenario3","cluster_06.json",217.61,0.21,"[0, 4, 7] | [0, 3, 8] | [0, 2, 6] | [0, 1, 5]"
"scenario3","cluster_07.json",1132.18,0.69,"[0, 14, 16] | [0, 13, 18] | [0, 12, 17] | [0, 8, 11] | [0, 7, 9] | [0, 4, 5] | [0, 3, 15] | [0, 2, 10] | [0, 1, 6]"
"scenario3","cluster_08.json",438.90,0.38,"[0, 7, 9] | [0, 6, 12] | [0, 5, 11] | [0, 4, 10] | [0, 2, 8] | [0, 1, 3]"
"scenario3","cluster_09.json",280.53,0.10,"[0, 2, 5] | [0, 1, 3] | [0, 4] | [0, 6]"
"scenario3","cluster_10.json",1026.45,1.12,"[0, 18, 21] | [0, 17, 20] | [0, 15, 16] | [0, 14, 19] | [0, 10, 11] | [0, 8, 9] | [0, 7, 22] | [0, 4, 6] | [0, 3, 12] | [0, 2, 13] | [0, 1, 5]"
