scenario,test_name,total_distance,runtime_ms,tours
"scenario3","cluster_01.json",693.31,0.15,"[0, 12, 14] | [0, 9, 11] | [0, 7, 13] | [0, 3, 4] | [0, 2, 8] | [0, 1, 10] | [0, 5] | [0, 6]"
"scenario3","cluster_02.json",265.53,0.07,"[0, 5, 6] | [0, 3, 4] | [0, 1, 2]"
"scenario3","cluster_03.json",129.32,0.02,"[0, 2, 4] | [0, 1] | [0, 3]"
"scenario3","cluster_04.json",179.15,0.02,"[0, 1, 4] | [0, 2] | [0, 3]"
"scenario3","cluster_05.json",118.74,0.07,"[0, 4, 6] | [0, 2, 5] | [0, 1, 3]"
"scenario3","cluster_06.json",574.04,0.23,"[0, 11, 13] | [0, 8, 10] | [0, 7, 12] | [0, 4, 9] | [0, 3, 6] | [0, 2, 14] | [0, 1, 5]"
"scenario3","cluster_07.json",836.98,0.34,"[0, 13, 14] | [0, 11, 16] | [0, 7, 8] | [0, 6, 9] | [0, 5, 10] | [0, 4, 15] | [0, 2, 3] | [0, 1, 12]"
"scenario3","cluster_08.json",436.52,0.24,"[0, 9, 12] | [0, 6, 11] | [0, 4, 5] | [0, 3, 7] | [0, 2, 10] | [0, 1, 8]"
"scenario3","cluster_09.json",497.75,0.13,"[0, 8, 10] | [0, 7, 9] | [0, 3, 5] | [0, 2, 4] | [0, 1, 6]"
"scenario3","cluster_10.json",1059.67,0.49,"[0, 12, 17] | [0, 10, 11] | [0, 9, 14] | [0, 8, 19] | [0, 7, 15] | [0, 5, 18] | [0, 4, 16] | [0, 3, 6] | [0, 2, 20] | [0, 1, 13]"
