scenario,test_name,total_distance,runtime_ms,tours
"scenario3","cluster_01.json",204.15,0.12,"[0, 5, 6] | [0, 3, 7] | [0, 2, 8] | [0, 1, 4]"
"scenario3","cluster_02.json",420.24,0.04,"[0, 1, 5] | [0, 2] | [0, 3] | [0, 4] | [0, 6]"
"scenario3","cluster_03.json",706.73,0.16,"[0, 8, 12] | [0, 7, 9] | [0, 6, 13] | [0, 4, 11] | [0, 3, 14] | [0, 2, 5] | [0, 1, 10]"
"scenario3","cluster_04.json",769.61,0.08,"[0, 6, 7] | [0, 5, 8] | [0, 2, 9] | [0, 1, 10] | [0, 3] | [0, 4]"
"scenario3","cluster_05.json",1162.87,0.20,"[0, 14, 16] | [0, 10, 15] | [0, 7, 8] | [0, 5, 13] | [0, 3, 11] | [0, 2, 12] | [0, 1, 4] | [0, 6] | [0, 9]"
"scenario3","cluster_06.json",1404.15,0.38,"[0, 15, 18] | [0, 10, 17] | [0, 9, 11] | [0, 7, 8] | [0, 6, 20] | [0, 5, 16] | [0, 4, 19] | [0, 3, 13] | [0, 2, 14] | [0, 1, 12]"
"scenario3","cluster_07.json",637.25,0.06,"[0, 6, 8] | [0, 4, 7] | [0, 2, 5] | [0, 1, 3]"
"scenario3","cluster_08.json",433.46,0.06,"[0, 5, 7] | [0, 3, 6] | [0, 2, 8] | [0, 1, 4]"
"scenario3","cluster_09.json",131.38,0.02,"[0, 3, 4] | [0, 1] | [0, 2]"
"scenario3","cluster_10.json",463.71,0.05,"[0, 5, 8] | [0, 4, 6] | [0, 3, 7] | [0, 1, 2]"
