scenario,test_name,total_distance,runtime_ms,tours
"scenario3","cluster_01.json",606.09,0.49,"[0, 12, 14] | [0, 7, 10] | [0, 6, 9] | [0, 4, 5] | [0, 3, 8] | [0, 2, 13] | [0, 1, 11]"
"scenario3","cluster_02.json",633.66,0.21,"[0, 7, 12] | [0, 6, 10] | [0, 5, 9] | [0, 3, 8] | [0, 2, 11] | [0, 1] | [0, 4]"
"scenario3","cluster_03.json",921.64,0.41,"[0, 13, 16] | [0, 9, 10] | [0, 6, 14] | [0, 5, 11] | [0, 4, 15] | [0, 3, 8] | [0, 2, 12] | [0, 1, 7]"
"scenario3","cluster_04.json",120.59,0.10,"[0, 3, 4] | [0, 2, 5] | [0, 1, 6]"
"scenario3","cluster_05.json",110.06,0.05,"[0, 2, 4] | [0, 1] | [0, 3]"
"scenario3","cluster_06.json",843.00,0.23,"[0, 7, 10] | [0, 6, 9] | [0, 4, 5] | [0, 3, 8] | [0, 1] | [0, 2]"
"scenario3","cluster_07.json",208.34,0.05,"[0, 1, 3] | [0, 2] | [0, 4]"
"scenario3","cluster_08.json",610.31,0.50,"[0, 14, 15] | [0, 12, 16] | [0, 9, 13] | [0, 6, 10] | [0, 4, 8] | [0, 3, 11] | [0, 2, 7] | [0, 1, 5]"
"scenario3","cluster_09.json",720.86,0.42,"[0, 11, 13] | [0, 9, 10] | [0, 6, 7] | [0, 5, 14] | [0, 2, 4] | [0, 1, 3] | [0, 8] | [0, 12]"
"scenario3","cluster_10.json",351.82,0.12,"[0, 6, 8] | [0, 4, 5] | [0, 3, 7] | [0, 1, 2]"
