scenario,test_name,total_distance,runtime_ms,tours
"scenario3","cluster_01.json",262.55,0.13,"[0, 5, 7] | [0, 4, 8] | [0, 2, 6] | [0, 1, 3]"
"scenario3","cluster_02.json",631.50,0.19,"[0, 8, 9] | [0, 5, 7] | [0, 4, 11] | [0, 3, 12] | [0, 2, 10] | [0, 1, 6]"
"scenario3","cluster_03.json",237.30,0.06,"[0, 4, 5] | [0, 2, 3] | [0, 1] | [0, 6]"
"scenario3","cluster_04.json",344.52,0.11,"[0, 4, 8] | [0, 2, 3] | [0, 1, 7] | [0, 5] | [0, 6]"
"scenario3","cluster_05.json",514.72,0.09,"[0, 6, 8] | [0, 3, 7] | [0, 2, 5] | [0, 1] | [0, 4]"
"scenario3","cluster_06.json",570.54,0.36,"[0, 12, 13] | [0, 10, 14] | [0, 7, 11] | [0, 6, 8] | [0, 4, 9] | [0, 2, 3] | [0, 1, 5]"
"scenario3","cluster_07.json",1319.64,0.38,"[0, 17, 18] | [0, 13, 14] | [0, 9, 11] | [0, 7, 16] | [0, 6, 15] | [0, 5, 10] | [0, 3, 8] | [0, 2, 12] | [0, 1, 4]"
"scenario3","cluster_08.json",479.64,0.16,"[0, 10, 11] | [0, 8, 12] | [0, 6, 9] | [0, 5, 14] | [0, 3, 13] | [0, 2, 4] | [0, 1, 7]"
"scenario3","cluster_09.json",997.69,0.20,"[0, 10, 14] | [0, 5, 9] | [0, 4, 12] | [0, 3, 13] | [0, 2, 6] | [0, 1, 8] | [0, 7] | [0, 11]"
"scenario3","cluster_10.json",15.62,0.03,"[0, 1, 2]"
