scenario,test_name,total_distance,runtime_ms,tours
"scenario3","cluster_01.json",100.96,0.06,"[0, 1] | [0, 2]"
"scenario3","cluster_02.json",373.28,0.11,"[0, 3, 4] | [0, 1, 2] | [0, 5] | [0, 6]"
"scenario3","cluster_03.json",958.48,0.55,"[0, 9, 11] | [0, 8, 13] | [0, 7, 15] | [0, 6, 14] | [0, 4, 5] | [0, 3, 10] | [0, 2, 16] | [0, 1, 12]"
"scenario3","cluster_04.json",1153.42,0.57,"[0, 16, 17] | [0, 13, 18] | [0, 11, 19] | [0, 9, 22] | [0, 8, 20] | [0, 6, 21] | [0, 5, 12] | [0, 4, 15] | [0, 3, 14] | [0, 2, 10] | [0, 1, 7]"
"scenario3","cluster_05.json",60.54,0.02,"[0, 1] | [0, 2]"
"scenario3","cluster_06.json",1435.97,0.16,"[0, 14, 15] | [0, 11, 13] | [0, 7, 9] | [0, 5, 10] | [0, 2, 12] | [0, 1, 16] | [0, 3] | [0, 4] | [0, 6] | [0, 8]"
"scenario3","cluster_07.json",382.51,0.12,"[0, 5, 7] | [0, 4, 6] | [0, 2, 3] | [0, 1, 8]"
"scenario3","cluster_08.json",137.92,0.02,"[0, 1] | [0, 2] | [0, 3] | [0, 4]"
"scenario3","cluster_09.json",1628.83,0.43,"[0, 21, 22] | [0, 15, 18] | [0, 14, 20] | [0, 10, 11] | [0, 9, 16] | [0, 8, 19] | [0, 7, 12] | [0, 5, 17] | [0, 3, 4] | [0, 2, 13] | [0, 1, 6]"
"scenario3","cluster_10.json",207.14,0.05,"[0, 3, 4] | [0, 2, 5] | [0, 1, 6]"
