scenario,test_name,total_distance,runtime_ms,tours
"scenario3","cluster_01.json",337.00,0.11,"[0, 5, 6] | [0, 3, 7] | [0, 2, 4] | [0, 1, 8]"
"scenario3","cluster_02.json",179.24,0.03,"[0, 2, 3] | [0, 1] | [0, 4]"
"scenario3","cluster_03.json",744.54,0.13,"[0, 7, 10] | [0, 6, 11] | [0, 5, 12] | [0, 3, 4] | [0, 1, 9] | [0, 2] | [0, 8]"
"scenario3","cluster_04.json",201.62,0.04,"[0, 4, 5] | [0, 2, 6] | [0, 1, 3]"
"scenario3","cluster_05.json",1723.62,0.98,"[0, 20, 21] | [0, 18, 19] | [0, 14, 23] | [0, 13, 22] | [0, 12, 17] | [0, 9, 24] | [0, 6, 8] | [0, 5, 16] | [0, 4, 7] | [0, 3, 11] | [0, 2, 15] | [0, 1, 10]"
"scenario3","cluster_06.json",798.96,0.47,"[0, 14, 16] | [0, 8, 15] | [0, 6, 9] | [0, 5, 10] | [0, 4, 12] | [0, 3, 7] | [0, 2, 11] | [0, 1, 13]"
"scenario3","cluster_07.json",158.31,0.07,"[0, 3, 4] | [0, 1, 2]"
"scenario3","cluster_08.json",593.14,0.39,"[0, 10, 11] | [0, 6, 12] | [0, 4, 9] | [0, 3, 7] | [0, 2, 8] | [0, 1, 5]"
"scenario3","cluster_09.json",449.09,0.17,"[0, 6, 9] | [0, 4, 8] | [0, 2, 10] | [0, 1, 3] | [0, 5] | [0, 7]"
"scenario3","cluster_10.json",452.89,0.16,"[0, 7, 8] | [0, 3, 6] | [0, 2, 4] | [0, 1, 5]"
