scenario,test_name,total_distance,runtime_ms,tours
"scenario3","cluster_01.json",379.59,0.06,"[0, 4, 7] | [0, 3, 5] | [0, 2, 8] | [0, 1] | [0, 6]"
"scenario3","cluster_02.json",250.99,0.05,"[0, 3, 5] | [0, 2, 4] | [0, 1, 6]"
"scenario3","cluster_03.json",1920.06,0.32,"[0, 15, 18] | [0, 14, 16] | [0, 12, 17] | [0, 11, 20] | [0, 10, 13] | [0, 6, 19] | [0, 4, 5] | [0, 3, 7] | [0, 2, 8] | [0, 1, 9]"
"scenario3","cluster_04.json",170.65,0.07,"[0, 2, 3] | [0, 1, 4]"
"scenario3","cluster_05.json",325.06,0.16,"[0, 5, 7] | [0, 4, 6] | [0, 3, 8] | [0, 1, 2]"
"scenario3","cluster_06.json",201.06,0.06,"[0, 1, 2] | [0, 3] | [0, 4]"
"scenario3","cluster_07.json",2815.81,2.76,"[0, 30, 35] | [0, 27, 28] | [0, 26, 32] | [0, 25, 34] | [0, 23, 24] | [0, 18, 31] | [0, 17, 29] | [0, 15, 16] | [0, 14, 21] | [0, 11, 33] | [0, 9, 10] | [0, 8, 22] | [0, 7, 13] | [0, 5, 6] | [0, 4, 36] | [0, 3, 19] | [0, 2, 12] | [0, 1, 20]"
"scenario3","cluster_08.json",302.25,0.16,"[0, 5, 6] | [0, 4, 7] | [0, 2, 3] | [0, 1, 8]"
"scenario3","cluster_09.json",161.94,0.14,"[0, 3, 5] | [0, 2, 4] | [0, 1, 6]"
"scenario3","cluster_10.json",219.54,0.08,"[0, 5, 6] | [0, 3, 4] | [0, 1, 2]"
