scenario,test_name,total_distance,runtime_ms,tours
"scenario3","cluster_01.json",275.94,0.23,"[0, 3, 5] | [0, 2, 4] | [0, 1, 6]"
"scenario3","cluster_02.json",357.27,0.21,"[0, 3, 4] | [0, 2, 6] | [0, 1, 5]"
"scenario3","cluster_03.json",1674.86,1.56,"[0, 23, 24] | [0, 17, 26] | [0, 15, 25] | [0, 12, 16] | [0, 11, 14] | [0, 10, 22] | [0, 9, 21] | [0, 7, 19] | [0, 6, 13] | [0, 4, 8] | [0, 3, 20] | [0, 2, 18] | [0, 1, 5]"
"scenario3","cluster_04.json",217.32,0.18,"[0, 6, 8] | [0, 5, 7] | [0, 2, 3] | [0, 1, 4]"
"scenario3","cluster_05.json",720.33,0.39,"[0, 11, 14] | [0, 8, 10] | [0, 7, 9] | [0, 3, 12] | [0, 2, 13] | [0, 1, 5] | [0, 4] | [0, 6]"
"scenario3","cluster_06.json",185.50,0.12,"[0, 4, 5] | [0, 2, 6] | [0, 1, 3]"
"scenario3","cluster_07.json",311.81,0.23,"[0, 6, 8] | [0, 3, 5] | [0, 2, 7] | [0, 1, 4]"
"scenario3","cluster_08.json",420.06,0.27,"[0, 7, 10] | [0, 4, 5] | [0, 3, 6] | [0, 2, 8] | [0, 1, 9]"
"scenario3","cluster_09.json",640.05,0.41,"[0, 8, 13] | [0, 6, 11] | [0, 5, 7] | [0, 4, 10] | [0, 3, 14] | [0, 2, 12] | [0, 1, 9]"
"scenario3","cluster_10.json",410.13,0.26,"[0, 8, 9] | [0, 5, 6] | [0, 3, 10] | [0, 2, 7] | [0, 1, 4]"
