scenario,test_name,total_distance,runtime_ms,tours
"scenario3","depot_9_route_1",44.407207,2.443358,"[8, 12]"
"scenario3","depot_8_route_2",32.062439,2.443358,"[7, 35]"
"scenario3","depot_1_route_3",25.612497,2.443358,"[0, 42]"
"scenario3","depot_1_route_4",26.683328,2.443358,"[0, 44]"
"scenario3","depot_3_route_5",20.000000,2.443358,"[2, 93]"
"scenario3","depot_7_route_6",28.635642,2.443358,"[6, 109]"
"scenario3","depot_3_route_7",51.613793,2.443358,"[2, 10, 69]"
"scenario3","depot_3_route_8",96.048595,2.443358,"[2, 11, 19]"
"scenario3","depot_6_route_9",46.241208,2.443358,"[5, 13, 75]"
"scenario3","depot_2_route_10",71.607017,2.443358,"[1, 14, 18]"
"scenario3","depot_8_route_11",86.222253,2.443358,"[7, 15, 89]"
"scenario3","depot_4_route_12",105.624466,2.443358,"[3, 16, 76]"
"scenario3","depot_6_route_13",82.348003,2.443358,"[5, 17, 83]"
"scenario3","depot_7_route_14",159.957433,2.443358,"[6, 20, 50]"
"scenario3","depot_3_route_15",54.715442,2.443358,"[2, 21, 25]"
"scenario3","depot_3_route_16",111.355986,2.443358,"[2, 22, 62]"
"scenario3","depot_4_route_17",90.216931,2.443358,"[3, 23, 85]"
"scenario3","depot_8_route_18",76.153086,2.443358,"[7, 24, 80]"
"scenario3","depot_10_route_19",35.415489,2.443358,"[9, 26, 56]"
"scenario3","depot_1_route_20",69.148618,2.443358,"[0, 27, 64]"
"scenario3","depot_2_route_21",119.229993,2.443358,"[1, 28, 108]"
"scenario3","depot_2_route_22",130.008531,2.443358,"[1, 29, 84]"
"scenario3","depot_6_route_23",93.041356,2.443358,"[5, 30, 68]"
"scenario3","depot_10_route_24",101.524391,2.443358,"[9, 31, 98]"
"scenario3","depot_2_route_25",161.520987,2.443358,"[1, 32, 101]"
"scenario3","depot_8_route_26",109.482774,2.443358,"[7, 33, 39]"
"scenario3","depot_1_route_27",124.706602,2.443358,"[0, 34, 91]"
"scenario3","depot_6_route_28",94.276596,2.443358,"[5, 36, 47]"
"scenario3","depot_8_route_29",65.542075,2.443358,"[7, 37, 104]"
"scenario3","depot_2_route_30",72.960276,2.443358,"[1, 38, 79]"
"scenario3","depot_5_route_31",68.049071,2.443358,"[4, 40, 105]"
"scenario3","depot_6_route_32",120.608621,2.443358,"[5, 41, 106]"
"scenario3","depot_7_route_33",55.737621,2.443358,"[6, 43, 77]"
"scenario3","depot_1_route_34",70.000000,2.443358,"[0, 45, 57]"
"scenario3","depot_2_route_35",124.006815,2.443358,"[1, 46, 82]"
"scenario3","depot_5_route_36",117.571093,2.443358,"[4, 48, 99]"
"scenario3","depot_2_route_37",163.825227,2.443358,"[1, 49, 61]"
"scenario3","depot_8_route_38",87.017751,2.443358,"[7, 51, 95]"
"scenario3","depot_7_route_39",116.134933,2.443358,"[6, 52, 103]"
"scenario3","depot_2_route_40",104.291357,2.443358,"[1, 53, 88]"
"scenario3","depot_4_route_41",116.786590,2.443358,"[3, 54, 87]"
"scenario3","depot_8_route_42",171.172919,2.443358,"[7, 55, 71]"
"scenario3","depot_6_route_43",139.815617,2.443358,"[5, 58, 73]"
"scenario3","depot_6_route_44",149.559279,2.443358,"[5, 59, 65]"
"scenario3","depot_5_route_45",108.681955,2.443358,"[4, 60, 67]"
"scenario3","depot_2_route_46",72.762894,2.443358,"[1, 63, 96]"
"scenario3","depot_5_route_47",107.738442,2.443358,"[4, 66, 90]"
"scenario3","depot_4_route_48",127.193072,2.443358,"[3, 70, 100]"
"scenario3","depot_6_route_49",103.243107,2.443358,"[5, 72, 74]"
"scenario3","depot_1_route_50",96.184211,2.443358,"[0, 78, 97]"
"scenario3","depot_10_route_51",118.351634,2.443358,"[9, 81, 107]"
"scenario3","depot_6_route_52",106.718679,2.443358,"[5, 86, 94]"
"scenario3","depot_2_route_53",34.241758,2.443358,"[1, 92, 102]"
