scenario,test_name,total_distance,runtime_ms,tours
"scenario3","depot_8_route_1",38.470768,4.407728,"[7, 22]"
"scenario3","depot_6_route_2",28.844410,4.407728,"[5, 50]"
"scenario3","depot_1_route_3",8.944272,4.407728,"[0, 66]"
"scenario3","depot_10_route_4",16.970563,4.407728,"[9, 67]"
"scenario3","depot_3_route_5",20.099751,4.407728,"[2, 71]"
"scenario3","depot_9_route_6",21.260292,4.407728,"[8, 102]"
"scenario3","depot_6_route_7",121.139377,4.407728,"[5, 10, 35]"
"scenario3","depot_6_route_8",57.205771,4.407728,"[5, 11, 95]"
"scenario3","depot_7_route_9",100.569346,4.407728,"[6, 12, 29]"
"scenario3","depot_1_route_10",140.459861,4.407728,"[0, 13, 39]"
"scenario3","depot_10_route_11",150.295668,4.407728,"[9, 14, 52]"
"scenario3","depot_8_route_12",18.032759,4.407728,"[7, 15, 44]"
"scenario3","depot_9_route_13",160.019564,4.407728,"[8, 16, 55]"
"scenario3","depot_1_route_14",197.373973,4.407728,"[0, 17, 109]"
"scenario3","depot_6_route_15",136.774771,4.407728,"[5, 18, 96]"
"scenario3","depot_10_route_16",88.079974,4.407728,"[9, 19, 80]"
"scenario3","depot_9_route_17",125.629079,4.407728,"[8, 20, 108]"
"scenario3","depot_7_route_18",43.167254,4.407728,"[6, 21, 88]"
"scenario3","depot_6_route_19",94.602075,4.407728,"[5, 23, 101]"
"scenario3","depot_2_route_20",67.352820,4.407728,"[1, 24, 25]"
"scenario3","depot_4_route_21",94.773837,4.407728,"[3, 26, 56]"
"scenario3","depot_4_route_22",74.560220,4.407728,"[3, 27, 41]"
"scenario3","depot_2_route_23",63.448003,4.407728,"[1, 28, 76]"
"scenario3","depot_7_route_24",89.817532,4.407728,"[6, 30, 94]"
"scenario3","depot_9_route_25",156.365045,4.407728,"[8, 31, 49]"
"scenario3","depot_7_route_26",162.272164,4.407728,"[6, 32, 34]"
"scenario3","depot_7_route_27",130.944864,4.407728,"[6, 33, 99]"
"scenario3","depot_4_route_28",32.672317,4.407728,"[3, 36, 53]"
"scenario3","depot_2_route_29",122.841366,4.407728,"[1, 37, 98]"
"scenario3","depot_7_route_30",131.136356,4.407728,"[6, 38, 48]"
"scenario3","depot_9_route_31",73.573498,4.407728,"[8, 40, 89]"
"scenario3","depot_3_route_32",135.770786,4.407728,"[2, 42, 97]"
"scenario3","depot_7_route_33",188.699282,4.407728,"[6, 43, 59]"
"scenario3","depot_9_route_34",50.625559,4.407728,"[8, 45, 86]"
"scenario3","depot_1_route_35",143.283103,4.407728,"[0, 46, 85]"
"scenario3","depot_9_route_36",170.685215,4.407728,"[8, 47, 91]"
"scenario3","depot_9_route_37",152.315953,4.407728,"[8, 51, 92]"
"scenario3","depot_7_route_38",139.144823,4.407728,"[6, 54, 74]"
"scenario3","depot_2_route_39",171.475042,4.407728,"[1, 57, 84]"
"scenario3","depot_2_route_40",126.506692,4.407728,"[1, 58, 61]"
"scenario3","depot_6_route_41",183.438974,4.407728,"[5, 60, 70]"
"scenario3","depot_2_route_42",119.042442,4.407728,"[1, 62, 106]"
"scenario3","depot_6_route_43",116.894514,4.407728,"[5, 63, 107]"
"scenario3","depot_3_route_44",150.743350,4.407728,"[2, 64, 90]"
"scenario3","depot_10_route_45",146.256382,4.407728,"[9, 65, 105]"
"scenario3","depot_9_route_46",202.300342,4.407728,"[8, 68, 75]"
"scenario3","depot_2_route_47",119.364933,4.407728,"[1, 69, 103]"
"scenario3","depot_9_route_48",88.468972,4.407728,"[8, 72, 100]"
"scenario3","depot_3_route_49",90.959612,4.407728,"[2, 73, 81]"
"scenario3","depot_5_route_50",26.270498,4.407728,"[4, 77, 78]"
"scenario3","depot_3_route_51",91.033792,4.407728,"[2, 79, 83]"
"scenario3","depot_2_route_52",59.630499,4.407728,"[1, 82, 104]"
"scenario3","depot_9_route_53",101.101893,4.407728,"[8, 87, 93]"
