scenario,test_name,total_distance,runtime_ms,tours
"scenario3","depot_4_route_1",54.332311,4.505626,"[3, 10]"
"scenario3","depot_10_route_2",4.000000,4.505626,"[9, 23]"
"scenario3","depot_5_route_3",61.741396,4.505626,"[4, 27]"
"scenario3","depot_6_route_4",49.678969,4.505626,"[5, 64]"
"scenario3","depot_2_route_5",30.000000,4.505626,"[1, 86]"
"scenario3","depot_6_route_6",68.818602,4.505626,"[5, 99]"
"scenario3","depot_3_route_7",56.668576,4.505626,"[2, 11, 105]"
"scenario3","depot_8_route_8",87.546989,4.505626,"[7, 12, 45]"
"scenario3","depot_4_route_9",123.931833,4.505626,"[3, 13, 80]"
"scenario3","depot_1_route_10",93.074886,4.505626,"[0, 14, 21]"
"scenario3","depot_8_route_11",173.059441,4.505626,"[7, 15, 63]"
"scenario3","depot_10_route_12",99.811061,4.505626,"[9, 16, 73]"
"scenario3","depot_4_route_13",116.563469,4.505626,"[3, 17, 39]"
"scenario3","depot_1_route_14",60.664055,4.505626,"[0, 18, 60]"
"scenario3","depot_4_route_15",160.411053,4.505626,"[3, 19, 20]"
"scenario3","depot_4_route_16",44.388779,4.505626,"[3, 22, 40]"
"scenario3","depot_9_route_17",27.392101,4.505626,"[8, 24, 37]"
"scenario3","depot_8_route_18",36.931613,4.505626,"[7, 25, 58]"
"scenario3","depot_8_route_19",48.374898,4.505626,"[7, 26, 106]"
"scenario3","depot_10_route_20",196.842424,4.505626,"[9, 28, 51]"
"scenario3","depot_1_route_21",63.709104,4.505626,"[0, 29, 76]"
"scenario3","depot_10_route_22",167.711853,4.505626,"[9, 30, 72]"
"scenario3","depot_8_route_23",92.105544,4.505626,"[7, 31, 42]"
"scenario3","depot_1_route_24",108.543134,4.505626,"[0, 32, 52]"
"scenario3","depot_10_route_25",89.482996,4.505626,"[9, 33, 87]"
"scenario3","depot_1_route_26",90.821381,4.505626,"[0, 34, 103]"
"scenario3","depot_5_route_27",71.803794,4.505626,"[4, 35, 61]"
"scenario3","depot_3_route_28",114.745931,4.505626,"[2, 36, 83]"
"scenario3","depot_7_route_29",99.455986,4.505626,"[6, 38, 82]"
"scenario3","depot_1_route_30",119.645275,4.505626,"[0, 41, 92]"
"scenario3","depot_1_route_31",95.172668,4.505626,"[0, 43, 62]"
"scenario3","depot_10_route_32",44.085683,4.505626,"[9, 44, 56]"
"scenario3","depot_1_route_33",64.389477,4.505626,"[0, 46, 94]"
"scenario3","depot_10_route_34",36.825172,4.505626,"[9, 47, 66]"
"scenario3","depot_10_route_35",79.500647,4.505626,"[9, 48, 78]"
"scenario3","depot_10_route_36",203.649228,4.505626,"[9, 49, 101]"
"scenario3","depot_5_route_37",101.438190,4.505626,"[4, 50, 71]"
"scenario3","depot_1_route_38",75.628869,4.505626,"[0, 53, 102]"
"scenario3","depot_10_route_39",189.584320,4.505626,"[9, 54, 75]"
"scenario3","depot_4_route_40",224.080677,4.505626,"[3, 55, 77]"
"scenario3","depot_6_route_41",84.805647,4.505626,"[5, 57, 59]"
"scenario3","depot_8_route_42",128.199368,4.505626,"[7, 65, 67]"
"scenario3","depot_4_route_43",198.588099,4.505626,"[3, 68, 74]"
"scenario3","depot_3_route_44",60.850044,4.505626,"[2, 69, 84]"
"scenario3","depot_1_route_45",62.155672,4.505626,"[0, 70, 88]"
"scenario3","depot_1_route_46",137.224546,4.505626,"[0, 79, 97]"
"scenario3","depot_6_route_47",94.280749,4.505626,"[5, 81, 108]"
"scenario3","depot_9_route_48",99.864977,4.505626,"[8, 85, 91]"
"scenario3","depot_8_route_49",65.305337,4.505626,"[7, 89, 107]"
"scenario3","depot_7_route_50",91.746852,4.505626,"[6, 90, 104]"
"scenario3","depot_9_route_51",41.311600,4.505626,"[8, 93, 98]"
"scenario3","depot_3_route_52",41.826142,4.505626,"[2, 95, 100]"
"scenario3","depot_10_route_53",165.955199,4.505626,"[9, 96, 109]"
