scenario,dataset,total_distance_sum,total_time_ms_sum
scenario2,dataset_001,3004.826518,30758.690875
scenario2,dataset_002,3206.986522,30497.524042
scenario2,dataset_003,3854.190724,21937.755917
scenario2,dataset_004,3136.943755,18485.634334
scenario2,dataset_005,3305.751385,25786.745916
scenario2,dataset_006,3559.964569,29059.280667
scenario2,dataset_007,3122.168134,42809.054792
scenario2,dataset_008,3124.572233,33906.006417
scenario2,dataset_009,3318.193307,34322.601625
scenario2,dataset_010,3404.824305,28189.678667
scenario2,dataset_011,3735.535850,20642.214500
scenario2,dataset_012,3066.208507,29885.791666
scenario2,dataset_013,3638.882756,19353.885375
scenario2,dataset_014,3135.831384,20448.713958
scenario2,dataset_015,3462.303299,33798.829958
scenario2,dataset_016,3634.977964,25448.774584
scenario2,dataset_017,3538.668530,36808.489709
scenario2,dataset_018,3368.425355,28453.023042
scenario2,dataset_019,3811.509141,31815.626083
scenario2,dataset_020,3063.456964,17758.953083
scenario2,dataset_021,3539.453049,47941.432834
scenario2,dataset_022,3363.968625,33994.773708
scenario2,dataset_023,3268.977198,29094.096292
scenario2,dataset_024,3293.011287,31911.578667
scenario2,dataset_025,3077.019540,28567.492500
scenario2,dataset_026,3466.756913,24766.746792
scenario2,dataset_027,3627.412681,42542.823833
scenario2,dataset_028,2991.706245,18183.726750
scenario2,dataset_029,3713.651865,30847.344000
scenario2,dataset_030,3271.449244,30457.366292
scenario2,dataset_031,3271.833979,26548.533875
scenario2,dataset_032,3482.786036,23163.343708
scenario2,dataset_033,3318.952151,31295.191625
scenario2,dataset_034,3208.299127,19386.775625
scenario2,dataset_035,3393.219081,42189.045000
scenario2,dataset_036,3072.710788,23705.159250
scenario2,dataset_037,3829.791754,54584.284667
scenario2,dataset_038,3691.376496,21809.625917
scenario2,dataset_039,3374.744500,26221.355291
scenario2,dataset_040,3354.405640,25632.637083
scenario2,dataset_041,3848.988938,44417.324791
scenario2,dataset_042,3218.587317,22937.342250
scenario2,dataset_043,3471.767641,43731.164833
scenario2,dataset_044,3591.664720,26885.414334
scenario2,dataset_045,3359.451997,30075.182042
scenario2,dataset_046,3134.817683,21551.245125
scenario2,dataset_047,3253.763886,28274.474917
scenario2,dataset_048,3549.612268,36296.396083
scenario2,dataset_049,2995.807607,18167.975667
scenario2,dataset_050,3256.136841,31656.570250
scenario2,dataset_051,3222.473403,30373.593125
scenario2,dataset_052,3172.317914,26467.933375
scenario2,dataset_053,3775.070054,23536.769708
scenario2,dataset_054,3336.469406,34135.640042
scenario2,dataset_055,3975.877583,25978.313583
scenario2,dataset_056,3391.106115,26347.970083
scenario2,dataset_057,3692.604880,33916.194125
scenario2,dataset_058,3926.198957,25453.410250
scenario2,dataset_059,3914.793887,25349.504291
scenario2,dataset_060,3937.938770,23485.096209
scenario2,dataset_061,3214.191654,37003.343333
scenario2,dataset_062,3348.515140,26490.417959
scenario2,dataset_063,3138.196869,29674.156209
scenario2,dataset_064,3039.962156,34624.688292
scenario2,dataset_065,3260.450934,41326.474208
scenario2,dataset_066,3470.662868,23250.618708
scenario2,dataset_067,3127.860801,36505.746250
scenario2,dataset_068,3125.011043,38394.147750
scenario2,dataset_069,3408.808801,31161.678291
scenario2,dataset_070,3307.911369,20274.851875
scenario2,dataset_071,3165.124497,28495.423209
scenario2,dataset_072,3540.806869,42052.097375
scenario2,dataset_073,3853.424457,39921.990084
scenario2,dataset_074,3475.764148,25100.773458
scenario2,dataset_075,3111.263217,19589.077417
scenario2,dataset_076,3770.521679,35391.128917
scenario2,dataset_077,3313.612498,38767.221333
scenario2,dataset_078,3461.245367,31622.651083
scenario2,dataset_079,3639.621954,47940.405375
scenario2,dataset_080,3092.748072,27716.229416
scenario2,dataset_081,3140.528045,26546.635750
scenario2,dataset_082,3316.058349,31361.730000
scenario2,dataset_083,3668.922185,36747.254292
scenario2,dataset_084,3195.249004,25879.611042
scenario2,dataset_085,3356.521076,43804.334958
scenario2,dataset_086,3287.453728,27651.753625
scenario2,dataset_087,3731.457153,30882.379875
scenario2,dataset_088,3269.704232,25464.274625
scenario2,dataset_089,3297.871055,24000.278209
scenario2,dataset_090,3619.243628,22321.942500
scenario2,dataset_091,3347.656573,32675.813208
scenario2,dataset_092,3311.655145,41452.689416
scenario2,dataset_093,3241.096075,32162.644291
scenario2,dataset_094,3553.232307,29942.059333
scenario2,dataset_095,3292.780507,32731.543042
scenario2,dataset_096,3656.700263,30177.659584
scenario2,dataset_097,3460.878926,56475.802292
scenario2,dataset_098,3451.312905,26679.978917
scenario2,dataset_099,4119.347608,35550.497583
scenario2,dataset_100,3340.377100,40420.621042
