scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,4276.58,12.52
scenario3,dataset_002,4634.21,13.16
scenario3,dataset_003,6156.91,9.65
scenario3,dataset_004,4765.36,11.85
scenario3,dataset_005,4976.93,9.64
scenario3,dataset_006,5405.11,10.86
scenario3,dataset_007,4517.32,10.94
scenario3,dataset_008,4668.57,10.83
scenario3,dataset_009,5084.12,11.63
scenario3,dataset_010,5145.69,9.91
scenario3,dataset_011,6003.35,9.37
scenario3,dataset_012,4586.51,10.87
scenario3,dataset_013,5652.37,10.28
scenario3,dataset_014,4711.11,10.34
scenario3,dataset_015,5435.86,11.97
scenario3,dataset_016,5822.44,12.07
scenario3,dataset_017,5513.44,10.96
scenario3,dataset_018,5083.47,9.85
scenario3,dataset_019,5878.59,8.91
scenario3,dataset_020,4555.82,9.72
scenario3,dataset_021,5498.99,10.75
scenario3,dataset_022,5017.43,10.93
scenario3,dataset_023,4854.46,11.29
scenario3,dataset_024,5063.68,11.82
scenario3,dataset_025,4644.83,10.59
scenario3,dataset_026,5337.80,11.92
scenario3,dataset_027,5704.05,10.12
scenario3,dataset_028,4450.69,10.10
scenario3,dataset_029,5851.47,12.21
scenario3,dataset_030,4763.46,12.35
scenario3,dataset_031,5108.63,10.88
scenario3,dataset_032,5145.68,9.10
scenario3,dataset_033,4988.92,11.84
scenario3,dataset_034,4738.11,10.61
scenario3,dataset_035,5213.55,11.03
scenario3,dataset_036,4499.88,10.36
scenario3,dataset_037,5997.54,11.01
scenario3,dataset_038,5965.11,10.14
scenario3,dataset_039,5001.05,10.29
scenario3,dataset_040,4978.05,10.19
scenario3,dataset_041,6026.30,10.16
scenario3,dataset_042,4804.41,9.76
scenario3,dataset_043,5270.24,9.63
scenario3,dataset_044,5437.56,10.79
scenario3,dataset_045,4979.77,11.45
scenario3,dataset_046,4669.43,10.48
scenario3,dataset_047,4852.01,12.16
scenario3,dataset_048,5391.78,11.29
scenario3,dataset_049,4330.83,9.76
scenario3,dataset_050,4933.49,11.94
scenario3,dataset_051,4847.55,11.66
scenario3,dataset_052,4721.98,9.58
scenario3,dataset_053,5907.87,12.41
scenario3,dataset_054,5020.23,10.92
scenario3,dataset_055,6403.62,10.77
scenario3,dataset_056,5123.30,10.65
scenario3,dataset_057,5821.39,10.00
scenario3,dataset_058,6384.80,10.84
scenario3,dataset_059,6348.43,10.27
scenario3,dataset_060,6223.66,9.39
scenario3,dataset_061,4885.41,10.91
scenario3,dataset_062,5196.50,11.24
scenario3,dataset_063,4669.63,9.73
scenario3,dataset_064,4327.24,9.18
scenario3,dataset_065,4817.89,11.58
scenario3,dataset_066,5212.32,10.51
scenario3,dataset_067,4529.19,9.43
scenario3,dataset_068,4535.65,10.14
scenario3,dataset_069,5233.72,10.16
scenario3,dataset_070,5058.27,12.05
scenario3,dataset_071,4639.08,24.80
scenario3,dataset_072,5329.93,15.92
scenario3,dataset_073,6176.90,16.03
scenario3,dataset_074,5257.16,14.22
scenario3,dataset_075,4617.76,12.46
scenario3,dataset_076,5934.33,12.93
scenario3,dataset_077,4809.03,11.00
scenario3,dataset_078,5365.42,11.12
scenario3,dataset_079,5568.99,10.06
scenario3,dataset_080,4538.71,13.07
scenario3,dataset_081,4595.11,11.33
scenario3,dataset_082,4956.36,9.25
scenario3,dataset_083,5598.39,10.85
scenario3,dataset_084,4778.61,11.44
scenario3,dataset_085,5252.57,12.46
scenario3,dataset_086,4975.67,12.12
scenario3,dataset_087,5981.61,12.92
scenario3,dataset_088,4932.29,9.97
scenario3,dataset_089,4790.05,10.43
scenario3,dataset_090,5568.41,9.27
scenario3,dataset_091,5121.53,9.69
scenario3,dataset_092,4899.59,8.86
scenario3,dataset_093,5123.51,11.09
scenario3,dataset_094,5475.24,9.95
scenario3,dataset_095,4936.50,10.68
scenario3,dataset_096,5676.99,10.74
scenario3,dataset_097,5388.59,10.58
scenario3,dataset_098,5166.66,10.50
scenario3,dataset_099,6509.68,9.45
scenario3,dataset_100,5125.26,11.68
