scenario,test_name,total_distance,runtime_ms,tours
"scenario3","depot_6_route_1",14.560220,1.165110,"[5, 13]"
"scenario3","depot_10_route_2",15.231546,1.165110,"[9, 56]"
"scenario3","depot_2_route_3",34.241758,1.165110,"[1, 92, 102]"
"scenario3","depot_3_route_4",20.000000,1.165110,"[2, 93]"
"scenario3","depot_10_route_5",21.540659,1.165110,"[9, 26]"
"scenario3","depot_7_route_6",22.360680,1.165110,"[6, 77]"
"scenario3","depot_4_route_7",23.323808,1.165110,"[3, 23]"
"scenario3","depot_4_route_8",25.298221,1.165110,"[3, 16]"
"scenario3","depot_1_route_9",25.612497,1.165110,"[0, 42]"
"scenario3","depot_3_route_10",51.613793,1.165110,"[2, 10, 69]"
"scenario3","depot_1_route_11",26.683328,1.165110,"[0, 44]"
"scenario3","depot_3_route_12",54.715442,1.165110,"[2, 21, 25]"
"scenario3","depot_7_route_13",28.635642,1.165110,"[6, 109]"
"scenario3","depot_8_route_14",61.464800,1.165110,"[7, 33, 35]"
"scenario3","depot_5_route_15",32.062439,1.165110,"[4, 105]"
"scenario3","depot_1_route_16",64.515961,1.165110,"[0, 34, 45]"
"scenario3","depot_8_route_17",65.542075,1.165110,"[7, 37, 104]"
"scenario3","depot_8_route_18",68.816384,1.165110,"[7, 24, 107]"
"scenario3","depot_1_route_19",69.148618,1.165110,"[0, 27, 64]"
"scenario3","depot_2_route_20",71.026398,1.165110,"[1, 38, 82]"
"scenario3","depot_6_route_21",71.043514,1.165110,"[5, 75, 83]"
"scenario3","depot_2_route_22",71.607017,1.165110,"[1, 14, 18]"
"scenario3","depot_2_route_23",72.762894,1.165110,"[1, 63, 96]"
"scenario3","depot_7_route_24",75.110908,1.165110,"[6, 43, 103]"
"scenario3","depot_2_route_25",78.236181,1.165110,"[1, 28, 95]"
"scenario3","depot_8_route_26",86.222253,1.165110,"[7, 15, 89]"
"scenario3","depot_9_route_27",44.407207,1.165110,"[8, 12]"
"scenario3","depot_6_route_28",93.041356,1.165110,"[5, 30, 68]"
"scenario3","depot_6_route_29",94.276596,1.165110,"[5, 36, 47]"
"scenario3","depot_3_route_30",96.048595,1.165110,"[2, 11, 19]"
"scenario3","depot_1_route_31",96.184211,1.165110,"[0, 78, 97]"
"scenario3","depot_6_route_32",101.040961,1.165110,"[5, 72, 94]"
"scenario3","depot_10_route_33",101.524391,1.165110,"[9, 31, 98]"
"scenario3","depot_5_route_34",102.690739,1.165110,"[4, 40, 90]"
"scenario3","depot_2_route_35",104.291357,1.165110,"[1, 53, 88]"
"scenario3","depot_5_route_36",106.629951,1.165110,"[4, 67, 99]"
"scenario3","depot_4_route_37",109.289091,1.165110,"[3, 54, 100]"
"scenario3","depot_1_route_38",55.605755,1.165110,"[0, 74]"
"scenario3","depot_3_route_39",111.355986,1.165110,"[2, 22, 62]"
"scenario3","depot_2_route_40",113.225248,1.165110,"[1, 79, 84]"
"scenario3","depot_8_route_41",113.290816,1.165110,"[7, 71, 80]"
"scenario3","depot_5_route_42",119.735440,1.165110,"[4, 48, 60]"
"scenario3","depot_6_route_43",120.608621,1.165110,"[5, 41, 106]"
"scenario3","depot_6_route_44",120.774633,1.165110,"[5, 17, 86]"
"scenario3","depot_8_route_45",66.241981,1.165110,"[7, 51]"
"scenario3","depot_6_route_46",139.815617,1.165110,"[5, 58, 73]"
"scenario3","depot_1_route_47",70.000000,1.165110,"[0, 57]"
"scenario3","depot_6_route_48",140.401184,1.165110,"[5, 49, 59]"
"scenario3","depot_2_route_49",141.616044,1.165110,"[1, 32, 46]"
"scenario3","depot_7_route_50",148.768577,1.165110,"[6, 52, 70]"
"scenario3","depot_7_route_51",159.957433,1.165110,"[6, 20, 50]"
"scenario3","depot_4_route_52",84.308956,1.165110,"[3, 85]"
"scenario3","depot_4_route_53",85.276022,1.165110,"[3, 87]"
"scenario3","depot_2_route_54",186.527882,1.165110,"[1, 29, 101]"
"scenario3","depot_4_route_55",94.868330,1.165110,"[3, 76]"
"scenario3","depot_8_route_56",95.854056,1.165110,"[7, 39]"
"scenario3","depot_5_route_57",96.208108,1.165110,"[4, 66]"
"scenario3","depot_9_route_58",103.788246,1.165110,"[8, 108]"
"scenario3","depot_2_route_59",105.223572,1.165110,"[1, 61]"
"scenario3","depot_10_route_60",112.089250,1.165110,"[9, 81]"
"scenario3","depot_1_route_61",124.193398,1.165110,"[0, 91]"
"scenario3","depot_6_route_62",137.200583,1.165110,"[5, 65]"
"scenario3","depot_8_route_63",148.499158,1.165110,"[7, 55]"
