scenario,test_name,total_distance,runtime_ms,tours
"scenario3","depot_5_route_1",8.246211,0.728578,"[4, 39]"
"scenario3","depot_10_route_2",14.422205,0.728578,"[9, 15]"
"scenario3","depot_9_route_3",31.940425,0.728578,"[8, 38, 108]"
"scenario3","depot_2_route_4",16.000000,0.728578,"[1, 88]"
"scenario3","depot_8_route_5",38.667860,0.728578,"[7, 13, 34]"
"scenario3","depot_5_route_6",19.798990,0.728578,"[4, 27]"
"scenario3","depot_8_route_7",40.998885,0.728578,"[7, 37, 57]"
"scenario3","depot_10_route_8",21.633308,0.728578,"[9, 18]"
"scenario3","depot_8_route_9",44.388498,0.728578,"[7, 32, 90]"
"scenario3","depot_6_route_10",23.409400,0.728578,"[5, 56]"
"scenario3","depot_3_route_11",26.000000,0.728578,"[2, 98]"
"scenario3","depot_2_route_12",52.426407,0.728578,"[1, 43, 73]"
"scenario3","depot_4_route_13",56.320505,0.728578,"[3, 99, 105]"
"scenario3","depot_5_route_14",58.750630,0.728578,"[4, 17, 76]"
"scenario3","depot_1_route_15",60.521792,0.728578,"[0, 100, 106]"
"scenario3","depot_1_route_16",32.249031,0.728578,"[0, 23]"
"scenario3","depot_7_route_17",32.249031,0.728578,"[6, 26]"
"scenario3","depot_8_route_18",67.297705,0.728578,"[7, 16, 44]"
"scenario3","depot_4_route_19",34.176015,0.728578,"[3, 12]"
"scenario3","depot_3_route_20",70.897163,0.728578,"[2, 61, 83]"
"scenario3","depot_7_route_21",71.010786,0.728578,"[6, 53, 70]"
"scenario3","depot_5_route_22",72.025447,0.728578,"[4, 82, 97]"
"scenario3","depot_7_route_23",76.369270,0.728578,"[6, 59, 75]"
"scenario3","depot_8_route_24",81.909914,0.728578,"[7, 86, 107]"
"scenario3","depot_2_route_25",82.493336,0.728578,"[1, 89, 91]"
"scenario3","depot_10_route_26",42.190046,0.728578,"[9, 87]"
"scenario3","depot_5_route_27",85.020382,0.728578,"[4, 40, 47]"
"scenario3","depot_10_route_28",89.486826,0.728578,"[9, 22, 67]"
"scenario3","depot_1_route_29",90.364473,0.728578,"[0, 66, 68]"
"scenario3","depot_6_route_30",46.043458,0.728578,"[5, 29]"
"scenario3","depot_5_route_31",99.135613,0.728578,"[4, 51, 104]"
"scenario3","depot_10_route_32",100.458368,0.728578,"[9, 69, 95]"
"scenario3","depot_10_route_33",101.975422,0.728578,"[9, 33, 46]"
"scenario3","depot_2_route_34",53.141321,0.728578,"[1, 85]"
"scenario3","depot_5_route_35",106.781896,0.728578,"[4, 36, 65]"
"scenario3","depot_6_route_36",109.389959,0.728578,"[5, 45, 81]"
"scenario3","depot_2_route_37",110.767183,0.728578,"[1, 58, 80]"
"scenario3","depot_10_route_38",58.412327,0.728578,"[9, 92]"
"scenario3","depot_2_route_39",62.801274,0.728578,"[1, 20]"
"scenario3","depot_1_route_40",127.381596,0.728578,"[0, 49, 60]"
"scenario3","depot_10_route_41",133.896262,0.728578,"[9, 63, 93]"
"scenario3","depot_2_route_42",68.410526,0.728578,"[1, 42]"
"scenario3","depot_10_route_43",70.455660,0.728578,"[9, 74]"
"scenario3","depot_10_route_44",142.352620,0.728578,"[9, 30, 94]"
"scenario3","depot_10_route_45",167.167957,0.728578,"[9, 50, 109]"
"scenario3","depot_9_route_46",172.643095,0.728578,"[8, 41, 102]"
"scenario3","depot_2_route_47",172.917923,0.728578,"[1, 31, 48]"
"scenario3","depot_10_route_48",196.360235,0.728578,"[9, 10, 28]"
"scenario3","depot_4_route_49",99.156442,0.728578,"[3, 71]"
"scenario3","depot_10_route_50",199.815166,0.728578,"[9, 14, 52]"
"scenario3","depot_2_route_51",218.356050,0.728578,"[1, 19, 96]"
"scenario3","depot_10_route_52",220.841976,0.728578,"[9, 21, 25]"
"scenario3","depot_10_route_53",227.751411,0.728578,"[9, 54, 55]"
"scenario3","depot_10_route_54",239.871638,0.728578,"[9, 11, 101]"
"scenario3","depot_10_route_55",240.606002,0.728578,"[9, 24, 78]"
"scenario3","depot_10_route_56",250.678314,0.728578,"[9, 84, 103]"
"scenario3","depot_10_route_57",262.626435,0.728578,"[9, 64, 79]"
"scenario3","depot_10_route_58",322.243616,0.728578,"[9, 62, 77]"
"scenario3","depot_10_route_59",328.644498,0.728578,"[9, 35, 72]"
