scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,4616.744935,64.238417
scenario3,dataset_002,5002.861309,40.101375
scenario3,dataset_003,6741.481616,48.069958
scenario3,dataset_004,5296.236383,73.401959
scenario3,dataset_005,5286.488133,41.209458
scenario3,dataset_006,5864.196311,61.309834
scenario3,dataset_007,4795.328989,38.727208
scenario3,dataset_008,4958.637773,53.341500
scenario3,dataset_009,5902.260868,47.777875
scenario3,dataset_010,5747.244067,44.672166
scenario3,dataset_011,6684.440974,56.923333
scenario3,dataset_012,4914.535888,39.921500
scenario3,dataset_013,6067.740732,42.712250
scenario3,dataset_014,4973.416241,53.548875
scenario3,dataset_015,5978.245891,32.118458
scenario3,dataset_016,6165.998679,31.821750
scenario3,dataset_017,6037.785018,37.211333
scenario3,dataset_018,5609.322878,33.493667
scenario3,dataset_019,6507.835567,43.725250
scenario3,dataset_020,4888.968860,44.357708
scenario3,dataset_021,5860.849238,44.548625
scenario3,dataset_022,5552.792710,43.410292
scenario3,dataset_023,5301.643778,31.704750
scenario3,dataset_024,5661.950562,30.189709
scenario3,dataset_025,5147.750455,47.420459
scenario3,dataset_026,5660.049309,44.306125
scenario3,dataset_027,6367.822152,52.935209
scenario3,dataset_028,4785.269622,33.934208
scenario3,dataset_029,6552.883580,41.070542
scenario3,dataset_030,5133.630038,55.150333
scenario3,dataset_031,5527.348317,36.697208
scenario3,dataset_032,5545.527607,31.958750
scenario3,dataset_033,5516.344862,30.244125
scenario3,dataset_034,5168.714965,44.806125
scenario3,dataset_035,5496.997743,31.146750
scenario3,dataset_036,5055.939157,29.642958
scenario3,dataset_037,6551.170757,43.058709
scenario3,dataset_038,6505.040341,54.916250
scenario3,dataset_039,5687.908625,33.869375
scenario3,dataset_040,5492.164258,37.391291
scenario3,dataset_041,6487.636337,48.916625
scenario3,dataset_042,5268.287739,29.885125
scenario3,dataset_043,5892.743056,36.737458
scenario3,dataset_044,5937.327770,55.620333
scenario3,dataset_045,5491.707954,29.360709
scenario3,dataset_046,5053.101350,67.777542
scenario3,dataset_047,5409.122014,29.550458
scenario3,dataset_048,5896.435513,30.180792
scenario3,dataset_049,4714.177032,51.661584
scenario3,dataset_050,5507.284678,38.955667
scenario3,dataset_051,5415.237810,30.653500
scenario3,dataset_052,5148.842865,37.495875
scenario3,dataset_053,6152.348784,42.986125
scenario3,dataset_054,5642.543546,30.709875
scenario3,dataset_055,6668.190303,32.657833
scenario3,dataset_056,5610.798384,42.833125
scenario3,dataset_057,6269.371408,43.954583
scenario3,dataset_058,6881.261158,42.425208
scenario3,dataset_059,6683.639819,36.395208
scenario3,dataset_060,6713.920999,32.406708
scenario3,dataset_061,5098.040137,43.493875
scenario3,dataset_062,5616.080957,31.895250
scenario3,dataset_063,5041.134208,50.991458
scenario3,dataset_064,4608.473820,29.909542
scenario3,dataset_065,5372.294677,52.374042
scenario3,dataset_066,5649.490871,49.287041
scenario3,dataset_067,4843.188476,40.569542
scenario3,dataset_068,5006.798105,49.675000
scenario3,dataset_069,5494.213323,51.619125
scenario3,dataset_070,5797.774767,31.748291
scenario3,dataset_071,4985.539846,29.482250
scenario3,dataset_072,5908.332418,31.446333
scenario3,dataset_073,6748.357585,35.536541
scenario3,dataset_074,5468.931859,63.364042
scenario3,dataset_075,5054.884124,36.549750
scenario3,dataset_076,6592.768764,31.586709
scenario3,dataset_077,5131.673184,52.337083
scenario3,dataset_078,5854.526315,30.199833
scenario3,dataset_079,6044.452934,31.864583
scenario3,dataset_080,4953.183734,29.630166
scenario3,dataset_081,4937.360417,29.905625
scenario3,dataset_082,5429.576642,62.885250
scenario3,dataset_083,5879.348402,43.262625
scenario3,dataset_084,5200.587588,31.288292
scenario3,dataset_085,6060.241846,40.566250
scenario3,dataset_086,5940.671141,50.452917
scenario3,dataset_087,6597.157092,30.654250
scenario3,dataset_088,5455.941557,52.487000
scenario3,dataset_089,5158.345745,39.922959
scenario3,dataset_090,6108.154968,31.446875
scenario3,dataset_091,5887.567927,30.461542
scenario3,dataset_092,5214.773983,33.403625
scenario3,dataset_093,5500.029215,29.587792
scenario3,dataset_094,6047.952535,32.460125
scenario3,dataset_095,5441.217744,30.214583
scenario3,dataset_096,6103.911742,39.947208
scenario3,dataset_097,5979.648840,33.294167
scenario3,dataset_098,5865.934562,30.943291
scenario3,dataset_099,6834.817335,31.968500
scenario3,dataset_100,5598.286230,29.892500
