scenario,dataset,total_distance_sum,total_time_ms_sum
scenario1,dataset_001,4347.88,1.87
scenario1,dataset_002,4680.89,1.56
scenario1,dataset_003,6226.05,2.00
scenario1,dataset_004,4771.72,1.59
scenario1,dataset_005,4957.30,1.61
scenario1,dataset_006,5381.03,1.60
scenario1,dataset_007,4484.60,1.44
scenario1,dataset_008,4684.14,1.58
scenario1,dataset_009,5070.08,1.62
scenario1,dataset_010,5214.76,1.73
scenario1,dataset_011,6034.56,1.72
scenario1,dataset_012,4610.25,1.46
scenario1,dataset_013,5657.54,1.72
scenario1,dataset_014,4716.60,1.48
scenario1,dataset_015,5412.67,2.00
scenario1,dataset_016,5697.38,1.73
scenario1,dataset_017,5483.57,1.53
scenario1,dataset_018,5112.31,1.42
scenario1,dataset_019,5967.67,1.84
scenario1,dataset_020,4606.60,1.70
scenario1,dataset_021,5525.87,1.83
scenario1,dataset_022,5088.28,1.75
scenario1,dataset_023,4883.18,1.67
scenario1,dataset_024,5012.25,1.48
scenario1,dataset_025,4717.16,1.48
scenario1,dataset_026,5374.25,1.60
scenario1,dataset_027,5859.27,2.12
scenario1,dataset_028,4447.63,1.60
scenario1,dataset_029,5932.45,2.00
scenario1,dataset_030,4756.07,1.52
scenario1,dataset_031,5141.24,1.98
scenario1,dataset_032,5174.40,1.82
scenario1,dataset_033,4909.03,1.46
scenario1,dataset_034,4790.51,1.46
scenario1,dataset_035,5316.88,1.70
scenario1,dataset_036,4514.04,1.47
scenario1,dataset_037,6126.83,1.95
scenario1,dataset_038,6041.07,1.69
scenario1,dataset_039,5077.60,1.49
scenario1,dataset_040,5102.48,1.58
scenario1,dataset_041,6110.74,1.75
scenario1,dataset_042,4847.92,1.58
scenario1,dataset_043,5423.37,2.01
scenario1,dataset_044,5443.37,1.51
scenario1,dataset_045,5039.72,2.19
scenario1,dataset_046,4701.86,1.58
scenario1,dataset_047,4933.24,1.86
scenario1,dataset_048,5475.29,1.64
scenario1,dataset_049,4428.01,1.69
scenario1,dataset_050,4967.43,1.57
scenario1,dataset_051,4938.10,1.64
scenario1,dataset_052,4716.85,1.65
scenario1,dataset_053,5925.41,2.05
scenario1,dataset_054,5081.05,1.51
scenario1,dataset_055,6423.69,2.22
scenario1,dataset_056,5252.47,1.75
scenario1,dataset_057,6028.18,1.96
scenario1,dataset_058,6439.97,2.12
scenario1,dataset_059,6337.04,1.67
scenario1,dataset_060,6294.56,1.63
scenario1,dataset_061,4844.70,1.65
scenario1,dataset_062,5192.48,2.01
scenario1,dataset_063,4766.12,1.64
scenario1,dataset_064,4489.40,1.69
scenario1,dataset_065,4874.43,1.57
scenario1,dataset_066,5256.05,1.71
scenario1,dataset_067,4556.17,1.64
scenario1,dataset_068,4519.20,1.61
scenario1,dataset_069,5306.96,1.73
scenario1,dataset_070,5158.68,1.95
scenario1,dataset_071,4685.83,1.74
scenario1,dataset_072,5334.85,1.46
scenario1,dataset_073,6136.69,2.24
scenario1,dataset_074,5324.76,1.95
scenario1,dataset_075,4699.94,1.79
scenario1,dataset_076,5954.81,1.96
scenario1,dataset_077,4818.86,1.68
scenario1,dataset_078,5384.09,1.42
scenario1,dataset_079,5682.90,2.03
scenario1,dataset_080,4517.14,1.37
scenario1,dataset_081,4735.53,1.66
scenario1,dataset_082,5104.00,1.89
scenario1,dataset_083,5630.70,1.97
scenario1,dataset_084,4778.66,1.47
scenario1,dataset_085,5260.07,1.69
scenario1,dataset_086,5046.33,1.37
scenario1,dataset_087,6032.72,1.92
scenario1,dataset_088,5017.72,1.46
scenario1,dataset_089,4767.33,1.43
scenario1,dataset_090,5654.14,1.38
scenario1,dataset_091,5255.52,1.71
scenario1,dataset_092,5034.43,1.75
scenario1,dataset_093,5153.33,1.73
scenario1,dataset_094,5506.29,1.99
scenario1,dataset_095,4946.74,1.53
scenario1,dataset_096,5700.74,1.90
scenario1,dataset_097,5455.79,1.69
scenario1,dataset_098,5282.03,1.54
scenario1,dataset_099,6627.52,2.00
scenario1,dataset_100,5088.82,1.61
