scenario,dataset,total_distance_sum,total_time_ms_sum
scenario2,dataset_001,3002.18,13.84
scenario2,dataset_002,3272.87,14.97
scenario2,dataset_003,3944.15,11.08
scenario2,dataset_004,3247.50,13.34
scenario2,dataset_005,3398.42,11.28
scenario2,dataset_006,3643.58,13.02
scenario2,dataset_007,3213.96,12.39
scenario2,dataset_008,3202.58,12.32
scenario2,dataset_009,3467.22,13.15
scenario2,dataset_010,3494.79,11.49
scenario2,dataset_011,3896.00,11.41
scenario2,dataset_012,3167.96,12.28
scenario2,dataset_013,3758.68,11.73
scenario2,dataset_014,3207.45,11.94
scenario2,dataset_015,3593.63,13.80
scenario2,dataset_016,3711.51,13.77
scenario2,dataset_017,3708.57,12.69
scenario2,dataset_018,3439.00,11.50
scenario2,dataset_019,3805.11,10.53
scenario2,dataset_020,3122.55,11.55
scenario2,dataset_021,3670.33,12.39
scenario2,dataset_022,3383.54,11.64
scenario2,dataset_023,3326.15,11.89
scenario2,dataset_024,3491.87,13.26
scenario2,dataset_025,3174.44,12.56
scenario2,dataset_026,3557.92,13.60
scenario2,dataset_027,3625.65,12.01
scenario2,dataset_028,3065.47,12.16
scenario2,dataset_029,3833.84,14.36
scenario2,dataset_030,3408.26,14.19
scenario2,dataset_031,3361.86,12.74
scenario2,dataset_032,3570.00,11.06
scenario2,dataset_033,3400.85,13.65
scenario2,dataset_034,3245.29,11.95
scenario2,dataset_035,3456.71,12.64
scenario2,dataset_036,3041.70,10.63
scenario2,dataset_037,3855.07,12.22
scenario2,dataset_038,3896.88,11.77
scenario2,dataset_039,3417.19,11.86
scenario2,dataset_040,3390.35,12.37
scenario2,dataset_041,3906.26,12.17
scenario2,dataset_042,3290.17,12.20
scenario2,dataset_043,3513.02,11.38
scenario2,dataset_044,3676.76,12.44
scenario2,dataset_045,3413.60,13.00
scenario2,dataset_046,3196.33,12.16
scenario2,dataset_047,3330.59,13.76
scenario2,dataset_048,3652.34,12.66
scenario2,dataset_049,2993.61,11.15
scenario2,dataset_050,3309.51,12.89
scenario2,dataset_051,3363.39,12.71
scenario2,dataset_052,3292.62,10.89
scenario2,dataset_053,3876.02,12.37
scenario2,dataset_054,3474.39,11.85
scenario2,dataset_055,3980.25,11.47
scenario2,dataset_056,3609.68,11.92
scenario2,dataset_057,3740.21,11.73
scenario2,dataset_058,3955.90,11.98
scenario2,dataset_059,4117.30,11.53
scenario2,dataset_060,4085.22,10.77
scenario2,dataset_061,3277.07,12.03
scenario2,dataset_062,3474.43,13.09
scenario2,dataset_063,3151.21,11.65
scenario2,dataset_064,3029.64,11.28
scenario2,dataset_065,3422.53,14.11
scenario2,dataset_066,3551.12,11.53
scenario2,dataset_067,3218.56,11.62
scenario2,dataset_068,3229.64,12.57
scenario2,dataset_069,3513.17,11.72
scenario2,dataset_070,3391.64,13.50
scenario2,dataset_071,3268.98,12.46
scenario2,dataset_072,3610.88,11.76
scenario2,dataset_073,3857.25,12.97
scenario2,dataset_074,3613.98,13.14
scenario2,dataset_075,3235.53,12.50
scenario2,dataset_076,3875.90,14.63
scenario2,dataset_077,3337.72,11.16
scenario2,dataset_078,3589.02,12.17
scenario2,dataset_079,3671.56,10.76
scenario2,dataset_080,3237.08,13.61
scenario2,dataset_081,3171.02,11.74
scenario2,dataset_082,3283.72,10.36
scenario2,dataset_083,3750.54,12.03
scenario2,dataset_084,3261.57,12.58
scenario2,dataset_085,3535.49,13.15
scenario2,dataset_086,3398.73,12.57
scenario2,dataset_087,3843.84,13.80
scenario2,dataset_088,3358.72,11.69
scenario2,dataset_089,3345.11,12.15
scenario2,dataset_090,3659.89,10.72
scenario2,dataset_091,3363.82,11.37
scenario2,dataset_092,3314.80,10.40
scenario2,dataset_093,3266.09,12.17
scenario2,dataset_094,3546.50,11.11
scenario2,dataset_095,3378.56,11.87
scenario2,dataset_096,3778.71,12.43
scenario2,dataset_097,3531.74,11.67
scenario2,dataset_098,3528.82,12.16
scenario2,dataset_099,4152.55,10.82
scenario2,dataset_100,3399.36,13.24
