scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,4276.58,11.15
scenario3,dataset_002,4634.21,12.56
scenario3,dataset_003,6156.91,9.05
scenario3,dataset_004,4765.36,11.24
scenario3,dataset_005,4976.93,9.19
scenario3,dataset_006,5405.11,10.39
scenario3,dataset_007,4517.32,10.41
scenario3,dataset_008,4668.57,10.24
scenario3,dataset_009,5084.12,11.00
scenario3,dataset_010,5145.69,9.38
scenario3,dataset_011,6003.35,8.79
scenario3,dataset_012,4586.51,9.81
scenario3,dataset_013,5652.37,9.57
scenario3,dataset_014,4711.11,9.35
scenario3,dataset_015,5435.86,11.30
scenario3,dataset_016,5822.44,11.42
scenario3,dataset_017,5513.44,10.31
scenario3,dataset_018,5083.47,9.29
scenario3,dataset_019,5878.59,8.49
scenario3,dataset_020,4555.82,9.17
scenario3,dataset_021,5498.99,9.79
scenario3,dataset_022,5017.43,8.91
scenario3,dataset_023,4854.46,9.73
scenario3,dataset_024,5063.68,10.70
scenario3,dataset_025,4644.83,9.90
scenario3,dataset_026,5337.80,11.34
scenario3,dataset_027,5704.05,9.63
scenario3,dataset_028,4450.69,9.55
scenario3,dataset_029,5851.47,11.68
scenario3,dataset_030,4763.46,11.70
scenario3,dataset_031,5108.63,9.94
scenario3,dataset_032,5145.68,8.41
scenario3,dataset_033,4988.92,11.09
scenario3,dataset_034,4738.11,9.98
scenario3,dataset_035,5213.55,10.43
scenario3,dataset_036,4499.88,8.75
scenario3,dataset_037,5997.54,9.90
scenario3,dataset_038,5965.11,9.33
scenario3,dataset_039,5001.05,9.90
scenario3,dataset_040,4978.05,10.03
scenario3,dataset_041,6026.30,9.90
scenario3,dataset_042,4804.41,9.53
scenario3,dataset_043,5270.24,9.26
scenario3,dataset_044,5437.56,10.40
scenario3,dataset_045,4979.77,11.09
scenario3,dataset_046,4669.43,10.06
scenario3,dataset_047,4852.01,11.96
scenario3,dataset_048,5391.78,10.71
scenario3,dataset_049,4330.83,9.27
scenario3,dataset_050,4933.49,11.26
scenario3,dataset_051,4847.55,10.52
scenario3,dataset_052,4721.98,8.63
scenario3,dataset_053,5907.87,10.07
scenario3,dataset_054,5020.23,9.65
scenario3,dataset_055,6403.62,9.67
scenario3,dataset_056,5123.30,10.22
scenario3,dataset_057,5821.39,10.03
scenario3,dataset_058,6384.80,11.09
scenario3,dataset_059,6348.43,9.83
scenario3,dataset_060,6223.66,9.07
scenario3,dataset_061,4885.41,10.39
scenario3,dataset_062,5196.50,11.02
scenario3,dataset_063,4669.63,9.74
scenario3,dataset_064,4327.24,8.74
scenario3,dataset_065,4817.89,11.07
scenario3,dataset_066,5212.32,10.07
scenario3,dataset_067,4529.19,8.88
scenario3,dataset_068,4535.65,9.78
scenario3,dataset_069,5233.72,9.49
scenario3,dataset_070,5058.27,11.67
scenario3,dataset_071,4639.08,10.07
scenario3,dataset_072,5329.93,9.49
scenario3,dataset_073,6176.90,10.98
scenario3,dataset_074,5257.16,10.93
scenario3,dataset_075,4617.76,9.97
scenario3,dataset_076,5934.33,10.41
scenario3,dataset_077,4809.03,9.13
scenario3,dataset_078,5365.42,9.86
scenario3,dataset_079,5568.99,8.92
scenario3,dataset_080,4538.71,11.57
scenario3,dataset_081,4595.11,9.91
scenario3,dataset_082,4956.36,8.72
scenario3,dataset_083,5598.39,10.05
scenario3,dataset_084,4778.61,10.67
scenario3,dataset_085,5252.57,11.43
scenario3,dataset_086,4975.67,10.57
scenario3,dataset_087,5981.61,11.80
scenario3,dataset_088,4932.29,9.31
scenario3,dataset_089,4790.05,9.47
scenario3,dataset_090,5568.41,8.59
scenario3,dataset_091,5121.53,9.13
scenario3,dataset_092,4899.59,8.28
scenario3,dataset_093,5123.51,10.46
scenario3,dataset_094,5475.24,9.43
scenario3,dataset_095,4936.50,10.15
scenario3,dataset_096,5676.99,10.12
scenario3,dataset_097,5388.59,10.05
scenario3,dataset_098,5166.66,10.09
scenario3,dataset_099,6509.68,8.95
scenario3,dataset_100,5125.26,10.78
