scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,4248.483586,318.334167
scenario3,dataset_002,4598.123467,384.956334
scenario3,dataset_003,6128.893024,399.270750
scenario3,dataset_004,4670.516938,348.022375
scenario3,dataset_005,4887.238980,291.310916
scenario3,dataset_006,5306.111974,384.603208
scenario3,dataset_007,4433.421957,321.971000
scenario3,dataset_008,4611.437400,339.241500
scenario3,dataset_009,5003.350649,244.150417
scenario3,dataset_010,5101.544698,296.553917
scenario3,dataset_011,5928.864670,308.591334
scenario3,dataset_012,4479.955842,257.616625
scenario3,dataset_013,5568.098783,288.946333
scenario3,dataset_014,4637.235404,282.508375
scenario3,dataset_015,5344.142100,345.677000
scenario3,dataset_016,5670.485990,313.303916
scenario3,dataset_017,5417.200148,221.048917
scenario3,dataset_018,5023.932563,234.760666
scenario3,dataset_019,5852.097068,288.500417
scenario3,dataset_020,4537.060701,316.443833
scenario3,dataset_021,5400.978057,311.676625
scenario3,dataset_022,4996.428536,239.608500
scenario3,dataset_023,4814.448877,296.255167
scenario3,dataset_024,4956.571842,310.317958
scenario3,dataset_025,4546.668965,270.595709
scenario3,dataset_026,5263.507097,309.715459
scenario3,dataset_027,5696.865834,205.339125
scenario3,dataset_028,4379.599934,362.397250
scenario3,dataset_029,5835.740489,332.243959
scenario3,dataset_030,4706.074007,282.848791
scenario3,dataset_031,5031.745773,348.605291
scenario3,dataset_032,5092.594757,270.744333
scenario3,dataset_033,4855.477281,309.556958
scenario3,dataset_034,4655.053146,333.807209
scenario3,dataset_035,5116.865271,383.908625
scenario3,dataset_036,4486.850375,320.890125
scenario3,dataset_037,5961.060998,468.009291
scenario3,dataset_038,5895.505727,383.437417
scenario3,dataset_039,4993.593173,451.049458
scenario3,dataset_040,4961.180188,304.887125
scenario3,dataset_041,5981.360718,453.373417
scenario3,dataset_042,4750.014436,246.159000
scenario3,dataset_043,5256.801708,259.815458
scenario3,dataset_044,5391.401284,366.106250
scenario3,dataset_045,4949.100298,496.107625
scenario3,dataset_046,4605.877715,292.902875
scenario3,dataset_047,4815.986134,299.342459
scenario3,dataset_048,5341.815737,400.421542
scenario3,dataset_049,4283.275975,243.097167
scenario3,dataset_050,4913.087266,374.367583
scenario3,dataset_051,4804.034455,282.038375
scenario3,dataset_052,4677.346888,311.657875
scenario3,dataset_053,5803.730840,247.592125
scenario3,dataset_054,5003.325448,343.561167
scenario3,dataset_055,6334.284191,473.526709
scenario3,dataset_056,5060.712135,215.303500
scenario3,dataset_057,5780.613563,272.255208
scenario3,dataset_058,6339.573644,383.588250
scenario3,dataset_059,6261.519708,190.626292
scenario3,dataset_060,6165.991406,277.906375
scenario3,dataset_061,4795.122518,327.752459
scenario3,dataset_062,5130.047826,379.853583
scenario3,dataset_063,4655.462046,321.939792
scenario3,dataset_064,4326.527011,287.663125
scenario3,dataset_065,4778.042415,324.757625
scenario3,dataset_066,5124.430207,289.354209
scenario3,dataset_067,4470.460658,297.674083
scenario3,dataset_068,4470.380135,458.289542
scenario3,dataset_069,5164.263006,269.110625
scenario3,dataset_070,4974.606641,280.592917
scenario3,dataset_071,4587.054305,340.215416
scenario3,dataset_072,5257.349580,332.582625
scenario3,dataset_073,6062.510993,170.689000
scenario3,dataset_074,5198.534204,387.800625
scenario3,dataset_075,4565.404277,368.308000
scenario3,dataset_076,5874.804052,362.905459
scenario3,dataset_077,4784.474639,251.025959
scenario3,dataset_078,5283.768399,382.517000
scenario3,dataset_079,5555.734697,283.406208
scenario3,dataset_080,4444.912479,257.040625
scenario3,dataset_081,4537.450723,416.679375
scenario3,dataset_082,4914.378193,369.274667
scenario3,dataset_083,5534.058257,240.069875
scenario3,dataset_084,4687.394728,235.679833
scenario3,dataset_085,5162.350549,260.294584
scenario3,dataset_086,4918.348774,416.793042
scenario3,dataset_087,5886.583628,353.210958
scenario3,dataset_088,4917.142036,364.994250
scenario3,dataset_089,4678.762976,182.454458
scenario3,dataset_090,5553.071234,268.235375
scenario3,dataset_091,5103.845540,279.601541
scenario3,dataset_092,4870.508441,336.094084
scenario3,dataset_093,5081.212555,352.844125
scenario3,dataset_094,5462.188899,358.002417
scenario3,dataset_095,4867.722454,291.408000
scenario3,dataset_096,5613.259067,265.737625
scenario3,dataset_097,5309.337224,327.140584
scenario3,dataset_098,5132.621859,166.495084
scenario3,dataset_099,6438.740809,321.653833
scenario3,dataset_100,5071.048449,399.995584
