scenario,test_name,total_distance,runtime_ms,tours
"scenario2","depot_9_route_1",14.142136,21.651570,"[8, 89]"
"scenario2","depot_1_route_2",14.422205,21.651570,"[0, 25]"
"scenario2","depot_8_route_3",45.091391,21.651570,"[7, 46, 59, 102]"
"scenario2","depot_7_route_4",31.150561,21.651570,"[6, 76, 106]"
"scenario2","depot_5_route_5",18.439089,21.651570,"[4, 67]"
"scenario2","depot_8_route_6",58.836437,21.651570,"[7, 48, 19, 72]"
"scenario2","depot_5_route_7",19.697716,21.651570,"[4, 42]"
"scenario2","depot_3_route_8",60.351311,21.651570,"[2, 21, 105, 70]"
"scenario2","depot_2_route_9",88.777770,21.651570,"[1, 54, 101, 44, 73]"
"scenario2","depot_8_route_10",71.134821,21.651570,"[7, 14, 53, 37]"
"scenario2","depot_9_route_11",72.742474,21.651570,"[8, 77, 58, 94]"
"scenario2","depot_10_route_12",73.440774,21.651570,"[9, 18, 83, 50]"
"scenario2","depot_6_route_13",49.919210,21.651570,"[5, 39, 85]"
"scenario2","depot_2_route_14",57.786500,21.651570,"[1, 34, 69]"
"scenario2","depot_9_route_15",29.120440,21.651570,"[8, 10]"
"scenario2","depot_6_route_16",90.577044,21.651570,"[5, 61, 55, 79]"
"scenario2","depot_1_route_17",128.498818,21.651570,"[0, 84, 97, 35, 91]"
"scenario2","depot_1_route_18",137.267413,21.651570,"[0, 90, 99, 88, 104]"
"scenario2","depot_7_route_19",103.060259,21.651570,"[6, 30, 66, 43]"
"scenario2","depot_8_route_20",69.477264,21.651570,"[7, 64, 87]"
"scenario2","depot_4_route_21",35.777088,21.651570,"[3, 52]"
"scenario2","depot_3_route_22",72.628479,21.651570,"[2, 38, 80]"
"scenario2","depot_8_route_23",148.206774,21.651570,"[7, 107, 93, 62, 33]"
"scenario2","depot_1_route_24",152.083228,21.651570,"[0, 28, 27, 108, 86]"
"scenario2","depot_9_route_25",120.492415,21.651570,"[8, 51, 36, 100]"
"scenario2","depot_6_route_26",123.126007,21.651570,"[5, 45, 71, 74]"
"scenario2","depot_1_route_27",41.617304,21.651570,"[0, 109]"
"scenario2","depot_4_route_28",84.172334,21.651570,"[3, 40, 75]"
"scenario2","depot_3_route_29",90.186854,21.651570,"[2, 82, 95]"
"scenario2","depot_5_route_30",136.873346,21.651570,"[4, 41, 78, 49]"
"scenario2","depot_3_route_31",92.934329,21.651570,"[2, 60, 81]"
"scenario2","depot_1_route_32",187.718161,21.651570,"[0, 29, 65, 16, 96]"
"scenario2","depot_7_route_33",149.160820,21.651570,"[6, 11, 63, 17]"
"scenario2","depot_4_route_34",163.463775,21.651570,"[3, 26, 98, 56]"
"scenario2","depot_5_route_35",56.320511,21.651570,"[4, 15]"
"scenario2","depot_5_route_36",215.392469,21.651570,"[4, 22, 57, 32]"
"scenario2","depot_10_route_37",145.235169,21.651570,"[9, 12, 103]"
"scenario2","depot_3_route_38",79.120162,21.651570,"[2, 24]"
"scenario2","depot_2_route_39",82.097503,21.651570,"[1, 13]"
"scenario2","depot_8_route_40",164.864534,21.651570,"[7, 47, 92]"
"scenario2","depot_7_route_41",175.420586,21.651570,"[6, 20, 31]"
"scenario2","depot_4_route_42",128.265350,21.651570,"[3, 68]"
"scenario2","depot_1_route_43",130.000000,21.651570,"[0, 23]"
