scenario,test_name,total_distance,runtime_ms,tours
"scenario2","depot_5_route_1",5.656854,22.092607,"[4, 42]"
"scenario2","depot_2_route_2",10.000000,22.092607,"[1, 44]"
"scenario2","depot_8_route_3",18.439089,22.092607,"[7, 30]"
"scenario2","depot_1_route_4",74.071247,22.092607,"[0, 33, 79, 15, 78]"
"scenario2","depot_5_route_5",20.000000,22.092607,"[4, 95]"
"scenario2","depot_9_route_6",60.544232,22.092607,"[8, 57, 46, 82]"
"scenario2","depot_3_route_7",20.591260,22.092607,"[2, 87]"
"scenario2","depot_7_route_8",63.186537,22.092607,"[6, 28, 94, 50]"
"scenario2","depot_2_route_9",94.730873,22.092607,"[1, 55, 62, 32, 73]"
"scenario2","depot_8_route_10",48.002695,22.092607,"[7, 23, 68]"
"scenario2","depot_6_route_11",72.018669,22.092607,"[5, 49, 19, 106]"
"scenario2","depot_5_route_12",101.309620,22.092607,"[4, 48, 99, 88, 35]"
"scenario2","depot_4_route_13",110.776481,22.092607,"[3, 36, 108, 105, 107]"
"scenario2","depot_7_route_14",113.769740,22.092607,"[6, 18, 14, 51, 37]"
"scenario2","depot_1_route_15",56.906361,22.092607,"[0, 83, 89]"
"scenario2","depot_6_route_16",95.291071,22.092607,"[5, 11, 102, 47]"
"scenario2","depot_3_route_17",129.611579,22.092607,"[2, 77, 13, 53, 90]"
"scenario2","depot_6_route_18",35.440090,22.092607,"[5, 91]"
"scenario2","depot_10_route_19",108.098384,22.092607,"[9, 21, 20, 29]"
"scenario2","depot_10_route_20",36.496575,22.092607,"[9, 76]"
"scenario2","depot_9_route_21",109.669126,22.092607,"[8, 67, 93, 97]"
"scenario2","depot_5_route_22",38.832976,22.092607,"[4, 92]"
"scenario2","depot_8_route_23",124.757021,22.092607,"[7, 27, 52, 85]"
"scenario2","depot_8_route_24",90.155940,22.092607,"[7, 60, 98]"
"scenario2","depot_4_route_25",147.424437,22.092607,"[3, 26, 40, 38]"
"scenario2","depot_1_route_26",105.091577,22.092607,"[0, 12, 69]"
"scenario2","depot_8_route_27",217.682381,22.092607,"[7, 17, 72, 56, 59]"
"scenario2","depot_5_route_28",112.826539,22.092607,"[4, 41, 63]"
"scenario2","depot_7_route_29",225.790108,22.092607,"[6, 45, 96, 71, 66]"
"scenario2","depot_4_route_30",121.965803,22.092607,"[3, 34, 75]"
"scenario2","depot_4_route_31",123.164353,22.092607,"[3, 10, 25]"
"scenario2","depot_3_route_32",246.965422,22.092607,"[2, 22, 58, 101, 70]"
"scenario2","depot_4_route_33",201.724320,22.092607,"[3, 16, 31, 84]"
"scenario2","depot_10_route_34",217.300548,22.092607,"[9, 24, 54, 109]"
"scenario2","depot_8_route_35",72.498276,22.092607,"[7, 103]"
"scenario2","depot_10_route_36",73.539105,22.092607,"[9, 43]"
"scenario2","depot_3_route_37",147.364880,22.092607,"[2, 81, 104]"
"scenario2","depot_8_route_38",197.914268,22.092607,"[7, 39, 65]"
"scenario2","depot_3_route_39",205.618137,22.092607,"[2, 80, 86]"
"scenario2","depot_7_route_40",214.201224,22.092607,"[6, 61, 64]"
"scenario2","depot_3_route_41",234.499508,22.092607,"[2, 74, 100]"
