scenario,test_name,total_distance,runtime_ms,tours
"scenario2","depot_3_route_1",8.485281,22.568196,"[2, 29]"
"scenario2","depot_2_route_2",12.806248,22.568196,"[1, 39]"
"scenario2","depot_5_route_3",14.142136,22.568196,"[4, 50]"
"scenario2","depot_10_route_4",49.160715,22.568196,"[9, 43, 35, 46]"
"scenario2","depot_9_route_5",66.023378,22.568196,"[8, 73, 81, 94, 106]"
"scenario2","depot_3_route_6",35.224014,22.568196,"[2, 32, 75]"
"scenario2","depot_4_route_7",17.888544,22.568196,"[3, 31]"
"scenario2","depot_7_route_8",72.165525,22.568196,"[6, 18, 67, 65, 108]"
"scenario2","depot_7_route_9",18.110770,22.568196,"[6, 68]"
"scenario2","depot_1_route_10",65.042236,22.568196,"[0, 20, 58, 41]"
"scenario2","depot_8_route_11",22.090722,22.568196,"[7, 53]"
"scenario2","depot_7_route_12",68.172429,22.568196,"[6, 56, 92, 77]"
"scenario2","depot_10_route_13",22.803509,22.568196,"[9, 23]"
"scenario2","depot_5_route_14",68.433810,22.568196,"[4, 44, 62, 70]"
"scenario2","depot_5_route_15",93.094861,22.568196,"[4, 60, 83, 19, 100]"
"scenario2","depot_5_route_16",96.972338,22.568196,"[4, 27, 88, 13, 40]"
"scenario2","depot_2_route_17",102.504872,22.568196,"[1, 54, 17, 71, 104]"
"scenario2","depot_4_route_18",81.115342,22.568196,"[3, 30, 84, 51]"
"scenario2","depot_10_route_19",32.249031,22.568196,"[9, 34]"
"scenario2","depot_10_route_20",70.251216,22.568196,"[9, 61, 107]"
"scenario2","depot_10_route_21",107.424599,22.568196,"[9, 37, 64, 79]"
"scenario2","depot_7_route_22",121.229977,22.568196,"[6, 24, 45, 82]"
"scenario2","depot_1_route_23",129.811448,22.568196,"[0, 22, 105, 38]"
"scenario2","depot_2_route_24",130.941579,22.568196,"[1, 80, 14, 93]"
"scenario2","depot_3_route_25",89.800654,22.568196,"[2, 91, 98]"
"scenario2","depot_5_route_26",138.236413,22.568196,"[4, 15, 102, 97]"
"scenario2","depot_3_route_27",139.350468,22.568196,"[2, 33, 69, 47]"
"scenario2","depot_10_route_28",196.721484,22.568196,"[9, 85, 49, 101, 96]"
"scenario2","depot_10_route_29",151.928553,22.568196,"[9, 10, 59, 28]"
"scenario2","depot_7_route_30",52.000000,22.568196,"[6, 72]"
"scenario2","depot_7_route_31",111.225715,22.568196,"[6, 12, 103]"
"scenario2","depot_5_route_32",287.198715,22.568196,"[4, 11, 26, 87, 16]"
"scenario2","depot_7_route_33",145.914354,22.568196,"[6, 21, 63]"
"scenario2","depot_5_route_34",220.378649,22.568196,"[4, 76, 48, 90]"
"scenario2","depot_10_route_35",239.646553,22.568196,"[9, 36, 42, 55]"
"scenario2","depot_2_route_36",160.947027,22.568196,"[1, 78, 95]"
"scenario2","depot_7_route_37",163.140313,22.568196,"[6, 74, 109]"
"scenario2","depot_10_route_38",295.976462,22.568196,"[9, 66, 25, 99]"
"scenario2","depot_7_route_39",211.903844,22.568196,"[6, 52, 57]"
"scenario2","depot_3_route_40",214.190876,22.568196,"[2, 86, 89]"
