scenario,test_name,total_distance,runtime_ms,tours
"scenario2","depot_8_route_1",4.472136,21.173423,"[7, 15]"
"scenario2","depot_3_route_2",8.944272,21.173423,"[2, 86]"
"scenario2","depot_3_route_3",10.000000,21.173423,"[2, 47]"
"scenario2","depot_1_route_4",38.733604,21.173423,"[0, 91, 27, 104]"
"scenario2","depot_4_route_5",14.142136,21.173423,"[3, 41]"
"scenario2","depot_7_route_6",16.124515,21.173423,"[6, 97]"
"scenario2","depot_10_route_7",54.344532,21.173423,"[9, 42, 88, 67]"
"scenario2","depot_3_route_8",58.527050,21.173423,"[2, 65, 32, 71]"
"scenario2","depot_5_route_9",59.059864,21.173423,"[4, 51, 70, 59]"
"scenario2","depot_9_route_10",22.090722,21.173423,"[8, 85]"
"scenario2","depot_6_route_11",22.090722,21.173423,"[5, 108]"
"scenario2","depot_2_route_12",90.190718,21.173423,"[1, 89, 105, 48, 14]"
"scenario2","depot_8_route_13",68.648174,21.173423,"[7, 13, 82, 39]"
"scenario2","depot_6_route_14",96.018657,21.173423,"[5, 66, 24, 10, 68]"
"scenario2","depot_9_route_15",74.033908,21.173423,"[8, 52, 50, 95]"
"scenario2","depot_9_route_16",58.491641,21.173423,"[8, 22, 101]"
"scenario2","depot_10_route_17",117.602338,21.173423,"[9, 69, 33, 18, 106]"
"scenario2","depot_3_route_18",30.000000,21.173423,"[2, 55]"
"scenario2","depot_1_route_19",93.120797,21.173423,"[0, 96, 57, 98]"
"scenario2","depot_7_route_20",67.441209,21.173423,"[6, 19, 31]"
"scenario2","depot_5_route_21",146.808831,21.173423,"[4, 28, 74, 17, 83]"
"scenario2","depot_6_route_22",119.990175,21.173423,"[5, 12, 44, 79]"
"scenario2","depot_3_route_23",81.343664,21.173423,"[2, 63, 100]"
"scenario2","depot_8_route_24",123.823876,21.173423,"[7, 25, 103, 107]"
"scenario2","depot_9_route_25",174.316231,21.173423,"[8, 56, 90, 81, 93]"
"scenario2","depot_1_route_26",134.167033,21.173423,"[0, 45, 21, 62]"
"scenario2","depot_6_route_27",90.713706,21.173423,"[5, 102, 109]"
"scenario2","depot_10_route_28",191.224769,21.173423,"[9, 29, 16, 80, 58]"
"scenario2","depot_4_route_29",97.447187,21.173423,"[3, 26, 78]"
"scenario2","depot_1_route_30",158.442046,21.173423,"[0, 35, 34, 87]"
"scenario2","depot_1_route_31",56.035703,21.173423,"[0, 46]"
"scenario2","depot_10_route_32",112.298613,21.173423,"[9, 60, 84]"
"scenario2","depot_8_route_33",237.854289,21.173423,"[7, 38, 77, 73, 54]"
"scenario2","depot_1_route_34",254.908876,21.173423,"[0, 11, 94, 36, 40]"
"scenario2","depot_6_route_35",133.268282,21.173423,"[5, 53, 92]"
"scenario2","depot_2_route_36",138.042247,21.173423,"[1, 20, 37]"
"scenario2","depot_9_route_37",160.333075,21.173423,"[8, 43, 49]"
"scenario2","depot_10_route_38",161.869329,21.173423,"[9, 64, 76]"
"scenario2","depot_9_route_39",163.390454,21.173423,"[8, 61, 99]"
"scenario2","depot_8_route_40",116.619038,21.173423,"[7, 30]"
"scenario2","depot_1_route_41",127.279221,21.173423,"[0, 23]"
"scenario2","depot_6_route_42",128.000000,21.173423,"[5, 72]"
"scenario2","depot_4_route_43",155.794737,21.173423,"[3, 75]"
