scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,4552.40,2.85
scenario3,dataset_002,4859.89,2.42
scenario3,dataset_003,6492.68,2.99
scenario3,dataset_004,5047.31,2.55
scenario3,dataset_005,5137.18,2.37
scenario3,dataset_006,5577.11,2.76
scenario3,dataset_007,4653.13,2.24
scenario3,dataset_008,4864.54,2.34
scenario3,dataset_009,5319.07,2.38
scenario3,dataset_010,5617.11,2.59
scenario3,dataset_011,6394.44,2.79
scenario3,dataset_012,4817.40,2.13
scenario3,dataset_013,5914.88,2.33
scenario3,dataset_014,4992.47,2.28
scenario3,dataset_015,5696.28,2.81
scenario3,dataset_016,5908.08,2.48
scenario3,dataset_017,5630.81,2.11
scenario3,dataset_018,5311.34,2.08
scenario3,dataset_019,6102.88,2.54
scenario3,dataset_020,4783.43,2.53
scenario3,dataset_021,5646.01,2.84
scenario3,dataset_022,5389.18,2.64
scenario3,dataset_023,5131.96,2.58
scenario3,dataset_024,5284.08,2.25
scenario3,dataset_025,4947.05,2.04
scenario3,dataset_026,5561.55,2.43
scenario3,dataset_027,6033.81,2.92
scenario3,dataset_028,4595.08,2.72
scenario3,dataset_029,6040.30,3.04
scenario3,dataset_030,5041.31,2.30
scenario3,dataset_031,5392.64,2.89
scenario3,dataset_032,5371.29,2.92
scenario3,dataset_033,5175.79,2.37
scenario3,dataset_034,5124.22,2.52
scenario3,dataset_035,5555.49,2.36
scenario3,dataset_036,4778.73,2.43
scenario3,dataset_037,6295.15,2.80
scenario3,dataset_038,6300.06,2.47
scenario3,dataset_039,5339.37,2.34
scenario3,dataset_040,5313.40,2.40
scenario3,dataset_041,6418.81,2.25
scenario3,dataset_042,5147.86,2.26
scenario3,dataset_043,5623.96,2.71
scenario3,dataset_044,5666.24,2.09
scenario3,dataset_045,5197.12,2.68
scenario3,dataset_046,4856.44,2.20
scenario3,dataset_047,5082.60,2.47
scenario3,dataset_048,5787.86,2.12
scenario3,dataset_049,4527.85,2.54
scenario3,dataset_050,5255.82,2.34
scenario3,dataset_051,5177.89,2.25
scenario3,dataset_052,4895.09,2.26
scenario3,dataset_053,6108.63,3.07
scenario3,dataset_054,5395.63,2.23
scenario3,dataset_055,6607.02,3.39
scenario3,dataset_056,5739.24,2.57
scenario3,dataset_057,6142.64,2.74
scenario3,dataset_058,6583.88,3.01
scenario3,dataset_059,6581.31,2.34
scenario3,dataset_060,6447.18,2.58
scenario3,dataset_061,4932.27,2.27
scenario3,dataset_062,5373.56,2.87
scenario3,dataset_063,4947.90,2.28
scenario3,dataset_064,4610.46,2.21
scenario3,dataset_065,5123.49,2.16
scenario3,dataset_066,5561.71,2.30
scenario3,dataset_067,4768.49,2.38
scenario3,dataset_068,4957.11,2.28
scenario3,dataset_069,5591.31,2.32
scenario3,dataset_070,5586.75,2.78
scenario3,dataset_071,4845.00,2.25
scenario3,dataset_072,5597.25,2.19
scenario3,dataset_073,6502.53,3.07
scenario3,dataset_074,5480.27,2.68
scenario3,dataset_075,4884.27,2.32
scenario3,dataset_076,6274.47,2.61
scenario3,dataset_077,5086.80,2.53
scenario3,dataset_078,5569.87,2.24
scenario3,dataset_079,6063.80,2.99
scenario3,dataset_080,4827.78,2.04
scenario3,dataset_081,4831.53,2.20
scenario3,dataset_082,5259.75,2.89
scenario3,dataset_083,5935.51,3.06
scenario3,dataset_084,5001.66,2.36
scenario3,dataset_085,5548.14,2.46
scenario3,dataset_086,5568.34,2.19
scenario3,dataset_087,6282.33,2.85
scenario3,dataset_088,5334.94,2.24
scenario3,dataset_089,5008.53,2.05
scenario3,dataset_090,5848.70,2.13
scenario3,dataset_091,5615.25,2.48
scenario3,dataset_092,5214.20,2.35
scenario3,dataset_093,5359.79,2.59
scenario3,dataset_094,5719.66,2.97
scenario3,dataset_095,5176.08,2.23
scenario3,dataset_096,5841.40,2.64
scenario3,dataset_097,5778.62,2.57
scenario3,dataset_098,5454.53,2.17
scenario3,dataset_099,6889.33,2.86
scenario3,dataset_100,5414.54,2.49
