scenario,dataset,total_distance_sum,total_time_ms_sum
scenario2,dataset_001,4347.88,3.33
scenario2,dataset_002,4674.47,2.89
scenario2,dataset_003,6226.05,3.74
scenario2,dataset_004,4771.72,2.95
scenario2,dataset_005,4957.30,2.92
scenario2,dataset_006,5381.03,3.09
scenario2,dataset_007,4484.60,2.56
scenario2,dataset_008,4684.14,3.07
scenario2,dataset_009,5096.46,3.08
scenario2,dataset_010,5214.76,3.03
scenario2,dataset_011,6052.90,3.11
scenario2,dataset_012,4617.49,2.71
scenario2,dataset_013,5657.54,3.13
scenario2,dataset_014,4716.60,2.90
scenario2,dataset_015,5364.72,3.54
scenario2,dataset_016,5697.38,3.15
scenario2,dataset_017,5483.57,2.70
scenario2,dataset_018,5112.31,2.67
scenario2,dataset_019,5967.67,3.26
scenario2,dataset_020,4545.69,3.12
scenario2,dataset_021,5525.87,3.49
scenario2,dataset_022,5088.28,3.29
scenario2,dataset_023,4883.18,3.30
scenario2,dataset_024,5036.16,2.70
scenario2,dataset_025,4726.92,2.74
scenario2,dataset_026,5374.25,2.83
scenario2,dataset_027,5861.05,3.63
scenario2,dataset_028,4447.63,3.14
scenario2,dataset_029,5932.45,3.72
scenario2,dataset_030,4756.07,2.89
scenario2,dataset_031,5141.24,3.80
scenario2,dataset_032,5174.40,3.74
scenario2,dataset_033,4909.03,3.00
scenario2,dataset_034,4808.22,3.03
scenario2,dataset_035,5316.88,2.86
scenario2,dataset_036,4514.04,2.78
scenario2,dataset_037,6126.83,3.47
scenario2,dataset_038,6070.40,3.39
scenario2,dataset_039,5078.22,3.00
scenario2,dataset_040,5102.48,2.81
scenario2,dataset_041,6110.74,2.77
scenario2,dataset_042,4847.92,2.83
scenario2,dataset_043,5423.37,3.25
scenario2,dataset_044,5454.80,2.63
scenario2,dataset_045,5039.72,3.45
scenario2,dataset_046,4701.86,2.68
scenario2,dataset_047,4971.56,3.13
scenario2,dataset_048,5475.29,2.76
scenario2,dataset_049,4432.95,3.00
scenario2,dataset_050,4967.43,3.02
scenario2,dataset_051,4938.10,3.05
scenario2,dataset_052,4716.85,2.74
scenario2,dataset_053,5925.41,3.98
scenario2,dataset_054,5137.32,2.72
scenario2,dataset_055,6423.69,4.04
scenario2,dataset_056,5242.59,3.16
scenario2,dataset_057,6065.76,3.68
scenario2,dataset_058,6439.97,3.76
scenario2,dataset_059,6337.04,2.96
scenario2,dataset_060,6294.56,3.01
scenario2,dataset_061,4844.70,2.82
scenario2,dataset_062,5192.48,3.41
scenario2,dataset_063,4766.12,2.80
scenario2,dataset_064,4504.68,2.83
scenario2,dataset_065,4897.58,2.73
scenario2,dataset_066,5256.05,3.11
scenario2,dataset_067,4580.02,2.82
scenario2,dataset_068,4519.20,2.88
scenario2,dataset_069,5306.96,3.02
scenario2,dataset_070,5158.68,3.27
scenario2,dataset_071,4685.83,2.97
scenario2,dataset_072,5334.85,2.71
scenario2,dataset_073,6136.69,3.63
scenario2,dataset_074,5324.76,3.28
scenario2,dataset_075,4699.94,3.15
scenario2,dataset_076,5954.81,3.31
scenario2,dataset_077,4818.86,3.20
scenario2,dataset_078,5384.09,2.77
scenario2,dataset_079,5682.90,3.61
scenario2,dataset_080,4517.14,2.67
scenario2,dataset_081,4735.53,2.98
scenario2,dataset_082,5126.83,3.46
scenario2,dataset_083,5630.70,3.82
scenario2,dataset_084,4778.66,3.00
scenario2,dataset_085,5260.07,3.07
scenario2,dataset_086,5046.33,2.74
scenario2,dataset_087,6032.72,3.76
scenario2,dataset_088,5037.95,3.04
scenario2,dataset_089,4767.33,2.75
scenario2,dataset_090,5654.14,2.72
scenario2,dataset_091,5255.52,2.96
scenario2,dataset_092,5089.33,2.92
scenario2,dataset_093,5153.33,2.95
scenario2,dataset_094,5520.06,3.68
scenario2,dataset_095,4946.74,2.86
scenario2,dataset_096,5712.23,3.19
scenario2,dataset_097,5455.79,3.05
scenario2,dataset_098,5296.42,2.87
scenario2,dataset_099,6627.52,3.52
scenario2,dataset_100,5088.82,3.08
